MeterID,ServiceLocationID,ESIID,ReadingDate,ReadingTime,kWh,rxKWh,KVARHImprt,KVARhExprt,kWhImprtRateA,kWhImprtRateB,kWhExprtRateA,kWhExprtRateB,kVARhImprtRateA,kVARhImprtRateB,kVARhExprtRateA,kVARhExprtRateB,kVARhTotalRateA,kVARhTotalRateB,ExprtkVARhTotalRateA,ExprtkVARhTotalRateB
1182809,,,06/01/2018,12:00:00AM,1852.000,0.000,,,751.689,1101.169,0.074,0.000,277.000,272.000,29.000,56.000,,,,
1182810,,,06/01/2018,12:00:00AM,1731.000,0.000,,,865.325,866.601,0.074,0.000,113.000,93.000,20.000,22.000,,,,
1182811,,,06/01/2018,12:00:00AM,519.000,0.000,,,282.866,236.835,0.074,0.000,47.000,53.000,4.000,3.000,,,,
1182812,,,06/01/2018,12:00:00AM,1724.000,0.000,,,906.118,818.343,0.074,0.000,30.000,22.000,28.000,29.000,,,,
1182813,,,06/01/2018,12:00:00AM,786.000,0.000,,,207.216,579.712,0.074,0.000,106.000,269.000,0.000,0.000,,,,
1182814,,,06/01/2018,12:00:00AM,967.000,0.000,,,304.989,662.975,0.074,0.000,94.000,150.000,14.000,13.000,,,,
1182815,,,06/01/2018,12:00:00AM,1920.000,0.000,,,763.517,1157.302,0.074,0.000,98.000,66.000,40.000,58.000,,,,
1182816,,,06/01/2018,12:00:00AM,1325.000,0.000,,,513.881,812.056,0.074,0.000,90.000,86.000,43.000,42.000,,,,
1182817,,,06/01/2018,12:00:00AM,783.000,0.000,,,229.945,553.083,0.074,0.000,10.000,27.000,33.000,22.000,,,,
1182818,,,06/01/2018,12:00:00AM,1060.000,0.000,,,235.615,824.598,0.074,0.000,165.000,240.000,5.000,6.000,,,,
1182819,,,06/01/2018,12:00:00AM,864.000,0.000,,,333.632,530.821,0.074,0.000,48.000,29.000,10.000,32.000,,,,
1182820,,,06/01/2018,12:00:00AM,556.000,0.000,,,284.045,272.884,0.074,0.000,180.000,173.000,1.000,1.000,,,,
1182821,,,06/01/2018,12:00:00AM,1516.000,0.000,,,825.836,690.630,0.074,0.000,53.000,9.000,152.000,209.000,,,,
1182822,,,06/01/2018,12:00:00AM,827.000,0.000,,,380.625,447.216,0.074,0.000,29.000,9.000,40.000,44.000,,,,
1182823,,,06/01/2018,12:00:00AM,707.000,0.000,,,322.075,385.510,0.074,0.000,131.000,117.000,15.000,19.000,,,,
1182824,,,06/01/2018,12:00:00AM,889.000,0.000,,,508.829,381.095,0.074,0.000,175.000,180.000,3.000,4.000,,,,
1182825,,,06/01/2018,12:00:00AM,1937.000,0.000,,,1062.763,875.037,0.074,0.000,72.000,105.000,12.000,2.000,,,,
1182826,,,06/01/2018,12:00:00AM,474.000,0.000,,,301.424,172.818,0.074,0.000,64.000,27.000,15.000,18.000,,,,
1182827,,,06/01/2018,12:00:00AM,1783.000,0.000,,,1007.510,775.872,0.074,0.000,269.000,227.000,1.000,0.000,,,,
1182828,,,06/01/2018,12:00:00AM,1398.000,0.000,,,465.801,933.019,0.074,0.000,179.000,128.000,10.000,53.000,,,,
1182829,,,06/01/2018,12:00:00AM,1523.000,0.000,,,701.316,822.106,0.074,0.000,107.000,218.000,39.000,31.000,,,,
1182830,,,06/01/2018,12:00:00AM,1643.000,0.000,,,820.721,822.722,0.074,0.000,48.000,56.000,71.000,46.000,,,,
1182831,,,06/01/2018,12:00:00AM,832.000,0.000,,,460.004,372.618,0.074,0.000,20.000,27.000,13.000,3.000,,,,
1182832,,,06/01/2018,12:00:00AM,765.000,0.000,,,345.313,419.696,0.074,0.000,4.000,1.000,177.000,185.000,,,,
1182833,,,06/01/2018,12:00:00AM,840.000,0.000,,,377.603,463.217,0.074,0.000,65.000,69.000,12.000,7.000,,,,
1182838,,,06/01/2018,12:00:00AM,351.000,0.000,,,192.318,159.218,0.074,0.000,36.000,30.000,5.000,6.000,,,,
1182839,,,06/01/2018,12:00:00AM,1756.000,0.000,,,757.095,999.755,0.074,0.000,223.000,275.000,18.000,15.000,,,,
1182840,,,06/01/2018,12:00:00AM,841.000,0.000,,,464.260,377.633,0.074,0.000,10.000,4.000,44.000,46.000,,,,
1182841,,,06/01/2018,12:00:00AM,531.000,0.000,,,314.620,216.718,0.074,0.000,8.000,6.000,24.000,16.000,,,,
1182846,,,06/01/2018,12:00:00AM,743.000,0.000,,,256.315,487.125,0.074,0.000,21.000,38.000,18.000,23.000,,,,
1182847,,,06/01/2018,12:00:00AM,1364.000,0.000,,,551.193,813.782,0.074,0.000,34.000,21.000,80.000,141.000,,,,
1182849,,,06/01/2018,12:00:00AM,842.000,0.000,,,449.854,392.325,0.074,0.000,45.000,63.000,14.000,10.000,,,,
1182850,,,06/01/2018,12:00:00AM,1537.000,0.000,,,614.584,922.684,0.074,0.000,117.000,224.000,5.000,4.000,,,,
1182852,,,06/01/2018,12:00:00AM,1281.000,0.000,,,576.298,705.098,0.074,0.000,59.000,82.000,117.000,100.000,,,,
1182860,,,06/01/2018,12:00:00AM,737.000,0.000,,,268.419,469.271,0.074,0.000,147.000,178.000,9.000,12.000,,,,
1182862,,,06/01/2018,12:00:00AM,1028.000,0.000,,,502.117,526.223,0.074,0.000,122.000,144.000,43.000,37.000,,,,
1182863,,,06/01/2018,12:00:00AM,422.000,0.000,,,300.539,121.681,0.074,0.000,49.000,48.000,6.000,1.000,,,,
1182867,,,06/01/2018,12:00:00AM,577.000,0.000,,,254.970,322.040,0.074,0.000,14.000,14.000,51.000,66.000,,,,
1182869,,,06/01/2018,12:00:00AM,550.000,0.000,,,323.858,226.613,0.074,0.000,11.000,13.000,63.000,56.000,,,,
1182870,,,06/01/2018,12:00:00AM,2023.000,0.000,,,803.408,1220.027,0.074,0.000,96.000,139.000,78.000,73.000,,,,
1182871,,,06/01/2018,12:00:00AM,387.000,0.000,,,252.348,135.433,0.074,0.000,36.000,46.000,12.000,6.000,,,,
1182872,,,06/01/2018,12:00:00AM,1501.000,0.000,,,717.746,783.357,0.074,0.000,74.000,64.000,22.000,26.000,,,,
1182874,,,06/01/2018,12:00:00AM,931.000,0.000,,,296.134,634.965,0.074,0.000,39.000,86.000,20.000,12.000,,,,
1182875,,,06/01/2018,12:00:00AM,352.000,0.000,,,202.720,149.372,0.074,0.000,131.000,138.000,3.000,1.000,,,,
1182876,,,06/01/2018,12:00:00AM,1037.000,0.000,,,696.452,341.264,0.074,0.000,212.000,17.000,33.000,50.000,,,,
1182878,,,06/01/2018,12:00:00AM,1736.000,0.000,,,806.558,929.537,0.096,0.000,229.000,241.000,1.000,1.000,,,,
1182879,,,06/01/2018,12:00:00AM,1186.000,0.000,,,511.440,674.617,0.074,0.000,176.000,155.000,9.000,15.000,,,,
1182881,,,06/01/2018,12:00:00AM,1039.000,0.000,,,603.879,435.625,0.074,0.000,38.000,19.000,29.000,34.000,,,,
1182883,,,06/01/2018,12:00:00AM,553.000,0.000,,,263.215,289.959,0.074,0.000,231.000,231.000,2.000,1.000,,,,
1182884,,,06/01/2018,12:00:00AM,721.000,0.000,,,270.619,451.188,0.074,0.000,24.000,31.000,20.000,24.000,,,,
1182885,,,06/01/2018,12:00:00AM,771.000,0.000,,,253.712,517.330,0.074,0.000,27.000,92.000,12.000,12.000,,,,
1182886,,,06/01/2018,12:00:00AM,678.000,0.000,,,475.457,202.793,0.074,0.000,2.000,1.000,33.000,31.000,,,,
1182891,,,06/01/2018,12:00:00AM,627.000,0.000,,,249.203,378.315,0.074,0.000,139.000,155.000,2.000,3.000,,,,
1182898,,,06/01/2018,12:00:00AM,968.000,0.000,,,444.104,524.732,0.074,0.000,25.000,18.000,13.000,11.000,,,,
1182899,,,06/01/2018,12:00:00AM,931.000,0.000,,,463.859,467.166,0.074,0.000,73.000,48.000,3.000,5.000,,,,
1182901,,,06/01/2018,12:00:00AM,877.000,0.000,,,442.551,435.026,0.074,0.000,36.000,93.000,20.000,11.000,,,,
1182902,,,06/01/2018,12:00:00AM,1239.000,0.000,,,567.408,672.348,0.074,0.000,205.000,253.000,0.000,1.000,,,,
1182903,,,06/01/2018,12:00:00AM,1635.000,0.000,,,576.246,1059.061,0.074,0.000,56.000,32.000,17.000,48.000,,,,
1182905,,,06/01/2018,12:00:00AM,1341.000,0.000,,,605.282,736.358,0.074,0.000,157.000,159.000,7.000,5.000,,,,
1182906,,,06/01/2018,12:00:00AM,1149.000,0.000,,,459.452,689.888,0.074,0.000,150.000,187.000,4.000,5.000,,,,
1182908,,,06/01/2018,12:00:00AM,1876.000,0.000,,,862.886,1013.785,0.074,0.000,86.000,87.000,19.000,22.000,,,,
1182909,,,06/01/2018,12:00:00AM,737.000,0.000,,,328.673,408.521,0.074,0.000,96.000,97.000,30.000,37.000,,,,
1182910,,,06/01/2018,12:00:00AM,1166.000,0.000,,,549.057,616.991,0.074,0.000,172.000,145.000,5.000,10.000,,,,
1182911,,,06/01/2018,12:00:00AM,1260.000,0.000,,,523.313,737.061,0.074,0.000,115.000,164.000,6.000,6.000,,,,
1182912,,,06/01/2018,12:00:00AM,1329.000,0.000,,,550.912,778.236,0.074,0.000,274.000,355.000,11.000,14.000,,,,
1182913,,,06/01/2018,12:00:00AM,1593.000,0.000,,,895.715,697.785,0.074,0.000,71.000,177.000,25.000,12.000,,,,
1182914,,,06/01/2018,12:00:00AM,383.000,0.000,,,173.618,210.125,0.074,0.000,54.000,50.000,6.000,8.000,,,,
1182915,,,06/01/2018,12:00:00AM,1029.000,0.000,,,463.535,566.390,0.074,0.000,48.000,31.000,25.000,21.000,,,,
1182916,,,06/01/2018,12:00:00AM,1553.000,0.000,,,887.946,665.380,0.074,0.000,91.000,54.000,107.000,82.000,,,,
1182924,,,06/01/2018,12:00:00AM,1145.000,0.000,,,537.993,607.230,0.148,0.000,83.000,114.000,19.000,13.000,,,,
1182925,,,06/01/2018,12:00:00AM,2651.000,0.000,,,1155.194,1496.127,0.148,0.000,140.000,223.000,10.000,6.000,,,,
1182926,,,06/01/2018,12:00:00AM,1163.000,0.000,,,498.949,664.634,0.148,0.000,17.000,17.000,74.000,78.000,,,,
1182929,,,06/01/2018,12:00:00AM,881.000,0.000,,,306.652,574.399,0.148,0.000,8.000,7.000,90.000,99.000,,,,
1182930,,,06/01/2018,12:00:00AM,649.000,0.000,,,477.015,172.231,0.148,0.000,439.000,128.000,8.000,10.000,,,,
1182931,,,06/01/2018,12:00:00AM,354.000,0.000,,,181.968,172.180,0.148,0.000,141.000,146.000,2.000,2.000,,,,
1182932,,,06/01/2018,12:00:00AM,915.000,0.000,,,400.794,514.470,0.148,0.000,31.000,28.000,25.000,20.000,,,,
1182933,,,06/01/2018,12:00:00AM,634.000,0.000,,,291.775,342.308,0.148,0.000,27.000,49.000,5.000,2.000,,,,
1182934,,,06/01/2018,12:00:00AM,1066.000,0.000,,,730.639,336.034,0.148,0.000,134.000,71.000,4.000,6.000,,,,
1182935,,,06/01/2018,12:00:00AM,1986.000,0.000,,,1056.947,929.077,0.148,0.000,60.000,47.000,181.000,117.000,,,,
1182936,,,06/01/2018,12:00:00AM,1619.000,0.000,,,546.976,1072.527,0.148,0.000,116.000,94.000,7.000,8.000,,,,
1182938,,,06/01/2018,12:00:00AM,1588.000,0.000,,,494.624,1093.852,0.148,0.000,13.000,105.000,83.000,60.000,,,,
1182939,,,06/01/2018,12:00:00AM,1822.000,0.000,,,795.253,1027.599,0.148,0.000,165.000,164.000,2.000,2.000,,,,
1182940,,,06/01/2018,12:00:00AM,473.000,0.000,,,293.274,179.818,0.148,0.000,80.000,58.000,1.000,1.000,,,,
1182947,,,06/01/2018,12:00:00AM,614.000,0.000,,,284.445,330.509,0.148,0.000,227.000,239.000,1.000,1.000,,,,
1182948,,,06/01/2018,12:00:00AM,410.000,0.000,,,166.573,244.060,0.148,0.000,55.000,104.000,12.000,11.000,,,,
1182949,,,06/01/2018,12:00:00AM,1437.000,0.000,,,601.995,835.050,0.148,0.000,4.000,2.000,104.000,114.000,,,,
1182950,,,06/01/2018,12:00:00AM,1486.000,0.000,,,427.602,1058.946,0.148,0.000,93.000,83.000,8.000,12.000,,,,
1182956,,,06/01/2018,12:00:00AM,472.000,0.000,,,181.549,290.636,0.148,0.000,30.000,30.000,0.000,0.000,,,,
1182957,,,06/01/2018,12:00:00AM,1135.000,0.000,,,649.760,485.681,0.148,0.000,91.000,82.000,17.000,17.000,,,,
1182959,,,06/01/2018,12:00:00AM,1064.000,0.000,,,533.203,531.211,0.148,0.000,126.000,116.000,19.000,14.000,,,,
1182960,,,06/01/2018,12:00:00AM,1869.000,0.000,,,782.879,1086.637,0.148,0.000,33.000,103.000,121.000,58.000,,,,
1182962,,,06/01/2018,12:00:00AM,1931.000,0.000,,,1121.429,810.113,0.170,0.000,167.000,247.000,12.000,6.000,,,,
1182964,,,06/01/2018,12:00:00AM,692.000,0.000,,,306.192,386.781,0.148,0.000,95.000,126.000,3.000,2.000,,,,
1182965,,,06/01/2018,12:00:00AM,997.000,0.000,,,515.913,481.549,0.148,0.000,55.000,109.000,50.000,49.000,,,,
1182966,,,06/01/2018,12:00:00AM,812.000,0.000,,,353.316,459.639,0.148,0.000,37.000,107.000,15.000,12.000,,,,
1182968,,,06/01/2018,12:00:00AM,849.000,0.000,,,318.615,530.812,0.148,0.000,11.000,25.000,42.000,49.000,,,,
1182972,,,06/01/2018,12:00:00AM,1688.000,0.000,,,796.741,891.461,0.148,0.000,181.000,181.000,20.000,23.000,,,,
1182973,,,06/01/2018,12:00:00AM,1193.000,0.000,,,361.249,831.910,0.148,0.000,44.000,138.000,15.000,12.000,,,,
1182976,,,06/01/2018,12:00:00AM,963.000,0.000,,,395.637,568.340,0.148,0.000,133.000,160.000,17.000,14.000,,,,
1182980,,,06/01/2018,12:00:00AM,1746.000,0.000,,,832.781,913.961,0.148,0.000,78.000,87.000,19.000,27.000,,,,
1182982,,,06/01/2018,12:00:00AM,1221.000,0.000,,,374.573,846.998,0.148,0.000,61.000,123.000,38.000,30.000,,,,
1182983,,,06/01/2018,12:00:00AM,583.000,0.000,,,330.844,252.759,0.148,0.000,2.000,0.000,58.000,53.000,,,,
1182985,,,06/01/2018,12:00:00AM,680.000,0.000,,,344.991,335.075,0.148,0.000,0.000,0.000,121.000,120.000,,,,
1182987,,,06/01/2018,12:00:00AM,739.000,0.000,,,187.401,552.218,0.148,0.000,8.000,19.000,81.000,125.000,,,,
1182988,,,06/01/2018,12:00:00AM,923.000,0.000,,,378.836,544.748,0.148,0.000,9.000,18.000,43.000,50.000,,,,
1182991,,,06/01/2018,12:00:00AM,1395.000,0.000,,,497.773,897.324,0.148,0.000,10.000,26.000,75.000,90.000,,,,
1182995,,,06/01/2018,12:00:00AM,710.000,0.000,,,394.828,315.327,0.148,0.000,36.000,17.000,28.000,33.000,,,,
1182997,,,06/01/2018,12:00:00AM,223.000,0.000,,,114.527,108.496,0.148,0.000,0.000,0.000,50.000,50.000,,,,
1182998,,,06/01/2018,12:00:00AM,691.000,0.000,,,286.440,405.289,0.148,0.000,121.000,131.000,2.000,2.000,,,,
1182999,,,06/01/2018,12:00:00AM,1782.000,0.000,,,1024.159,758.728,0.222,0.000,99.000,89.000,21.000,9.000,,,,
1183000,,,06/01/2018,12:00:00AM,603.000,0.000,,,294.039,309.688,0.222,0.000,155.000,153.000,0.000,0.000,,,,
1183001,,,06/01/2018,12:00:00AM,1152.000,0.000,,,570.789,581.828,0.222,0.000,200.000,262.000,2.000,2.000,,,,
1183002,,,06/01/2018,12:00:00AM,721.000,0.000,,,359.727,361.815,0.243,0.000,146.000,170.000,8.000,4.000,,,,
1183003,,,06/01/2018,12:00:00AM,3026.000,0.000,,,1310.298,1716.403,0.222,0.000,118.000,183.000,17.000,10.000,,,,
1183004,,,06/01/2018,12:00:00AM,1272.000,0.000,,,746.878,525.501,0.222,0.000,157.000,104.000,21.000,26.000,,,,
1183005,,,06/01/2018,12:00:00AM,535.000,0.000,,,271.076,264.230,0.222,0.000,0.000,0.000,12.000,12.000,,,,
1183006,,,06/01/2018,12:00:00AM,936.000,0.000,,,439.937,496.622,0.222,0.000,118.000,162.000,36.000,29.000,,,,
1183007,,,06/01/2018,12:00:00AM,315.000,0.000,,,161.731,153.626,0.222,0.000,273.000,265.000,0.000,0.000,,,,
1183008,,,06/01/2018,12:00:00AM,2399.000,0.000,,,1308.164,1091.071,0.222,0.000,146.000,135.000,13.000,11.000,,,,
1183009,,,06/01/2018,12:00:00AM,829.000,0.000,,,321.607,507.903,0.222,0.000,27.000,34.000,22.000,37.000,,,,
1183010,,,06/01/2018,12:00:00AM,1200.000,0.000,,,449.857,750.244,0.222,0.000,108.000,246.000,28.000,26.000,,,,
1183011,,,06/01/2018,12:00:00AM,1796.000,0.000,,,899.385,897.499,0.222,0.000,212.000,159.000,4.000,10.000,,,,
1183012,,,06/01/2018,12:00:00AM,635.000,0.000,,,404.086,231.722,0.222,0.000,26.000,50.000,12.000,2.000,,,,
1183013,,,06/01/2018,12:00:00AM,1398.000,0.000,,,547.455,851.106,0.222,0.000,140.000,173.000,15.000,15.000,,,,
1183014,,,06/01/2018,12:00:00AM,1060.000,0.000,,,379.924,680.711,0.222,0.000,198.000,294.000,1.000,0.000,,,,
1183015,,,06/01/2018,12:00:00AM,1376.000,0.000,,,752.016,624.556,0.222,0.000,13.000,14.000,103.000,83.000,,,,
1183016,,,06/01/2018,12:00:00AM,911.000,0.000,,,465.881,445.297,0.222,0.000,115.000,113.000,26.000,25.000,,,,
1183018,,,06/01/2018,12:00:00AM,2929.000,0.000,,,1189.558,1740.335,0.222,0.000,37.000,82.000,79.000,87.000,,,,
1183019,,,06/01/2018,12:00:00AM,1394.000,0.000,,,429.979,964.968,0.222,0.000,88.000,210.000,11.000,8.000,,,,
1183020,,,06/01/2018,12:00:00AM,889.000,0.000,,,369.750,519.774,0.222,0.000,149.000,180.000,9.000,9.000,,,,
1183021,,,06/01/2018,12:00:00AM,684.000,0.000,,,274.473,409.736,0.222,0.000,48.000,60.000,5.000,10.000,,,,
1183022,,,06/01/2018,12:00:00AM,2068.000,0.000,,,1144.635,923.800,0.222,0.000,57.000,227.000,80.000,60.000,,,,
1183023,,,06/01/2018,12:00:00AM,1829.000,0.000,,,822.965,1006.084,0.222,0.000,211.000,246.000,29.000,25.000,,,,
1183024,,,06/01/2018,12:00:00AM,1826.000,0.000,,,824.725,1002.126,0.222,0.000,135.000,98.000,27.000,30.000,,,,
1183025,,,06/01/2018,12:00:00AM,896.000,0.000,,,425.910,470.187,0.222,0.000,95.000,139.000,4.000,2.000,,,,
1183026,,,06/01/2018,12:00:00AM,839.000,0.000,,,305.791,534.046,0.222,0.000,98.000,151.000,2.000,2.000,,,,
1183027,,,06/01/2018,12:00:00AM,210.000,0.000,,,176.139,34.310,0.222,0.000,18.000,12.000,1.000,0.000,,,,
1183028,,,06/01/2018,12:00:00AM,530.000,0.000,,,247.968,282.677,0.222,0.000,7.000,5.000,73.000,68.000,,,,
1183029,,,06/01/2018,12:00:00AM,1741.000,0.000,,,484.506,1257.485,0.222,0.000,61.000,139.000,25.000,22.000,,,,
1183030,,,06/01/2018,12:00:00AM,314.000,0.000,,,173.335,141.663,0.222,0.000,122.000,114.000,0.000,1.000,,,,
1183031,,,06/01/2018,12:00:00AM,1304.000,0.000,,,701.341,603.625,0.222,0.000,23.000,62.000,51.000,32.000,,,,
1183032,,,06/01/2018,12:00:00AM,1350.000,0.000,,,677.787,672.712,0.222,0.000,32.000,14.000,125.000,96.000,,,,
1183033,,,06/01/2018,12:00:00AM,2027.000,0.000,,,739.858,1287.681,0.222,0.000,132.000,118.000,78.000,84.000,,,,
1183034,,,06/01/2018,12:00:00AM,951.000,0.000,,,521.085,429.917,0.222,0.000,79.000,35.000,2.000,4.000,,,,
1183035,,,06/01/2018,12:00:00AM,2065.000,0.000,,,964.496,1101.047,0.222,0.000,506.000,538.000,0.000,0.000,,,,
1183040,,,06/01/2018,12:00:00AM,1042.000,0.000,,,532.106,510.646,0.148,0.000,75.000,63.000,7.000,8.000,,,,
1183041,,,06/01/2018,12:00:00AM,1514.000,0.000,,,903.260,611.009,0.148,0.000,99.000,109.000,16.000,14.000,,,,
1183044,,,06/01/2018,12:00:00AM,1225.000,0.000,,,637.374,588.109,0.149,0.000,38.000,37.000,71.000,64.000,,,,
1183046,,,06/01/2018,12:00:00AM,1569.000,0.000,,,777.279,791.944,0.148,0.000,193.000,170.000,13.000,14.000,,,,
1183047,,,06/01/2018,12:00:00AM,1051.000,0.000,,,465.963,585.197,0.148,0.000,25.000,193.000,83.000,55.000,,,,
1183048,,,06/01/2018,12:00:00AM,758.000,0.000,,,374.777,383.334,0.149,0.000,8.000,7.000,223.000,259.000,,,,
1183049,,,06/01/2018,12:00:00AM,795.000,0.000,,,325.169,470.514,0.149,0.000,49.000,58.000,1.000,3.000,,,,
1183050,,,06/01/2018,12:00:00AM,784.000,0.000,,,420.920,363.841,0.148,0.000,249.000,222.000,4.000,5.000,,,,
1183051,,,06/01/2018,12:00:00AM,799.000,0.000,,,478.499,320.563,0.149,0.000,214.000,189.000,0.000,0.000,,,,
1183052,,,06/01/2018,12:00:00AM,655.000,0.000,,,355.476,300.399,0.149,0.000,46.000,37.000,9.000,5.000,,,,
1183053,,,06/01/2018,12:00:00AM,418.000,0.000,,,239.395,178.847,0.149,0.000,157.000,150.000,8.000,6.000,,,,
1183057,,,06/01/2018,12:00:00AM,630.000,0.000,,,234.935,395.384,0.149,0.000,125.000,150.000,0.000,0.000,,,,
1183058,,,06/01/2018,12:00:00AM,309.000,0.000,,,180.148,129.439,0.149,0.000,15.000,13.000,0.000,0.000,,,,
1183059,,,06/01/2018,12:00:00AM,908.000,0.000,,,433.654,475.149,0.149,0.000,53.000,44.000,24.000,21.000,,,,
1183060,,,06/01/2018,12:00:00AM,2067.000,0.000,,,1434.398,633.285,0.149,0.000,104.000,26.000,104.000,147.000,,,,
1183061,,,06/01/2018,12:00:00AM,536.000,0.000,,,283.073,253.710,0.149,0.000,93.000,112.000,1.000,0.000,,,,
1183062,,,06/01/2018,12:00:00AM,1646.000,0.000,,,864.787,781.709,0.149,0.000,63.000,81.000,38.000,33.000,,,,
1183063,,,06/01/2018,12:00:00AM,4085.000,0.000,,,1910.187,2174.863,0.149,0.000,137.000,153.000,101.000,87.000,,,,
1183064,,,06/01/2018,12:00:00AM,1436.000,0.000,,,868.650,567.491,0.149,0.000,218.000,146.000,3.000,5.000,,,,
1183065,,,06/01/2018,12:00:00AM,536.000,0.000,,,194.496,341.815,0.149,0.000,18.000,71.000,40.000,39.000,,,,
1183066,,,06/01/2018,12:00:00AM,931.000,0.000,,,410.446,520.633,0.148,0.000,84.000,98.000,28.000,30.000,,,,
1183067,,,06/01/2018,12:00:00AM,1673.000,0.000,,,907.458,766.359,0.149,0.000,188.000,52.000,25.000,82.000,,,,
1183068,,,06/01/2018,12:00:00AM,892.000,0.000,,,495.635,396.534,0.148,0.000,18.000,30.000,49.000,40.000,,,,
1183069,,,06/01/2018,12:00:00AM,667.000,0.000,,,311.979,355.846,0.149,0.000,67.000,56.000,1.000,2.000,,,,
1183070,,,06/01/2018,12:00:00AM,1340.000,0.000,,,661.531,679.058,0.149,0.000,206.000,201.000,8.000,7.000,,,,
1183071,,,06/01/2018,12:00:00AM,1771.000,0.000,,,575.092,1196.539,0.149,0.000,300.000,550.000,0.000,0.000,,,,
1183072,,,06/01/2018,12:00:00AM,877.000,0.000,,,317.572,559.956,0.149,0.000,18.000,80.000,40.000,41.000,,,,
1183073,,,06/01/2018,12:00:00AM,860.000,0.000,,,354.642,505.893,0.149,0.000,16.000,83.000,35.000,39.000,,,,
1183074,,,06/01/2018,12:00:00AM,1751.000,0.000,,,700.381,1050.921,0.149,0.000,44.000,74.000,26.000,27.000,,,,
1183075,,,06/01/2018,12:00:00AM,833.000,0.000,,,249.814,583.388,0.148,0.000,8.000,6.000,44.000,80.000,,,,
1183076,,,06/01/2018,12:00:00AM,917.000,0.000,,,558.648,358.940,0.149,0.000,117.000,99.000,18.000,22.000,,,,
1183078,,,06/01/2018,12:00:00AM,1424.000,0.000,,,699.893,724.162,0.149,0.000,3.000,1.000,543.000,566.000,,,,
1183079,,,06/01/2018,12:00:00AM,854.000,0.000,,,361.849,492.808,0.074,0.000,24.000,13.000,19.000,38.000,,,,
1183080,,,06/01/2018,12:00:00AM,726.000,0.000,,,383.711,343.177,0.074,0.000,97.000,111.000,1.000,1.000,,,,
1183081,,,06/01/2018,12:00:00AM,617.000,0.000,,,228.691,388.355,0.074,0.000,201.000,305.000,5.000,5.000,,,,
1183082,,,06/01/2018,12:00:00AM,594.000,0.000,,,341.201,253.410,0.074,0.000,148.000,131.000,3.000,3.000,,,,
1183083,,,06/01/2018,12:00:00AM,422.000,0.000,,,212.239,209.983,0.096,0.000,201.000,193.000,3.000,3.000,,,,
1183084,,,06/01/2018,12:00:00AM,619.000,0.000,,,313.712,305.452,0.074,0.000,12.000,19.000,29.000,26.000,,,,
1183085,,,06/01/2018,12:00:00AM,616.000,0.000,,,323.852,292.433,0.074,0.000,119.000,35.000,9.000,17.000,,,,
1183086,,,06/01/2018,12:00:00AM,913.000,0.000,,,365.479,548.180,0.074,0.000,55.000,76.000,36.000,45.000,,,,
1183087,,,06/01/2018,12:00:00AM,999.000,0.000,,,547.321,452.158,0.074,0.000,105.000,181.000,4.000,5.000,,,,
1183088,,,06/01/2018,12:00:00AM,1182.000,0.000,,,390.169,792.387,0.074,0.000,62.000,142.000,23.000,8.000,,,,
1183090,,,06/01/2018,12:00:00AM,958.000,0.000,,,459.686,498.662,0.074,0.000,37.000,20.000,47.000,47.000,,,,
1183091,,,06/01/2018,12:00:00AM,1223.000,0.000,,,544.608,678.971,0.074,0.000,1.000,12.000,84.000,80.000,,,,
1183092,,,06/01/2018,12:00:00AM,919.000,0.000,,,354.825,564.359,0.074,0.000,11.000,23.000,59.000,62.000,,,,
