MeterID,ServiceLocationID,ESIID,ReadingDate,ReadingTime,kWh,rxKWh,KVARHImprt,KVARhExprt,kWhImprtRateA,kWhImprtRateB,kWhExprtRateA,kWhExprtRateB,kVARhImprtRateA,kVARhImprtRateB,kVARhExprtRateA,kVARhExprtRateB,kVARhTotalRateA,kVARhTotalRateB,ExprtkVARhTotalRateA,ExprtkVARhTotalRateB
1182853,,,14/01/2018,12:00:00AM,561.000,0.000,,,240.071,321.281,0.074,0.000,80.000,99.000,4.000,1.000,,,,
1182854,,,14/01/2018,12:00:00AM,383.000,0.000,,,195.363,188.150,0.074,0.000,254.000,253.000,0.000,0.000,,,,
1182855,,,14/01/2018,12:00:00AM,956.000,0.000,,,494.978,461.923,0.074,0.000,14.000,11.000,38.000,21.000,,,,
1182856,,,14/01/2018,12:00:00AM,1239.000,0.000,,,683.506,556.412,0.074,0.000,85.000,47.000,8.000,26.000,,,,
1182857,,,14/01/2018,12:00:00AM,762.000,0.000,,,309.987,452.501,0.074,0.000,38.000,49.000,24.000,31.000,,,,
1182858,,,14/01/2018,12:00:00AM,1423.000,0.000,,,724.773,698.960,0.074,0.000,191.000,207.000,30.000,14.000,,,,
1182859,,,14/01/2018,12:00:00AM,1660.000,0.000,,,781.179,879.807,0.074,0.000,10.000,18.000,219.000,206.000,,,,
1182860,,,14/01/2018,12:00:00AM,768.000,0.000,,,279.829,488.329,0.074,0.000,153.000,184.000,11.000,14.000,,,,
1182861,,,14/01/2018,12:00:00AM,1767.000,0.000,,,973.064,794.708,0.074,0.000,58.000,86.000,56.000,44.000,,,,
1182862,,,14/01/2018,12:00:00AM,1121.000,0.000,,,551.492,569.640,0.074,0.000,129.000,154.000,46.000,38.000,,,,
1182863,,,14/01/2018,12:00:00AM,438.000,0.000,,,312.391,125.774,0.074,0.000,50.000,50.000,7.000,1.000,,,,
1182864,,,14/01/2018,12:00:00AM,1302.000,0.000,,,596.586,705.528,0.074,0.000,243.000,245.000,5.000,4.000,,,,
1182865,,,14/01/2018,12:00:00AM,615.000,0.000,,,289.987,325.847,0.074,0.000,78.000,87.000,20.000,19.000,,,,
1182866,,,14/01/2018,12:00:00AM,1197.000,0.000,,,545.247,652.151,0.074,0.000,55.000,57.000,65.000,51.000,,,,
1182867,,,14/01/2018,12:00:00AM,605.000,0.000,,,269.616,335.804,0.074,0.000,14.000,15.000,56.000,70.000,,,,
1182868,,,14/01/2018,12:00:00AM,1464.000,0.000,,,793.108,671.341,0.074,0.000,95.000,134.000,40.000,23.000,,,,
1182870,,,14/01/2018,12:00:00AM,2133.000,0.000,,,860.014,1273.474,0.074,0.000,98.000,140.000,85.000,81.000,,,,
1182871,,,14/01/2018,12:00:00AM,407.000,0.000,,,266.233,141.332,0.074,0.000,38.000,48.000,13.000,7.000,,,,
1182872,,,14/01/2018,12:00:00AM,1538.000,0.000,,,739.954,798.828,0.074,0.000,77.000,64.000,25.000,30.000,,,,
1182873,,,14/01/2018,12:00:00AM,195.000,0.000,,,117.265,78.634,0.074,0.000,35.000,29.000,3.000,4.000,,,,
1182874,,,14/01/2018,12:00:00AM,961.000,0.000,,,312.332,649.451,0.074,0.000,42.000,88.000,22.000,14.000,,,,
1182876,,,14/01/2018,12:00:00AM,1097.000,0.000,,,739.288,358.701,0.074,0.000,224.000,18.000,36.000,54.000,,,,
1182877,,,14/01/2018,12:00:00AM,1121.000,0.000,,,441.285,680.301,0.074,0.000,25.000,12.000,81.000,80.000,,,,
1182878,,,14/01/2018,12:00:00AM,1773.000,0.000,,,825.549,947.810,0.096,0.000,237.000,249.000,1.000,2.000,,,,
1182879,,,14/01/2018,12:00:00AM,1233.000,0.000,,,535.071,698.856,0.074,0.000,185.000,166.000,10.000,16.000,,,,
1182880,,,14/01/2018,12:00:00AM,668.000,0.000,,,417.365,251.313,0.074,0.000,20.000,25.000,30.000,28.000,,,,
1182881,,,14/01/2018,12:00:00AM,1122.000,0.000,,,645.614,477.243,0.074,0.000,43.000,19.000,31.000,37.000,,,,
1182882,,,14/01/2018,12:00:00AM,1042.000,0.000,,,443.587,598.912,0.074,0.000,53.000,49.000,43.000,37.000,,,,
1182883,,,14/01/2018,12:00:00AM,571.000,0.000,,,272.781,298.846,0.074,0.000,240.000,240.000,2.000,2.000,,,,
1182884,,,14/01/2018,12:00:00AM,758.000,0.000,,,284.768,474.003,0.074,0.000,27.000,33.000,22.000,25.000,,,,
1182885,,,14/01/2018,12:00:00AM,822.000,0.000,,,266.505,556.254,0.074,0.000,28.000,98.000,13.000,13.000,,,,
1182886,,,14/01/2018,12:00:00AM,717.000,0.000,,,491.590,225.478,0.074,0.000,3.000,1.000,35.000,34.000,,,,
1182887,,,14/01/2018,12:00:00AM,654.000,0.000,,,259.518,395.430,0.074,0.000,71.000,86.000,3.000,4.000,,,,
1182888,,,14/01/2018,12:00:00AM,1695.000,0.000,,,598.506,1097.327,0.074,0.000,10.000,18.000,117.000,77.000,,,,
1182889,,,14/01/2018,12:00:00AM,1299.000,0.000,,,489.341,810.397,0.074,0.000,227.000,276.000,8.000,7.000,,,,
1182890,,,14/01/2018,12:00:00AM,1928.000,0.000,,,617.021,1311.651,0.074,0.000,26.000,116.000,35.000,18.000,,,,
1182891,,,14/01/2018,12:00:00AM,676.000,0.000,,,264.440,411.966,0.074,0.000,145.000,161.000,2.000,4.000,,,,
1182892,,,14/01/2018,12:00:00AM,1367.000,0.000,,,422.992,944.635,0.074,0.000,42.000,136.000,31.000,27.000,,,,
1182893,,,14/01/2018,12:00:00AM,1220.000,0.000,,,540.524,680.405,0.074,0.000,94.000,116.000,26.000,22.000,,,,
1182894,,,14/01/2018,12:00:00AM,1228.000,0.000,,,699.249,529.033,0.074,0.000,21.000,51.000,74.000,55.000,,,,
1182895,,,14/01/2018,12:00:00AM,769.000,0.000,,,291.634,477.389,0.074,0.000,50.000,38.000,9.000,11.000,,,,
1182896,,,14/01/2018,12:00:00AM,1362.000,0.000,,,538.376,824.247,0.074,0.000,100.000,235.000,41.000,31.000,,,,
1182897,,,14/01/2018,12:00:00AM,808.000,0.000,,,397.808,410.754,0.074,0.000,96.000,97.000,13.000,13.000,,,,
1182898,,,14/01/2018,12:00:00AM,1105.000,0.000,,,495.074,610.171,0.074,0.000,27.000,19.000,15.000,12.000,,,,
1182899,,,14/01/2018,12:00:00AM,1004.000,0.000,,,498.383,505.800,0.074,0.000,77.000,50.000,3.000,6.000,,,,
1182900,,,14/01/2018,12:00:00AM,837.000,0.000,,,401.821,435.556,0.074,0.000,34.000,23.000,59.000,52.000,,,,
1182901,,,14/01/2018,12:00:00AM,918.000,0.000,,,470.244,448.639,0.074,0.000,38.000,94.000,22.000,13.000,,,,
1182902,,,14/01/2018,12:00:00AM,1301.000,0.000,,,602.728,698.326,0.074,0.000,219.000,262.000,0.000,1.000,,,,
1182903,,,14/01/2018,12:00:00AM,1689.000,0.000,,,605.542,1084.005,0.074,0.000,58.000,35.000,18.000,49.000,,,,
1182904,,,14/01/2018,12:00:00AM,2388.000,0.000,,,998.110,1390.450,0.074,0.000,84.000,101.000,36.000,32.000,,,,
1182905,,,14/01/2018,12:00:00AM,1392.000,0.000,,,635.957,756.590,0.074,0.000,165.000,166.000,8.000,6.000,,,,
1182906,,,14/01/2018,12:00:00AM,1241.000,0.000,,,507.286,734.037,0.074,0.000,159.000,194.000,4.000,5.000,,,,
1182907,,,14/01/2018,12:00:00AM,1337.000,0.000,,,498.191,839.756,0.074,0.000,275.000,300.000,6.000,5.000,,,,
1182908,,,14/01/2018,12:00:00AM,1959.000,0.000,,,902.368,1057.040,0.074,0.000,92.000,93.000,21.000,24.000,,,,
1182909,,,14/01/2018,12:00:00AM,798.000,0.000,,,361.685,436.606,0.074,0.000,101.000,101.000,33.000,41.000,,,,
1182910,,,14/01/2018,12:00:00AM,1249.000,0.000,,,578.463,670.608,0.074,0.000,181.000,152.000,5.000,11.000,,,,
1182911,,,14/01/2018,12:00:00AM,1303.000,0.000,,,550.034,753.370,0.074,0.000,122.000,169.000,7.000,7.000,,,,
1182912,,,14/01/2018,12:00:00AM,1376.000,0.000,,,575.226,800.982,0.074,0.000,283.000,363.000,12.000,15.000,,,,
1182913,,,14/01/2018,12:00:00AM,1667.000,0.000,,,938.648,729.343,0.074,0.000,75.000,180.000,25.000,13.000,,,,
1182914,,,14/01/2018,12:00:00AM,388.000,0.000,,,176.293,212.470,0.074,0.000,56.000,53.000,6.000,8.000,,,,
1182915,,,14/01/2018,12:00:00AM,1066.000,0.000,,,486.934,579.343,0.074,0.000,52.000,32.000,27.000,22.000,,,,
1182916,,,14/01/2018,12:00:00AM,1673.000,0.000,,,960.103,713.871,0.074,0.000,94.000,55.000,115.000,88.000,,,,
1182917,,,14/01/2018,12:00:00AM,1012.000,0.000,,,521.188,491.448,0.095,0.000,13.000,35.000,101.000,64.000,,,,
1182918,,,14/01/2018,12:00:00AM,796.000,0.000,,,516.185,280.633,0.074,0.000,97.000,89.000,10.000,7.000,,,,
1182919,,,14/01/2018,12:00:00AM,475.000,0.000,,,197.595,277.488,0.148,0.000,23.000,24.000,8.000,15.000,,,,
1182920,,,14/01/2018,12:00:00AM,1583.000,0.000,,,670.912,912.960,0.148,0.000,21.000,7.000,97.000,144.000,,,,
1182921,,,14/01/2018,12:00:00AM,1762.000,0.000,,,1008.306,754.458,0.148,0.000,72.000,134.000,75.000,78.000,,,,
1182922,,,14/01/2018,12:00:00AM,1083.000,0.000,,,606.693,476.568,0.148,0.000,29.000,13.000,21.000,30.000,,,,
1182923,,,14/01/2018,12:00:00AM,456.000,0.000,,,268.412,187.731,0.148,0.000,135.000,124.000,16.000,19.000,,,,
1182924,,,14/01/2018,12:00:00AM,1242.000,0.000,,,590.281,652.659,0.148,0.000,86.000,117.000,20.000,14.000,,,,
1182925,,,14/01/2018,12:00:00AM,2887.000,0.000,,,1231.272,1656.440,0.148,0.000,144.000,225.000,11.000,8.000,,,,
1182926,,,14/01/2018,12:00:00AM,1245.000,0.000,,,535.432,709.794,0.148,0.000,18.000,17.000,79.000,84.000,,,,
1182927,,,14/01/2018,12:00:00AM,983.000,0.000,,,304.588,678.729,0.148,0.000,28.000,103.000,13.000,16.000,,,,
1182928,,,14/01/2018,12:00:00AM,987.000,0.000,,,473.144,514.510,0.148,0.000,318.000,327.000,1.000,1.000,,,,
1182929,,,14/01/2018,12:00:00AM,935.000,0.000,,,336.033,599.576,0.148,0.000,9.000,7.000,96.000,104.000,,,,
1182930,,,14/01/2018,12:00:00AM,695.000,0.000,,,506.895,188.179,0.148,0.000,484.000,147.000,8.000,10.000,,,,
1182931,,,14/01/2018,12:00:00AM,373.000,0.000,,,192.974,180.291,0.148,0.000,148.000,154.000,2.000,2.000,,,,
1182932,,,14/01/2018,12:00:00AM,962.000,0.000,,,426.771,535.769,0.148,0.000,33.000,28.000,26.000,22.000,,,,
1182933,,,14/01/2018,12:00:00AM,669.000,0.000,,,313.284,356.132,0.148,0.000,31.000,51.000,5.000,2.000,,,,
1182934,,,14/01/2018,12:00:00AM,1109.000,0.000,,,754.284,354.918,0.148,0.000,141.000,75.000,4.000,7.000,,,,
1182935,,,14/01/2018,12:00:00AM,2059.000,0.000,,,1108.040,951.171,0.148,0.000,60.000,48.000,197.000,126.000,,,,
1182936,,,14/01/2018,12:00:00AM,1770.000,0.000,,,585.650,1184.537,0.148,0.000,124.000,101.000,7.000,8.000,,,,
1182937,,,14/01/2018,12:00:00AM,1815.000,0.000,,,927.002,888.232,0.148,0.000,367.000,241.000,23.000,32.000,,,,
1182938,,,14/01/2018,12:00:00AM,1679.000,0.000,,,518.677,1161.004,0.148,0.000,14.000,105.000,89.000,67.000,,,,
1182939,,,14/01/2018,12:00:00AM,1885.000,0.000,,,823.848,1062.121,0.148,0.000,172.000,172.000,2.000,3.000,,,,
1182940,,,14/01/2018,12:00:00AM,529.000,0.000,,,332.537,196.507,0.148,0.000,84.000,61.000,1.000,1.000,,,,
1182941,,,14/01/2018,12:00:00AM,1205.000,0.000,,,583.470,622.067,0.148,0.000,101.000,106.000,35.000,33.000,,,,
1182943,,,14/01/2018,12:00:00AM,1594.000,0.000,,,742.487,851.632,0.148,0.000,53.000,59.000,83.000,84.000,,,,
1182944,,,14/01/2018,12:00:00AM,965.000,0.000,,,434.574,530.970,0.148,0.000,135.000,150.000,0.000,0.000,,,,
1182945,,,14/01/2018,12:00:00AM,828.000,0.000,,,408.489,419.916,0.148,0.000,94.000,113.000,4.000,5.000,,,,
1182946,,,14/01/2018,12:00:00AM,788.000,0.000,,,246.993,541.802,0.148,0.000,32.000,20.000,43.000,36.000,,,,
1182947,,,14/01/2018,12:00:00AM,650.000,0.000,,,300.806,349.569,0.148,0.000,240.000,253.000,1.000,1.000,,,,
1182948,,,14/01/2018,12:00:00AM,426.000,0.000,,,172.176,254.656,0.148,0.000,57.000,111.000,13.000,11.000,,,,
1182949,,,14/01/2018,12:00:00AM,1553.000,0.000,,,649.378,903.697,0.148,0.000,4.000,2.000,110.000,123.000,,,,
1182950,,,14/01/2018,12:00:00AM,1528.000,0.000,,,443.986,1084.529,0.148,0.000,99.000,90.000,8.000,13.000,,,,
1182951,,,14/01/2018,12:00:00AM,572.000,0.000,,,370.558,202.300,0.148,0.000,197.000,186.000,3.000,1.000,,,,
1182952,,,14/01/2018,12:00:00AM,753.000,0.000,,,464.628,289.302,0.148,0.000,45.000,35.000,11.000,11.000,,,,
1182953,,,14/01/2018,12:00:00AM,1073.000,0.000,,,467.102,606.046,0.148,0.000,36.000,59.000,23.000,23.000,,,,
1182954,,,14/01/2018,12:00:00AM,1325.000,0.000,,,478.158,847.413,0.148,0.000,50.000,44.000,28.000,42.000,,,,
1182955,,,14/01/2018,12:00:00AM,1416.000,0.000,,,733.278,682.917,0.148,0.000,38.000,76.000,147.000,146.000,,,,
1182956,,,14/01/2018,12:00:00AM,496.000,0.000,,,193.542,303.446,0.148,0.000,32.000,32.000,0.000,0.000,,,,
1182957,,,14/01/2018,12:00:00AM,1243.000,0.000,,,719.351,523.990,0.148,0.000,95.000,87.000,19.000,18.000,,,,
1182958,,,14/01/2018,12:00:00AM,1360.000,0.000,,,808.734,552.026,0.170,0.000,111.000,130.000,7.000,6.000,,,,
1182959,,,14/01/2018,12:00:00AM,1120.000,0.000,,,566.654,553.691,0.148,0.000,130.000,120.000,21.000,16.000,,,,
1182960,,,14/01/2018,12:00:00AM,1968.000,0.000,,,834.800,1134.058,0.148,0.000,33.000,104.000,132.000,66.000,,,,
1182961,,,14/01/2018,12:00:00AM,1524.000,0.000,,,752.621,772.053,0.148,0.000,77.000,176.000,6.000,4.000,,,,
1182962,,,14/01/2018,12:00:00AM,2007.000,0.000,,,1172.082,835.297,0.170,0.000,176.000,254.000,13.000,7.000,,,,
1182963,,,14/01/2018,12:00:00AM,544.000,0.000,,,229.441,314.796,0.148,0.000,16.000,6.000,24.000,24.000,,,,
1182964,,,14/01/2018,12:00:00AM,731.000,0.000,,,326.621,404.432,0.148,0.000,100.000,129.000,3.000,3.000,,,,
1182965,,,14/01/2018,12:00:00AM,1043.000,0.000,,,539.527,503.786,0.148,0.000,57.000,109.000,53.000,53.000,,,,
1182966,,,14/01/2018,12:00:00AM,845.000,0.000,,,370.534,474.665,0.148,0.000,40.000,108.000,16.000,13.000,,,,
1182967,,,14/01/2018,12:00:00AM,1632.000,0.000,,,604.325,1028.541,0.148,0.000,20.000,87.000,59.000,47.000,,,,
1182968,,,14/01/2018,12:00:00AM,889.000,0.000,,,334.906,554.848,0.148,0.000,11.000,25.000,45.000,54.000,,,,
1182969,,,14/01/2018,12:00:00AM,1279.000,0.000,,,451.581,828.228,0.148,0.000,234.000,289.000,1.000,1.000,,,,
1182970,,,14/01/2018,12:00:00AM,595.000,0.000,,,256.568,338.680,0.148,0.000,45.000,39.000,12.000,14.000,,,,
1182971,,,14/01/2018,12:00:00AM,2442.000,0.000,,,1257.586,1184.544,0.148,0.000,139.000,64.000,19.000,20.000,,,,
1182972,,,14/01/2018,12:00:00AM,1775.000,0.000,,,842.447,933.346,0.148,0.000,190.000,189.000,22.000,26.000,,,,
1182973,,,14/01/2018,12:00:00AM,1244.000,0.000,,,386.851,857.623,0.148,0.000,49.000,140.000,16.000,14.000,,,,
1182974,,,14/01/2018,12:00:00AM,808.000,0.000,,,357.090,451.581,0.148,0.000,18.000,20.000,24.000,25.000,,,,
1182975,,,14/01/2018,12:00:00AM,748.000,0.000,,,286.417,461.692,0.148,0.000,18.000,20.000,3.000,11.000,,,,
1182976,,,14/01/2018,12:00:00AM,1035.000,0.000,,,429.823,606.112,0.148,0.000,139.000,167.000,19.000,16.000,,,,
1182977,,,14/01/2018,12:00:00AM,775.000,0.000,,,399.819,375.874,0.148,0.000,23.000,26.000,21.000,14.000,,,,
1182978,,,14/01/2018,12:00:00AM,320.000,0.000,,,149.799,170.504,0.148,0.000,136.000,132.000,11.000,12.000,,,,
1182979,,,14/01/2018,12:00:00AM,1386.000,0.000,,,542.909,843.993,0.148,0.000,152.000,177.000,21.000,9.000,,,,
1182980,,,14/01/2018,12:00:00AM,1848.000,0.000,,,900.687,947.706,0.148,0.000,79.000,89.000,22.000,30.000,,,,
1182981,,,14/01/2018,12:00:00AM,515.000,0.000,,,439.975,75.448,0.148,0.000,19.000,13.000,7.000,3.000,,,,
1182982,,,14/01/2018,12:00:00AM,1292.000,0.000,,,388.544,903.626,0.148,0.000,63.000,127.000,41.000,32.000,,,,
1182983,,,14/01/2018,12:00:00AM,620.000,0.000,,,352.503,268.382,0.148,0.000,2.000,0.000,61.000,57.000,,,,
1182984,,,14/01/2018,12:00:00AM,576.000,0.000,,,358.915,217.778,0.148,0.000,37.000,29.000,39.000,40.000,,,,
1182985,,,14/01/2018,12:00:00AM,730.000,0.000,,,370.194,360.262,0.148,0.000,0.000,0.000,130.000,129.000,,,,
1182986,,,14/01/2018,12:00:00AM,426.000,0.000,,,216.014,210.315,0.148,0.000,12.000,12.000,0.000,0.000,,,,
1182987,,,14/01/2018,12:00:00AM,767.000,0.000,,,195.245,572.119,0.148,0.000,8.000,21.000,85.000,129.000,,,,
1182988,,,14/01/2018,12:00:00AM,1046.000,0.000,,,417.382,629.300,0.148,0.000,9.000,18.000,48.000,55.000,,,,
1182989,,,14/01/2018,12:00:00AM,1522.000,0.000,,,737.509,784.765,0.148,0.000,30.000,41.000,32.000,33.000,,,,
1182990,,,14/01/2018,12:00:00AM,803.000,0.000,,,360.909,442.948,0.148,0.000,73.000,83.000,3.000,4.000,,,,
1182991,,,14/01/2018,12:00:00AM,1441.000,0.000,,,514.262,927.647,0.148,0.000,10.000,30.000,80.000,94.000,,,,
1182992,,,14/01/2018,12:00:00AM,1123.000,0.000,,,508.260,615.058,0.148,0.000,73.000,41.000,4.000,5.000,,,,
1182993,,,14/01/2018,12:00:00AM,1453.000,0.000,,,709.961,743.250,0.148,0.000,51.000,28.000,99.000,70.000,,,,
1182994,,,14/01/2018,12:00:00AM,1147.000,0.000,,,491.715,656.021,0.148,0.000,53.000,76.000,12.000,11.000,,,,
1182995,,,14/01/2018,12:00:00AM,763.000,0.000,,,425.524,338.346,0.148,0.000,41.000,18.000,29.000,34.000,,,,
1182996,,,14/01/2018,12:00:00AM,774.000,0.000,,,324.833,449.466,0.148,0.000,59.000,49.000,16.000,21.000,,,,
1182997,,,14/01/2018,12:00:00AM,238.000,0.000,,,122.046,116.027,0.148,0.000,0.000,0.000,53.000,53.000,,,,
1182998,,,14/01/2018,12:00:00AM,691.000,0.000,,,286.449,405.289,0.148,0.000,121.000,131.000,2.000,2.000,,,,
1182999,,,14/01/2018,12:00:00AM,1912.000,0.000,,,1113.140,799.186,0.222,0.000,107.000,94.000,22.000,10.000,,,,
1183000,,,14/01/2018,12:00:00AM,614.000,0.000,,,299.590,315.174,0.222,0.000,161.000,159.000,0.000,0.000,,,,
1183001,,,14/01/2018,12:00:00AM,1197.000,0.000,,,593.615,603.705,0.222,0.000,208.000,271.000,2.000,2.000,,,,
1183002,,,14/01/2018,12:00:00AM,761.000,0.000,,,377.413,384.558,0.243,0.000,152.000,177.000,9.000,4.000,,,,
