MeterID,ServiceLocationID,ESIID,ReadingDate,ReadingTime,kWh,rxKWh,KVARHImprt,KVARhExprt,kWhImprtRateA,kWhImprtRateB,kWhExprtRateA,kWhExprtRateB,kVARhImprtRateA,kVARhImprtRateB,kVARhExprtRateA,kVARhExprtRateB,kVARhTotalRateA,kVARhTotalRateB,ExprtkVARhTotalRateA,ExprtkVARhTotalRateB
1182810,,,10/01/2018,12:00:00AM,1758.000,0.000,,,880.579,877.967,0.074,0.000,117.000,95.000,20.000,22.000,,,,
1182811,,,10/01/2018,12:00:00AM,535.000,0.000,,,287.676,247.996,0.074,0.000,48.000,55.000,4.000,3.000,,,,
1182812,,,10/01/2018,12:00:00AM,1830.000,0.000,,,969.545,861.104,0.074,0.000,31.000,23.000,29.000,31.000,,,,
1182813,,,10/01/2018,12:00:00AM,801.000,0.000,,,212.194,589.349,0.074,0.000,109.000,271.000,0.000,0.000,,,,
1182814,,,10/01/2018,12:00:00AM,986.000,0.000,,,313.164,673.326,0.074,0.000,96.000,152.000,14.000,13.000,,,,
1182815,,,10/01/2018,12:00:00AM,1952.000,0.000,,,780.326,1171.851,0.074,0.000,103.000,68.000,42.000,60.000,,,,
1182816,,,10/01/2018,12:00:00AM,1365.000,0.000,,,531.873,833.711,0.074,0.000,93.000,90.000,45.000,44.000,,,,
1182817,,,10/01/2018,12:00:00AM,794.000,0.000,,,234.984,559.187,0.074,0.000,10.000,27.000,34.000,23.000,,,,
1182818,,,10/01/2018,12:00:00AM,1076.000,0.000,,,243.073,833.499,0.074,0.000,169.000,244.000,5.000,7.000,,,,
1182819,,,10/01/2018,12:00:00AM,873.000,0.000,,,338.282,535.692,0.074,0.000,49.000,30.000,10.000,33.000,,,,
1182820,,,10/01/2018,12:00:00AM,567.000,0.000,,,290.505,277.334,0.074,0.000,184.000,176.000,1.000,1.000,,,,
1182821,,,10/01/2018,12:00:00AM,1550.000,0.000,,,848.188,702.375,0.074,0.000,56.000,9.000,156.000,215.000,,,,
1182822,,,10/01/2018,12:00:00AM,861.000,0.000,,,396.403,465.078,0.074,0.000,31.000,9.000,41.000,46.000,,,,
1182823,,,10/01/2018,12:00:00AM,738.000,0.000,,,336.974,401.222,0.074,0.000,134.000,120.000,16.000,21.000,,,,
1182824,,,10/01/2018,12:00:00AM,912.000,0.000,,,524.027,388.887,0.074,0.000,180.000,185.000,3.000,4.000,,,,
1182825,,,10/01/2018,12:00:00AM,1981.000,0.000,,,1087.290,894.271,0.074,0.000,78.000,111.000,12.000,2.000,,,,
1182826,,,10/01/2018,12:00:00AM,486.000,0.000,,,308.969,177.474,0.074,0.000,67.000,28.000,15.000,19.000,,,,
1182827,,,10/01/2018,12:00:00AM,1813.000,0.000,,,1021.973,791.563,0.074,0.000,275.000,233.000,1.000,0.000,,,,
1182828,,,10/01/2018,12:00:00AM,1427.000,0.000,,,481.038,946.069,0.074,0.000,185.000,132.000,10.000,54.000,,,,
1182829,,,10/01/2018,12:00:00AM,1551.000,0.000,,,718.050,833.358,0.074,0.000,108.000,219.000,41.000,33.000,,,,
1182830,,,10/01/2018,12:00:00AM,1672.000,0.000,,,836.050,836.305,0.074,0.000,49.000,56.000,74.000,48.000,,,,
1182831,,,10/01/2018,12:00:00AM,850.000,0.000,,,469.421,381.495,0.074,0.000,21.000,28.000,13.000,3.000,,,,
1182832,,,10/01/2018,12:00:00AM,783.000,0.000,,,354.385,428.808,0.074,0.000,4.000,1.000,183.000,192.000,,,,
1182833,,,10/01/2018,12:00:00AM,858.000,0.000,,,387.559,470.542,0.074,0.000,66.000,70.000,12.000,8.000,,,,
1182834,,,10/01/2018,12:00:00AM,739.000,0.000,,,410.681,328.533,0.074,0.000,134.000,89.000,2.000,5.000,,,,
1182835,,,10/01/2018,12:00:00AM,337.000,0.000,,,208.727,129.210,0.074,0.000,62.000,40.000,1.000,1.000,,,,
1182836,,,10/01/2018,12:00:00AM,1102.000,0.000,,,411.449,690.742,0.095,0.000,16.000,6.000,47.000,48.000,,,,
1182837,,,10/01/2018,12:00:00AM,377.000,0.000,,,179.407,198.461,0.074,0.000,79.000,66.000,2.000,3.000,,,,
1182838,,,10/01/2018,12:00:00AM,382.000,0.000,,,201.736,181.098,0.074,0.000,38.000,30.000,6.000,6.000,,,,
1182839,,,10/01/2018,12:00:00AM,1815.000,0.000,,,789.083,1026.514,0.074,0.000,229.000,281.000,19.000,16.000,,,,
1182840,,,10/01/2018,12:00:00AM,860.000,0.000,,,474.791,385.746,0.074,0.000,10.000,4.000,46.000,47.000,,,,
1182841,,,10/01/2018,12:00:00AM,544.000,0.000,,,322.650,222.087,0.074,0.000,8.000,6.000,25.000,17.000,,,,
1182842,,,10/01/2018,12:00:00AM,1940.000,0.000,,,932.567,1008.036,0.074,0.000,42.000,34.000,93.000,87.000,,,,
1182844,,,10/01/2018,12:00:00AM,669.000,0.000,,,368.240,300.832,0.074,0.000,192.000,215.000,1.000,0.000,,,,
1182845,,,10/01/2018,12:00:00AM,1469.000,0.000,,,694.630,775.267,0.074,0.000,51.000,17.000,73.000,104.000,,,,
1182846,,,10/01/2018,12:00:00AM,758.000,0.000,,,262.056,496.097,0.074,0.000,22.000,39.000,19.000,24.000,,,,
1182847,,,10/01/2018,12:00:00AM,1388.000,0.000,,,561.377,826.808,0.074,0.000,34.000,22.000,82.000,145.000,,,,
1182848,,,10/01/2018,12:00:00AM,1841.000,0.000,,,717.980,1123.245,0.074,0.000,137.000,218.000,6.000,5.000,,,,
1182849,,,10/01/2018,12:00:00AM,880.000,0.000,,,466.180,413.861,0.074,0.000,46.000,65.000,14.000,11.000,,,,
1182850,,,10/01/2018,12:00:00AM,1557.000,0.000,,,627.570,929.735,0.074,0.000,117.000,225.000,5.000,5.000,,,,
1182851,,,10/01/2018,12:00:00AM,1272.000,0.000,,,640.388,632.581,0.074,0.000,160.000,303.000,5.000,4.000,,,,
1182852,,,10/01/2018,12:00:00AM,1317.000,0.000,,,601.273,716.377,0.074,0.000,64.000,84.000,119.000,103.000,,,,
1182853,,,10/01/2018,12:00:00AM,541.000,0.000,,,228.456,313.244,0.074,0.000,78.000,97.000,3.000,1.000,,,,
1182854,,,10/01/2018,12:00:00AM,372.000,0.000,,,190.068,182.848,0.074,0.000,246.000,246.000,0.000,0.000,,,,
1182855,,,10/01/2018,12:00:00AM,893.000,0.000,,,472.920,420.185,0.074,0.000,14.000,11.000,37.000,21.000,,,,
1182856,,,10/01/2018,12:00:00AM,1214.000,0.000,,,665.481,548.853,0.074,0.000,84.000,47.000,8.000,26.000,,,,
1182857,,,10/01/2018,12:00:00AM,753.000,0.000,,,305.863,447.416,0.074,0.000,37.000,48.000,24.000,30.000,,,,
1182858,,,10/01/2018,12:00:00AM,1402.000,0.000,,,713.785,688.975,0.074,0.000,188.000,205.000,29.000,13.000,,,,
1182859,,,10/01/2018,12:00:00AM,1628.000,0.000,,,767.002,861.886,0.074,0.000,10.000,17.000,212.000,198.000,,,,
1182860,,,10/01/2018,12:00:00AM,754.000,0.000,,,275.589,478.611,0.074,0.000,150.000,180.000,10.000,13.000,,,,
1182861,,,10/01/2018,12:00:00AM,1706.000,0.000,,,939.575,767.125,0.074,0.000,57.000,85.000,54.000,42.000,,,,
1182862,,,10/01/2018,12:00:00AM,1069.000,0.000,,,525.040,544.771,0.074,0.000,125.000,149.000,44.000,37.000,,,,
1182863,,,10/01/2018,12:00:00AM,430.000,0.000,,,306.746,123.989,0.074,0.000,50.000,49.000,6.000,1.000,,,,
1182864,,,10/01/2018,12:00:00AM,1281.000,0.000,,,586.286,695.373,0.074,0.000,239.000,241.000,4.000,3.000,,,,
1182865,,,10/01/2018,12:00:00AM,603.000,0.000,,,282.951,320.314,0.074,0.000,77.000,85.000,19.000,18.000,,,,
1182866,,,10/01/2018,12:00:00AM,1166.000,0.000,,,533.926,632.210,0.074,0.000,55.000,56.000,62.000,49.000,,,,
1182867,,,10/01/2018,12:00:00AM,593.000,0.000,,,263.390,329.724,0.074,0.000,14.000,15.000,54.000,68.000,,,,
1182868,,,10/01/2018,12:00:00AM,1405.000,0.000,,,755.003,650.814,0.074,0.000,92.000,131.000,40.000,23.000,,,,
1182869,,,10/01/2018,12:00:00AM,560.000,0.000,,,330.222,230.284,0.074,0.000,11.000,13.000,66.000,58.000,,,,
1182870,,,10/01/2018,12:00:00AM,2075.000,0.000,,,830.144,1245.376,0.074,0.000,98.000,140.000,81.000,77.000,,,,
1182871,,,10/01/2018,12:00:00AM,397.000,0.000,,,258.972,138.468,0.074,0.000,37.000,47.000,13.000,7.000,,,,
1182872,,,10/01/2018,12:00:00AM,1522.000,0.000,,,730.561,791.893,0.074,0.000,76.000,64.000,24.000,28.000,,,,
1182873,,,10/01/2018,12:00:00AM,185.000,0.000,,,114.425,70.945,0.074,0.000,34.000,28.000,2.000,2.000,,,,
1182874,,,10/01/2018,12:00:00AM,954.000,0.000,,,308.679,645.383,0.074,0.000,41.000,88.000,21.000,13.000,,,,
1182875,,,10/01/2018,12:00:00AM,364.000,0.000,,,211.418,153.069,0.074,0.000,134.000,141.000,3.000,1.000,,,,
1182876,,,10/01/2018,12:00:00AM,1067.000,0.000,,,718.619,349.271,0.074,0.000,218.000,17.000,35.000,52.000,,,,
1182877,,,10/01/2018,12:00:00AM,1017.000,0.000,,,417.072,600.208,0.074,0.000,23.000,12.000,79.000,78.000,,,,
1182878,,,10/01/2018,12:00:00AM,1756.000,0.000,,,818.633,937.540,0.096,0.000,234.000,245.000,1.000,1.000,,,,
1182879,,,10/01/2018,12:00:00AM,1215.000,0.000,,,525.464,689.829,0.074,0.000,182.000,163.000,9.000,15.000,,,,
1182880,,,10/01/2018,12:00:00AM,652.000,0.000,,,406.076,245.963,0.074,0.000,20.000,24.000,28.000,27.000,,,,
1182881,,,10/01/2018,12:00:00AM,1081.000,0.000,,,630.320,451.181,0.074,0.000,42.000,19.000,30.000,36.000,,,,
1182882,,,10/01/2018,12:00:00AM,1014.000,0.000,,,438.153,576.469,0.074,0.000,52.000,48.000,41.000,35.000,,,,
1182883,,,10/01/2018,12:00:00AM,562.000,0.000,,,268.087,294.748,0.074,0.000,236.000,236.000,2.000,2.000,,,,
1182884,,,10/01/2018,12:00:00AM,742.000,0.000,,,278.934,463.530,0.074,0.000,26.000,32.000,21.000,24.000,,,,
1182885,,,10/01/2018,12:00:00AM,799.000,0.000,,,261.908,537.329,0.074,0.000,28.000,96.000,13.000,12.000,,,,
1182886,,,10/01/2018,12:00:00AM,696.000,0.000,,,482.582,213.579,0.074,0.000,3.000,1.000,34.000,33.000,,,,
1182887,,,10/01/2018,12:00:00AM,640.000,0.000,,,252.485,388.369,0.074,0.000,69.000,84.000,3.000,4.000,,,,
1182888,,,10/01/2018,12:00:00AM,1657.000,0.000,,,585.864,1071.938,0.074,0.000,10.000,18.000,112.000,73.000,,,,
1182889,,,10/01/2018,12:00:00AM,1277.000,0.000,,,481.261,796.492,0.074,0.000,223.000,272.000,8.000,6.000,,,,
1182890,,,10/01/2018,12:00:00AM,1855.000,0.000,,,600.316,1255.455,0.074,0.000,26.000,113.000,34.000,17.000,,,,
1182891,,,10/01/2018,12:00:00AM,645.000,0.000,,,255.927,389.591,0.074,0.000,142.000,158.000,2.000,3.000,,,,
1182892,,,10/01/2018,12:00:00AM,1273.000,0.000,,,408.176,865.689,0.074,0.000,41.000,127.000,30.000,27.000,,,,
1182893,,,10/01/2018,12:00:00AM,1185.000,0.000,,,527.406,658.025,0.074,0.000,93.000,114.000,25.000,22.000,,,,
1182894,,,10/01/2018,12:00:00AM,1210.000,0.000,,,688.309,521.835,0.074,0.000,20.000,50.000,72.000,53.000,,,,
1182895,,,10/01/2018,12:00:00AM,749.000,0.000,,,282.641,466.947,0.074,0.000,49.000,37.000,9.000,11.000,,,,
1182896,,,10/01/2018,12:00:00AM,1320.000,0.000,,,511.722,808.578,0.074,0.000,96.000,234.000,39.000,29.000,,,,
1182897,,,10/01/2018,12:00:00AM,797.000,0.000,,,392.434,405.045,0.074,0.000,94.000,96.000,12.000,13.000,,,,
1182898,,,10/01/2018,12:00:00AM,1042.000,0.000,,,477.025,565.252,0.074,0.000,26.000,18.000,14.000,11.000,,,,
1182899,,,10/01/2018,12:00:00AM,962.000,0.000,,,479.432,482.878,0.074,0.000,75.000,49.000,3.000,6.000,,,,
1182900,,,10/01/2018,12:00:00AM,809.000,0.000,,,389.603,420.289,0.074,0.000,33.000,23.000,53.000,46.000,,,,
1182901,,,10/01/2018,12:00:00AM,900.000,0.000,,,458.117,441.970,0.074,0.000,37.000,94.000,21.000,12.000,,,,
1182902,,,10/01/2018,12:00:00AM,1271.000,0.000,,,586.970,684.727,0.074,0.000,214.000,258.000,0.000,1.000,,,,
1182903,,,10/01/2018,12:00:00AM,1664.000,0.000,,,592.703,1071.370,0.074,0.000,57.000,34.000,18.000,49.000,,,,
1182904,,,10/01/2018,12:00:00AM,2282.000,0.000,,,964.800,1317.448,0.074,0.000,84.000,100.000,34.000,29.000,,,,
1182905,,,10/01/2018,12:00:00AM,1368.000,0.000,,,621.514,747.196,0.074,0.000,162.000,162.000,8.000,5.000,,,,
1182906,,,10/01/2018,12:00:00AM,1193.000,0.000,,,483.322,710.578,0.074,0.000,154.000,190.000,4.000,5.000,,,,
1182907,,,10/01/2018,12:00:00AM,1324.000,0.000,,,492.519,832.110,0.074,0.000,274.000,300.000,4.000,4.000,,,,
1182908,,,10/01/2018,12:00:00AM,1925.000,0.000,,,886.111,1039.725,0.074,0.000,90.000,90.000,20.000,23.000,,,,
1182909,,,10/01/2018,12:00:00AM,769.000,0.000,,,347.392,422.140,0.074,0.000,98.000,99.000,32.000,39.000,,,,
1182910,,,10/01/2018,12:00:00AM,1206.000,0.000,,,564.156,642.526,0.074,0.000,178.000,149.000,5.000,11.000,,,,
1182911,,,10/01/2018,12:00:00AM,1284.000,0.000,,,539.025,745.596,0.074,0.000,119.000,167.000,6.000,7.000,,,,
1182912,,,10/01/2018,12:00:00AM,1354.000,0.000,,,564.127,790.615,0.074,0.000,279.000,359.000,12.000,14.000,,,,
1182913,,,10/01/2018,12:00:00AM,1636.000,0.000,,,920.621,716.048,0.074,0.000,73.000,179.000,25.000,12.000,,,,
1182914,,,10/01/2018,12:00:00AM,386.000,0.000,,,175.337,211.493,0.074,0.000,55.000,52.000,6.000,8.000,,,,
1182915,,,10/01/2018,12:00:00AM,1049.000,0.000,,,477.044,572.821,0.074,0.000,51.000,32.000,26.000,21.000,,,,
1182916,,,10/01/2018,12:00:00AM,1614.000,0.000,,,925.618,689.365,0.074,0.000,93.000,55.000,111.000,84.000,,,,
1182917,,,10/01/2018,12:00:00AM,980.000,0.000,,,503.228,477.476,0.095,0.000,12.000,35.000,99.000,61.000,,,,
1182918,,,10/01/2018,12:00:00AM,771.000,0.000,,,498.802,272.618,0.074,0.000,94.000,87.000,10.000,7.000,,,,
1182919,,,10/01/2018,12:00:00AM,463.000,0.000,,,192.417,270.708,0.148,0.000,22.000,24.000,8.000,14.000,,,,
1182920,,,10/01/2018,12:00:00AM,1562.000,0.000,,,662.461,899.748,0.148,0.000,20.000,5.000,94.000,142.000,,,,
1182921,,,10/01/2018,12:00:00AM,1750.000,0.000,,,1002.652,747.416,0.148,0.000,72.000,134.000,72.000,74.000,,,,
1182922,,,10/01/2018,12:00:00AM,1034.000,0.000,,,567.596,466.924,0.148,0.000,28.000,13.000,21.000,29.000,,,,
1182923,,,10/01/2018,12:00:00AM,445.000,0.000,,,261.567,183.539,0.148,0.000,132.000,120.000,16.000,18.000,,,,
1182924,,,10/01/2018,12:00:00AM,1187.000,0.000,,,560.947,626.187,0.148,0.000,85.000,116.000,19.000,14.000,,,,
1182925,,,10/01/2018,12:00:00AM,2758.000,0.000,,,1197.495,1561.286,0.148,0.000,143.000,224.000,10.000,6.000,,,,
1182926,,,10/01/2018,12:00:00AM,1196.000,0.000,,,516.425,680.055,0.148,0.000,18.000,17.000,76.000,81.000,,,,
1182927,,,10/01/2018,12:00:00AM,969.000,0.000,,,297.974,671.184,0.148,0.000,27.000,103.000,12.000,16.000,,,,
1182928,,,10/01/2018,12:00:00AM,972.000,0.000,,,464.142,508.133,0.148,0.000,313.000,321.000,1.000,1.000,,,,
1182929,,,10/01/2018,12:00:00AM,916.000,0.000,,,328.108,588.856,0.148,0.000,9.000,7.000,93.000,101.000,,,,
1182930,,,10/01/2018,12:00:00AM,669.000,0.000,,,491.556,178.303,0.148,0.000,461.000,134.000,8.000,10.000,,,,
1182931,,,10/01/2018,12:00:00AM,364.000,0.000,,,188.164,176.614,0.148,0.000,145.000,150.000,2.000,2.000,,,,
1182932,,,10/01/2018,12:00:00AM,939.000,0.000,,,414.712,524.565,0.148,0.000,31.000,28.000,26.000,21.000,,,,
1182933,,,10/01/2018,12:00:00AM,655.000,0.000,,,306.067,349.240,0.148,0.000,30.000,50.000,5.000,2.000,,,,
1182934,,,10/01/2018,12:00:00AM,1089.000,0.000,,,742.867,346.511,0.148,0.000,138.000,74.000,4.000,6.000,,,,
1182935,,,10/01/2018,12:00:00AM,2024.000,0.000,,,1084.539,940.300,0.148,0.000,60.000,47.000,189.000,121.000,,,,
1182936,,,10/01/2018,12:00:00AM,1693.000,0.000,,,570.871,1122.312,0.148,0.000,120.000,98.000,7.000,8.000,,,,
1182937,,,10/01/2018,12:00:00AM,1769.000,0.000,,,905.144,864.444,0.148,0.000,363.000,237.000,22.000,30.000,,,,
1182938,,,10/01/2018,12:00:00AM,1636.000,0.000,,,509.791,1126.569,0.148,0.000,13.000,105.000,86.000,63.000,,,,
1182939,,,10/01/2018,12:00:00AM,1856.000,0.000,,,810.772,1046.038,0.148,0.000,169.000,169.000,2.000,3.000,,,,
1182940,,,10/01/2018,12:00:00AM,506.000,0.000,,,320.533,185.849,0.148,0.000,82.000,60.000,1.000,1.000,,,,
1182941,,,10/01/2018,12:00:00AM,1179.000,0.000,,,569.885,609.946,0.148,0.000,99.000,103.000,34.000,31.000,,,,
1182943,,,10/01/2018,12:00:00AM,1523.000,0.000,,,716.633,807.063,0.148,0.000,50.000,58.000,81.000,82.000,,,,
1182944,,,10/01/2018,12:00:00AM,915.000,0.000,,,406.103,509.770,0.148,0.000,132.000,146.000,0.000,0.000,,,,
1182946,,,10/01/2018,12:00:00AM,778.000,0.000,,,240.484,537.986,0.148,0.000,31.000,19.000,42.000,35.000,,,,
1182947,,,10/01/2018,12:00:00AM,631.000,0.000,,,291.739,339.467,0.148,0.000,234.000,246.000,1.000,1.000,,,,
1182948,,,10/01/2018,12:00:00AM,417.000,0.000,,,167.981,249.261,0.148,0.000,55.000,107.000,13.000,11.000,,,,
1182949,,,10/01/2018,12:00:00AM,1483.000,0.000,,,623.477,859.713,0.148,0.000,4.000,2.000,107.000,118.000,,,,
1182950,,,10/01/2018,12:00:00AM,1509.000,0.000,,,438.914,1070.446,0.148,0.000,97.000,88.000,8.000,12.000,,,,
1182951,,,10/01/2018,12:00:00AM,562.000,0.000,,,365.964,196.281,0.148,0.000,193.000,181.000,3.000,1.000,,,,
1182952,,,10/01/2018,12:00:00AM,735.000,0.000,,,454.464,280.928,0.148,0.000,44.000,35.000,11.000,11.000,,,,
1182953,,,10/01/2018,12:00:00AM,1015.000,0.000,,,442.593,572.882,0.148,0.000,35.000,58.000,22.000,22.000,,,,
1182954,,,10/01/2018,12:00:00AM,1295.000,0.000,,,472.645,823.058,0.148,0.000,49.000,42.000,27.000,42.000,,,,
1182955,,,10/01/2018,12:00:00AM,1378.000,0.000,,,709.024,669.165,0.148,0.000,37.000,76.000,140.000,140.000,,,,
1182956,,,10/01/2018,12:00:00AM,484.000,0.000,,,187.332,296.798,0.148,0.000,31.000,31.000,0.000,0.000,,,,
1182957,,,10/01/2018,12:00:00AM,1176.000,0.000,,,673.837,502.253,0.148,0.000,93.000,85.000,18.000,17.000,,,,
1182958,,,10/01/2018,12:00:00AM,1225.000,0.000,,,777.922,447.823,0.170,0.000,109.000,128.000,7.000,6.000,,,,
1182959,,,10/01/2018,12:00:00AM,1089.000,0.000,,,547.443,541.802,0.148,0.000,128.000,118.000,20.000,15.000,,,,
1182960,,,10/01/2018,12:00:00AM,1919.000,0.000,,,808.976,1110.906,0.148,0.000,33.000,104.000,126.000,61.000,,,,
1182961,,,10/01/2018,12:00:00AM,1499.000,0.000,,,737.876,761.301,0.148,0.000,77.000,175.000,6.000,3.000,,,,
1182962,,,10/01/2018,12:00:00AM,1970.000,0.000,,,1148.381,822.545,0.170,0.000,172.000,251.000,13.000,7.000,,,,
1182963,,,10/01/2018,12:00:00AM,533.000,0.000,,,224.258,309.347,0.148,0.000,15.000,6.000,24.000,23.000,,,,
1182964,,,10/01/2018,12:00:00AM,710.000,0.000,,,315.635,395.120,0.148,0.000,97.000,127.000,3.000,2.000,,,,
1182965,,,10/01/2018,12:00:00AM,1020.000,0.000,,,528.119,492.428,0.148,0.000,56.000,109.000,52.000,50.000,,,,
1182966,,,10/01/2018,12:00:00AM,829.000,0.000,,,361.846,467.186,0.148,0.000,38.000,108.000,15.000,12.000,,,,
1182967,,,10/01/2018,12:00:00AM,1578.000,0.000,,,588.426,990.064,0.148,0.000,20.000,85.000,57.000,45.000,,,,
1182968,,,10/01/2018,12:00:00AM,869.000,0.000,,,327.251,542.231,0.148,0.000,11.000,25.000,43.000,52.000,,,,
1182969,,,10/01/2018,12:00:00AM,1262.000,0.000,,,444.406,817.847,0.148,0.000,227.000,282.000,1.000,1.000,,,,
1182970,,,10/01/2018,12:00:00AM,586.000,0.000,,,252.276,333.772,0.148,0.000,44.000,38.000,12.000,13.000,,,,
1182971,,,10/01/2018,12:00:00AM,2334.000,0.000,,,1190.996,1143.083,0.148,0.000,129.000,62.000,18.000,20.000,,,,
1182972,,,10/01/2018,12:00:00AM,1734.000,0.000,,,823.469,911.439,0.148,0.000,186.000,185.000,21.000,25.000,,,,
1182973,,,10/01/2018,12:00:00AM,1214.000,0.000,,,373.035,841.874,0.148,0.000,47.000,139.000,15.000,13.000,,,,
1182974,,,10/01/2018,12:00:00AM,779.000,0.000,,,344.748,434.400,0.148,0.000,17.000,19.000,23.000,24.000,,,,
1182975,,,10/01/2018,12:00:00AM,718.000,0.000,,,276.691,442.155,0.148,0.000,16.000,12.000,3.000,11.000,,,,
1182976,,,10/01/2018,12:00:00AM,991.000,0.000,,,407.774,583.510,0.148,0.000,136.000,164.000,18.000,15.000,,,,
1182977,,,10/01/2018,12:00:00AM,758.000,0.000,,,391.974,366.440,0.148,0.000,23.000,26.000,20.000,14.000,,,,
1182978,,,10/01/2018,12:00:00AM,314.000,0.000,,,147.076,167.843,0.148,0.000,134.000,130.000,9.000,11.000,,,,
1182979,,,10/01/2018,12:00:00AM,1348.000,0.000,,,521.148,827.496,0.148,0.000,151.000,174.000,20.000,9.000,,,,
1182980,,,10/01/2018,12:00:00AM,1795.000,0.000,,,865.819,930.012,0.148,0.000,79.000,88.000,20.000,28.000,,,,
1182981,,,10/01/2018,12:00:00AM,503.000,0.000,,,434.143,69.231,0.148,0.000,18.000,12.000,7.000,3.000,,,,
1182982,,,10/01/2018,12:00:00AM,1262.000,0.000,,,383.490,878.870,0.148,0.000,62.000,125.000,39.000,31.000,,,,
1182983,,,10/01/2018,12:00:00AM,602.000,0.000,,,342.151,260.766,0.148,0.000,2.000,0.000,60.000,55.000,,,,
1182984,,,10/01/2018,12:00:00AM,563.000,0.000,,,351.492,212.141,0.148,0.000,37.000,28.000,38.000,39.000,,,,
1182985,,,10/01/2018,12:00:00AM,705.000,0.000,,,357.651,347.736,0.148,0.000,0.000,0.000,126.000,125.000,,,,
1182986,,,10/01/2018,12:00:00AM,407.000,0.000,,,206.634,200.889,0.148,0.000,11.000,12.000,0.000,0.000,,,,
1182987,,,10/01/2018,12:00:00AM,754.000,0.000,,,191.528,562.901,0.148,0.000,8.000,20.000,83.000,127.000,,,,
1182988,,,10/01/2018,12:00:00AM,979.000,0.000,,,398.556,580.814,0.148,0.000,9.000,18.000,45.000,53.000,,,,
1182989,,,10/01/2018,12:00:00AM,1486.000,0.000,,,717.944,768.446,0.148,0.000,29.000,40.000,31.000,33.000,,,,
1182990,,,10/01/2018,12:00:00AM,791.000,0.000,,,354.361,437.443,0.148,0.000,72.000,82.000,3.000,4.000,,,,
1182991,,,10/01/2018,12:00:00AM,1415.000,0.000,,,505.503,910.314,0.148,0.000,10.000,29.000,77.000,92.000,,,,
1182993,,,10/01/2018,12:00:00AM,1414.000,0.000,,,687.294,727.277,0.148,0.000,51.000,28.000,95.000,67.000,,,,
1182994,,,10/01/2018,12:00:00AM,1134.000,0.000,,,485.668,648.829,0.148,0.000,52.000,75.000,11.000,10.000,,,,
1182995,,,10/01/2018,12:00:00AM,740.000,0.000,,,413.253,327.256,0.148,0.000,40.000,18.000,28.000,33.000,,,,
1182996,,,10/01/2018,12:00:00AM,716.000,0.000,,,310.167,406.147,0.148,0.000,57.000,48.000,16.000,21.000,,,,
1182997,,,10/01/2018,12:00:00AM,230.000,0.000,,,118.306,112.282,0.148,0.000,0.000,0.000,51.000,51.000,,,,
1182998,,,10/01/2018,12:00:00AM,691.000,0.000,,,286.449,405.289,0.148,0.000,121.000,131.000,2.000,2.000,,,,
1182999,,,10/01/2018,12:00:00AM,1849.000,0.000,,,1074.094,775.796,0.222,0.000,105.000,91.000,21.000,9.000,,,,
1183000,,,10/01/2018,12:00:00AM,609.000,0.000,,,297.153,312.506,0.222,0.000,158.000,157.000,0.000,0.000,,,,
1183001,,,10/01/2018,12:00:00AM,1176.000,0.000,,,582.333,594.233,0.222,0.000,205.000,267.000,2.000,2.000,,,,
1183002,,,10/01/2018,12:00:00AM,742.000,0.000,,,369.122,373.847,0.243,0.000,149.000,174.000,9.000,4.000,,,,
