MeterID,ServiceLocationID,ESIID,ReadingDate,ReadingTime,kWh,rxKWh,KVARHImprt,KVARhExprt,kWhImprtRateA,kWhImprtRateB,kWhExprtRateA,kWhExprtRateB,kVARhImprtRateA,kVARhImprtRateB,kVARhExprtRateA,kVARhExprtRateB,kVARhTotalRateA,kVARhTotalRateB,ExprtkVARhTotalRateA,ExprtkVARhTotalRateB
1182814,,,08/01/2018,12:00:00AM,976.000,0.000,,,310.418,666.158,0.074,0.000,95.000,152.000,14.000,13.000,,,,
1182815,,,08/01/2018,12:00:00AM,1941.000,0.000,,,776.212,1165.556,0.074,0.000,102.000,67.000,41.000,59.000,,,,
1182816,,,08/01/2018,12:00:00AM,1340.000,0.000,,,520.430,819.943,0.074,0.000,91.000,88.000,44.000,43.000,,,,
1182817,,,08/01/2018,12:00:00AM,788.000,0.000,,,232.636,556.122,0.074,0.000,10.000,27.000,33.000,22.000,,,,
1182818,,,08/01/2018,12:00:00AM,1068.000,0.000,,,239.665,828.699,0.074,0.000,168.000,242.000,5.000,6.000,,,,
1182819,,,08/01/2018,12:00:00AM,869.000,0.000,,,336.413,533.080,0.074,0.000,49.000,30.000,10.000,33.000,,,,
1182820,,,08/01/2018,12:00:00AM,562.000,0.000,,,287.350,275.153,0.074,0.000,182.000,175.000,1.000,1.000,,,,
1182821,,,08/01/2018,12:00:00AM,1532.000,0.000,,,835.636,696.573,0.074,0.000,54.000,9.000,154.000,213.000,,,,
1182822,,,08/01/2018,12:00:00AM,844.000,0.000,,,388.341,456.099,0.074,0.000,30.000,9.000,40.000,45.000,,,,
1182823,,,08/01/2018,12:00:00AM,721.000,0.000,,,328.593,392.863,0.074,0.000,132.000,119.000,16.000,20.000,,,,
1182824,,,08/01/2018,12:00:00AM,900.000,0.000,,,515.380,385.333,0.074,0.000,178.000,183.000,3.000,4.000,,,,
1182825,,,08/01/2018,12:00:00AM,1957.000,0.000,,,1074.202,883.326,0.074,0.000,75.000,108.000,12.000,2.000,,,,
1182826,,,08/01/2018,12:00:00AM,480.000,0.000,,,305.433,175.276,0.074,0.000,65.000,27.000,15.000,19.000,,,,
1182827,,,08/01/2018,12:00:00AM,1800.000,0.000,,,1016.372,784.560,0.074,0.000,273.000,230.000,1.000,0.000,,,,
1182828,,,08/01/2018,12:00:00AM,1412.000,0.000,,,472.647,939.383,0.074,0.000,181.000,130.000,10.000,54.000,,,,
1182829,,,08/01/2018,12:00:00AM,1538.000,0.000,,,711.284,827.291,0.074,0.000,107.000,219.000,40.000,32.000,,,,
1182830,,,08/01/2018,12:00:00AM,1656.000,0.000,,,828.240,828.659,0.074,0.000,49.000,56.000,72.000,47.000,,,,
1182831,,,08/01/2018,12:00:00AM,841.000,0.000,,,464.456,377.036,0.074,0.000,20.000,27.000,13.000,3.000,,,,
1182832,,,08/01/2018,12:00:00AM,776.000,0.000,,,352.287,423.737,0.074,0.000,4.000,1.000,180.000,189.000,,,,
1182833,,,08/01/2018,12:00:00AM,848.000,0.000,,,382.194,466.700,0.074,0.000,66.000,69.000,12.000,8.000,,,,
1182838,,,08/01/2018,12:00:00AM,367.000,0.000,,,198.551,168.809,0.074,0.000,37.000,30.000,6.000,6.000,,,,
1182839,,,08/01/2018,12:00:00AM,1787.000,0.000,,,774.702,1013.017,0.074,0.000,225.000,277.000,19.000,15.000,,,,
1182840,,,08/01/2018,12:00:00AM,851.000,0.000,,,469.616,382.262,0.074,0.000,10.000,4.000,45.000,47.000,,,,
1182841,,,08/01/2018,12:00:00AM,538.000,0.000,,,319.051,219.658,0.074,0.000,8.000,6.000,25.000,17.000,,,,
1182846,,,08/01/2018,12:00:00AM,750.000,0.000,,,259.211,491.626,0.074,0.000,21.000,38.000,18.000,24.000,,,,
1182847,,,08/01/2018,12:00:00AM,1377.000,0.000,,,557.270,820.228,0.074,0.000,34.000,22.000,81.000,143.000,,,,
1182849,,,08/01/2018,12:00:00AM,854.000,0.000,,,457.241,397.483,0.074,0.000,46.000,64.000,14.000,10.000,,,,
1182850,,,08/01/2018,12:00:00AM,1545.000,0.000,,,619.462,925.950,0.074,0.000,117.000,225.000,5.000,5.000,,,,
1182852,,,08/01/2018,12:00:00AM,1296.000,0.000,,,586.104,710.403,0.074,0.000,60.000,83.000,118.000,101.000,,,,
1182860,,,08/01/2018,12:00:00AM,747.000,0.000,,,273.627,473.561,0.074,0.000,149.000,179.000,10.000,13.000,,,,
1182862,,,08/01/2018,12:00:00AM,1038.000,0.000,,,506.979,531.938,0.074,0.000,123.000,147.000,44.000,37.000,,,,
1182863,,,08/01/2018,12:00:00AM,426.000,0.000,,,303.756,122.991,0.074,0.000,49.000,49.000,6.000,1.000,,,,
1182867,,,08/01/2018,12:00:00AM,584.000,0.000,,,259.272,325.681,0.074,0.000,14.000,14.000,52.000,67.000,,,,
1182869,,,08/01/2018,12:00:00AM,555.000,0.000,,,326.616,228.576,0.074,0.000,11.000,13.000,65.000,57.000,,,,
1182870,,,08/01/2018,12:00:00AM,2053.000,0.000,,,823.915,1229.873,0.074,0.000,98.000,139.000,79.000,75.000,,,,
1182871,,,08/01/2018,12:00:00AM,393.000,0.000,,,256.294,136.922,0.074,0.000,37.000,46.000,13.000,6.000,,,,
1182872,,,08/01/2018,12:00:00AM,1510.000,0.000,,,723.005,787.323,0.074,0.000,75.000,64.000,23.000,27.000,,,,
1182874,,,08/01/2018,12:00:00AM,948.000,0.000,,,305.621,642.541,0.074,0.000,41.000,87.000,20.000,13.000,,,,
1182875,,,08/01/2018,12:00:00AM,359.000,0.000,,,208.492,151.248,0.074,0.000,132.000,140.000,3.000,1.000,,,,
1182876,,,08/01/2018,12:00:00AM,1052.000,0.000,,,707.095,345.239,0.074,0.000,217.000,17.000,34.000,51.000,,,,
1182878,,,08/01/2018,12:00:00AM,1746.000,0.000,,,813.301,933.640,0.096,0.000,232.000,243.000,1.000,1.000,,,,
1182879,,,08/01/2018,12:00:00AM,1199.000,0.000,,,517.731,681.640,0.074,0.000,179.000,159.000,9.000,15.000,,,,
1182881,,,08/01/2018,12:00:00AM,1059.000,0.000,,,617.278,441.809,0.074,0.000,39.000,19.000,29.000,35.000,,,,
1182883,,,08/01/2018,12:00:00AM,558.000,0.000,,,265.923,292.412,0.074,0.000,234.000,233.000,2.000,2.000,,,,
1182884,,,08/01/2018,12:00:00AM,730.000,0.000,,,276.391,454.458,0.074,0.000,25.000,31.000,20.000,24.000,,,,
1182885,,,08/01/2018,12:00:00AM,784.000,0.000,,,259.433,524.951,0.074,0.000,28.000,94.000,12.000,12.000,,,,
1182886,,,08/01/2018,12:00:00AM,684.000,0.000,,,478.504,205.772,0.074,0.000,3.000,1.000,34.000,32.000,,,,
1182891,,,08/01/2018,12:00:00AM,634.000,0.000,,,253.127,381.792,0.074,0.000,141.000,157.000,2.000,3.000,,,,
1182898,,,08/01/2018,12:00:00AM,988.000,0.000,,,455.271,533.550,0.074,0.000,26.000,18.000,14.000,11.000,,,,
1182899,,,08/01/2018,12:00:00AM,943.000,0.000,,,471.745,471.707,0.074,0.000,74.000,49.000,3.000,6.000,,,,
1182901,,,08/01/2018,12:00:00AM,886.000,0.000,,,448.145,438.093,0.074,0.000,36.000,93.000,20.000,12.000,,,,
1182902,,,08/01/2018,12:00:00AM,1253.000,0.000,,,576.163,677.088,0.074,0.000,211.000,255.000,0.000,1.000,,,,
1182903,,,08/01/2018,12:00:00AM,1646.000,0.000,,,582.020,1064.831,0.074,0.000,57.000,33.000,17.000,48.000,,,,
1182905,,,08/01/2018,12:00:00AM,1351.000,0.000,,,611.388,740.605,0.074,0.000,159.000,161.000,7.000,5.000,,,,
1182906,,,08/01/2018,12:00:00AM,1169.000,0.000,,,471.301,698.588,0.074,0.000,152.000,188.000,4.000,5.000,,,,
1182908,,,08/01/2018,12:00:00AM,1900.000,0.000,,,873.582,1027.379,0.074,0.000,88.000,89.000,19.000,22.000,,,,
1182909,,,08/01/2018,12:00:00AM,753.000,0.000,,,338.210,415.203,0.074,0.000,97.000,98.000,31.000,38.000,,,,
1182910,,,08/01/2018,12:00:00AM,1183.000,0.000,,,555.323,628.473,0.074,0.000,174.000,147.000,5.000,10.000,,,,
1182911,,,08/01/2018,12:00:00AM,1271.000,0.000,,,530.179,740.988,0.074,0.000,117.000,165.000,6.000,6.000,,,,
1182912,,,08/01/2018,12:00:00AM,1341.000,0.000,,,558.436,783.367,0.074,0.000,276.000,357.000,12.000,14.000,,,,
1182913,,,08/01/2018,12:00:00AM,1615.000,0.000,,,909.518,706.449,0.074,0.000,72.000,178.000,25.000,12.000,,,,
1182914,,,08/01/2018,12:00:00AM,385.000,0.000,,,174.741,210.823,0.074,0.000,55.000,51.000,6.000,8.000,,,,
1182915,,,08/01/2018,12:00:00AM,1039.000,0.000,,,470.097,569.741,0.074,0.000,49.000,31.000,25.000,21.000,,,,
1182916,,,08/01/2018,12:00:00AM,1586.000,0.000,,,909.944,676.368,0.074,0.000,92.000,54.000,109.000,84.000,,,,
1182924,,,08/01/2018,12:00:00AM,1164.000,0.000,,,550.434,614.088,0.148,0.000,83.000,115.000,19.000,13.000,,,,
1182925,,,08/01/2018,12:00:00AM,2707.000,0.000,,,1180.885,1526.697,0.148,0.000,142.000,224.000,10.000,6.000,,,,
1182926,,,08/01/2018,12:00:00AM,1177.000,0.000,,,507.121,670.489,0.148,0.000,18.000,17.000,75.000,80.000,,,,
1182929,,,08/01/2018,12:00:00AM,896.000,0.000,,,314.604,581.596,0.148,0.000,9.000,7.000,92.000,100.000,,,,
1182930,,,08/01/2018,12:00:00AM,654.000,0.000,,,479.371,174.695,0.148,0.000,441.000,129.000,8.000,10.000,,,,
1182931,,,08/01/2018,12:00:00AM,358.000,0.000,,,184.368,174.272,0.148,0.000,143.000,148.000,2.000,2.000,,,,
1182932,,,08/01/2018,12:00:00AM,927.000,0.000,,,408.766,519.208,0.148,0.000,31.000,28.000,25.000,20.000,,,,
1182933,,,08/01/2018,12:00:00AM,645.000,0.000,,,300.016,345.745,0.148,0.000,29.000,49.000,5.000,2.000,,,,
1182934,,,08/01/2018,12:00:00AM,1078.000,0.000,,,735.884,342.203,0.148,0.000,136.000,73.000,4.000,6.000,,,,
1182935,,,08/01/2018,12:00:00AM,2005.000,0.000,,,1070.450,935.011,0.148,0.000,60.000,47.000,185.000,119.000,,,,
1182936,,,08/01/2018,12:00:00AM,1658.000,0.000,,,564.085,1094.891,0.148,0.000,118.000,95.000,7.000,8.000,,,,
1182938,,,08/01/2018,12:00:00AM,1610.000,0.000,,,503.996,1106.689,0.148,0.000,13.000,105.000,84.000,61.000,,,,
1182939,,,08/01/2018,12:00:00AM,1839.000,0.000,,,803.601,1036.025,0.148,0.000,167.000,166.000,2.000,2.000,,,,
1182940,,,08/01/2018,12:00:00AM,479.000,0.000,,,297.247,181.789,0.148,0.000,81.000,59.000,1.000,1.000,,,,
1182947,,,08/01/2018,12:00:00AM,622.000,0.000,,,287.981,334.835,0.148,0.000,231.000,243.000,1.000,1.000,,,,
1182948,,,08/01/2018,12:00:00AM,412.000,0.000,,,167.444,245.472,0.148,0.000,55.000,105.000,13.000,11.000,,,,
1182949,,,08/01/2018,12:00:00AM,1456.000,0.000,,,612.416,844.304,0.148,0.000,4.000,2.000,105.000,116.000,,,,
1182950,,,08/01/2018,12:00:00AM,1497.000,0.000,,,432.310,1065.004,0.148,0.000,95.000,85.000,8.000,12.000,,,,
1182956,,,08/01/2018,12:00:00AM,478.000,0.000,,,184.583,293.659,0.148,0.000,31.000,31.000,0.000,0.000,,,,
1182957,,,08/01/2018,12:00:00AM,1148.000,0.000,,,657.930,490.745,0.148,0.000,92.000,84.000,18.000,17.000,,,,
1182959,,,08/01/2018,12:00:00AM,1074.000,0.000,,,538.376,536.430,0.148,0.000,127.000,117.000,20.000,15.000,,,,
1182960,,,08/01/2018,12:00:00AM,1896.000,0.000,,,796.934,1099.666,0.148,0.000,33.000,104.000,123.000,59.000,,,,
1182962,,,08/01/2018,12:00:00AM,1952.000,0.000,,,1135.719,816.461,0.170,0.000,170.000,249.000,13.000,6.000,,,,
1182964,,,08/01/2018,12:00:00AM,702.000,0.000,,,311.765,390.612,0.148,0.000,96.000,127.000,3.000,2.000,,,,
1182965,,,08/01/2018,12:00:00AM,1007.000,0.000,,,520.953,486.487,0.148,0.000,56.000,109.000,51.000,50.000,,,,
1182966,,,08/01/2018,12:00:00AM,821.000,0.000,,,357.721,463.654,0.148,0.000,38.000,107.000,15.000,12.000,,,,
1182968,,,08/01/2018,12:00:00AM,860.000,0.000,,,323.020,537.162,0.148,0.000,11.000,25.000,42.000,51.000,,,,
1182972,,,08/01/2018,12:00:00AM,1716.000,0.000,,,816.112,900.487,0.148,0.000,184.000,183.000,21.000,24.000,,,,
1182973,,,08/01/2018,12:00:00AM,1204.000,0.000,,,367.877,836.535,0.148,0.000,46.000,138.000,15.000,12.000,,,,
1182976,,,08/01/2018,12:00:00AM,975.000,0.000,,,400.555,574.473,0.148,0.000,134.000,162.000,17.000,15.000,,,,
1182980,,,08/01/2018,12:00:00AM,1772.000,0.000,,,850.884,921.530,0.148,0.000,78.000,88.000,20.000,27.000,,,,
1182982,,,08/01/2018,12:00:00AM,1245.000,0.000,,,381.327,864.500,0.148,0.000,62.000,124.000,38.000,30.000,,,,
1182983,,,08/01/2018,12:00:00AM,592.000,0.000,,,336.288,256.624,0.148,0.000,2.000,0.000,59.000,54.000,,,,
1182985,,,08/01/2018,12:00:00AM,692.000,0.000,,,351.330,341.417,0.148,0.000,0.000,0.000,124.000,122.000,,,,
1182987,,,08/01/2018,12:00:00AM,747.000,0.000,,,189.171,558.029,0.148,0.000,8.000,20.000,82.000,126.000,,,,
1182988,,,08/01/2018,12:00:00AM,950.000,0.000,,,390.742,560.214,0.148,0.000,9.000,18.000,44.000,51.000,,,,
1182991,,,08/01/2018,12:00:00AM,1405.000,0.000,,,502.342,903.642,0.148,0.000,10.000,27.000,76.000,91.000,,,,
1182995,,,08/01/2018,12:00:00AM,723.000,0.000,,,402.019,321.124,0.148,0.000,37.000,17.000,28.000,33.000,,,,
1182997,,,08/01/2018,12:00:00AM,226.000,0.000,,,116.424,110.391,0.148,0.000,0.000,0.000,51.000,50.000,,,,
1182998,,,08/01/2018,12:00:00AM,691.000,0.000,,,286.440,405.289,0.148,0.000,121.000,131.000,2.000,2.000,,,,
1182999,,,08/01/2018,12:00:00AM,1822.000,0.000,,,1055.081,767.273,0.222,0.000,103.000,91.000,21.000,9.000,,,,
1183000,,,08/01/2018,12:00:00AM,606.000,0.000,,,295.652,311.276,0.222,0.000,156.000,155.000,0.000,0.000,,,,
1183001,,,08/01/2018,12:00:00AM,1163.000,0.000,,,575.245,587.942,0.222,0.000,202.000,265.000,2.000,2.000,,,,
1183002,,,08/01/2018,12:00:00AM,732.000,0.000,,,364.647,368.087,0.243,0.000,148.000,172.000,9.000,4.000,,,,
1183003,,,08/01/2018,12:00:00AM,3048.000,0.000,,,1321.205,1727.587,0.222,0.000,119.000,184.000,18.000,10.000,,,,
1183004,,,08/01/2018,12:00:00AM,1282.000,0.000,,,752.361,530.341,0.222,0.000,158.000,104.000,22.000,27.000,,,,
1183005,,,08/01/2018,12:00:00AM,544.000,0.000,,,275.687,268.842,0.222,0.000,0.000,0.000,12.000,13.000,,,,
1183006,,,08/01/2018,12:00:00AM,945.000,0.000,,,444.616,501.054,0.222,0.000,119.000,164.000,36.000,30.000,,,,
1183007,,,08/01/2018,12:00:00AM,320.000,0.000,,,164.305,156.097,0.222,0.000,277.000,269.000,0.000,0.000,,,,
1183008,,,08/01/2018,12:00:00AM,2425.000,0.000,,,1325.130,1100.793,0.222,0.000,147.000,136.000,13.000,11.000,,,,
1183009,,,08/01/2018,12:00:00AM,843.000,0.000,,,329.085,514.609,0.222,0.000,28.000,34.000,23.000,38.000,,,,
1183010,,,08/01/2018,12:00:00AM,1212.000,0.000,,,457.574,755.359,0.222,0.000,110.000,247.000,29.000,27.000,,,,
1183011,,,08/01/2018,12:00:00AM,1820.000,0.000,,,915.434,905.082,0.222,0.000,216.000,162.000,4.000,10.000,,,,
1183012,,,08/01/2018,12:00:00AM,644.000,0.000,,,409.674,234.733,0.222,0.000,27.000,51.000,12.000,2.000,,,,
1183013,,,08/01/2018,12:00:00AM,1412.000,0.000,,,554.150,858.549,0.222,0.000,142.000,174.000,15.000,15.000,,,,
1183014,,,08/01/2018,12:00:00AM,1072.000,0.000,,,388.008,684.678,0.222,0.000,202.000,296.000,1.000,0.000,,,,
1183015,,,08/01/2018,12:00:00AM,1395.000,0.000,,,763.152,632.517,0.222,0.000,13.000,14.000,106.000,85.000,,,,
1183016,,,08/01/2018,12:00:00AM,933.000,0.000,,,477.865,455.194,0.222,0.000,118.000,117.000,27.000,26.000,,,,
1183018,,,08/01/2018,12:00:00AM,2959.000,0.000,,,1200.978,1758.946,0.222,0.000,37.000,82.000,81.000,90.000,,,,
1183019,,,08/01/2018,12:00:00AM,1406.000,0.000,,,437.112,969.365,0.222,0.000,89.000,211.000,11.000,9.000,,,,
1183020,,,08/01/2018,12:00:00AM,899.000,0.000,,,373.171,525.869,0.222,0.000,151.000,184.000,9.000,9.000,,,,
1183021,,,08/01/2018,12:00:00AM,688.000,0.000,,,276.193,412.071,0.222,0.000,48.000,60.000,5.000,10.000,,,,
1183022,,,08/01/2018,12:00:00AM,2094.000,0.000,,,1161.060,933.305,0.222,0.000,58.000,229.000,81.000,61.000,,,,
1183023,,,08/01/2018,12:00:00AM,1847.000,0.000,,,834.006,1013.422,0.222,0.000,215.000,249.000,30.000,26.000,,,,
1183024,,,08/01/2018,12:00:00AM,1856.000,0.000,,,840.693,1015.439,0.222,0.000,136.000,99.000,28.000,31.000,,,,
1183025,,,08/01/2018,12:00:00AM,909.000,0.000,,,433.300,475.810,0.222,0.000,97.000,141.000,4.000,2.000,,,,
1183026,,,08/01/2018,12:00:00AM,846.000,0.000,,,309.437,536.851,0.222,0.000,100.000,152.000,2.000,3.000,,,,
1183027,,,08/01/2018,12:00:00AM,210.000,0.000,,,176.393,34.310,0.222,0.000,18.000,12.000,1.000,0.000,,,,
1183028,,,08/01/2018,12:00:00AM,533.000,0.000,,,248.963,284.671,0.222,0.000,7.000,5.000,74.000,69.000,,,,
1183029,,,08/01/2018,12:00:00AM,1771.000,0.000,,,492.591,1278.641,0.222,0.000,63.000,140.000,25.000,23.000,,,,
1183030,,,08/01/2018,12:00:00AM,319.000,0.000,,,175.704,143.526,0.222,0.000,124.000,115.000,0.000,1.000,,,,
1183031,,,08/01/2018,12:00:00AM,1316.000,0.000,,,707.333,609.454,0.222,0.000,23.000,62.000,51.000,33.000,,,,
1183032,,,08/01/2018,12:00:00AM,1365.000,0.000,,,684.351,680.796,0.222,0.000,32.000,14.000,127.000,98.000,,,,
1183033,,,08/01/2018,12:00:00AM,2050.000,0.000,,,752.249,1298.664,0.222,0.000,134.000,119.000,80.000,86.000,,,,
1183034,,,08/01/2018,12:00:00AM,978.000,0.000,,,539.866,438.998,0.222,0.000,81.000,36.000,2.000,4.000,,,,
1183035,,,08/01/2018,12:00:00AM,2097.000,0.000,,,980.071,1117.394,0.222,0.000,514.000,547.000,0.000,0.000,,,,
1183040,,,08/01/2018,12:00:00AM,1076.000,0.000,,,550.400,525.839,0.148,0.000,80.000,65.000,7.000,8.000,,,,
1183041,,,08/01/2018,12:00:00AM,1525.000,0.000,,,909.395,615.845,0.148,0.000,101.000,110.000,16.000,14.000,,,,
1183044,,,08/01/2018,12:00:00AM,1244.000,0.000,,,648.531,596.124,0.149,0.000,38.000,37.000,72.000,65.000,,,,
1183046,,,08/01/2018,12:00:00AM,1594.000,0.000,,,794.333,800.385,0.148,0.000,197.000,172.000,13.000,14.000,,,,
1183047,,,08/01/2018,12:00:00AM,1069.000,0.000,,,475.329,594.406,0.148,0.000,26.000,195.000,84.000,57.000,,,,
1183048,,,08/01/2018,12:00:00AM,767.000,0.000,,,378.490,389.481,0.149,0.000,8.000,7.000,226.000,263.000,,,,
1183049,,,08/01/2018,12:00:00AM,810.000,0.000,,,333.012,477.284,0.149,0.000,50.000,60.000,1.000,3.000,,,,
1183050,,,08/01/2018,12:00:00AM,795.000,0.000,,,426.215,369.099,0.148,0.000,251.000,225.000,4.000,5.000,,,,
1183051,,,08/01/2018,12:00:00AM,810.000,0.000,,,485.558,324.832,0.149,0.000,218.000,192.000,0.000,0.000,,,,
1183052,,,08/01/2018,12:00:00AM,666.000,0.000,,,360.389,306.133,0.149,0.000,46.000,37.000,9.000,5.000,,,,
1183053,,,08/01/2018,12:00:00AM,424.000,0.000,,,242.959,181.054,0.149,0.000,159.000,152.000,8.000,6.000,,,,
1183057,,,08/01/2018,12:00:00AM,636.000,0.000,,,238.672,397.389,0.149,0.000,126.000,150.000,0.000,0.000,,,,
1183058,,,08/01/2018,12:00:00AM,314.000,0.000,,,182.955,131.390,0.149,0.000,15.000,13.000,0.000,0.000,,,,
1183059,,,08/01/2018,12:00:00AM,922.000,0.000,,,444.414,478.273,0.149,0.000,53.000,45.000,25.000,21.000,,,,
1183060,,,08/01/2018,12:00:00AM,2095.000,0.000,,,1454.362,641.269,0.149,0.000,104.000,26.000,106.000,150.000,,,,
1183061,,,08/01/2018,12:00:00AM,554.000,0.000,,,295.179,258.892,0.149,0.000,98.000,115.000,1.000,0.000,,,,
1183062,,,08/01/2018,12:00:00AM,1688.000,0.000,,,884.668,804.065,0.149,0.000,65.000,82.000,39.000,34.000,,,,
1183063,,,08/01/2018,12:00:00AM,4183.000,0.000,,,1959.940,2223.082,0.149,0.000,139.000,154.000,104.000,90.000,,,,
1183064,,,08/01/2018,12:00:00AM,1452.000,0.000,,,879.470,572.604,0.149,0.000,220.000,148.000,4.000,5.000,,,,
1183065,,,08/01/2018,12:00:00AM,546.000,0.000,,,198.646,348.260,0.149,0.000,18.000,72.000,40.000,40.000,,,,
1183066,,,08/01/2018,12:00:00AM,941.000,0.000,,,415.947,526.020,0.148,0.000,86.000,100.000,29.000,30.000,,,,
1183067,,,08/01/2018,12:00:00AM,1693.000,0.000,,,918.378,775.182,0.149,0.000,190.000,53.000,25.000,83.000,,,,
1183068,,,08/01/2018,12:00:00AM,901.000,0.000,,,501.128,400.088,0.148,0.000,18.000,30.000,50.000,41.000,,,,
1183069,,,08/01/2018,12:00:00AM,678.000,0.000,,,318.173,360.779,0.149,0.000,68.000,57.000,1.000,2.000,,,,
1183070,,,08/01/2018,12:00:00AM,1362.000,0.000,,,676.001,686.955,0.149,0.000,209.000,204.000,8.000,7.000,,,,
1183071,,,08/01/2018,12:00:00AM,1800.000,0.000,,,598.283,1202.659,0.149,0.000,305.000,554.000,0.000,0.000,,,,
1183072,,,08/01/2018,12:00:00AM,893.000,0.000,,,326.970,566.208,0.149,0.000,19.000,80.000,41.000,42.000,,,,
1183073,,,08/01/2018,12:00:00AM,876.000,0.000,,,363.798,513.187,0.149,0.000,17.000,83.000,36.000,40.000,,,,
1183074,,,08/01/2018,12:00:00AM,1802.000,0.000,,,732.740,1070.141,0.149,0.000,45.000,74.000,27.000,28.000,,,,
1183075,,,08/01/2018,12:00:00AM,843.000,0.000,,,257.102,586.637,0.148,0.000,9.000,6.000,44.000,81.000,,,,
1183076,,,08/01/2018,12:00:00AM,941.000,0.000,,,575.982,365.689,0.149,0.000,119.000,101.000,18.000,22.000,,,,
1183078,,,08/01/2018,12:00:00AM,1436.000,0.000,,,704.627,731.914,0.149,0.000,3.000,1.000,553.000,575.000,,,,
1183079,,,08/01/2018,12:00:00AM,867.000,0.000,,,368.692,498.592,0.074,0.000,25.000,13.000,20.000,39.000,,,,
1183080,,,08/01/2018,12:00:00AM,739.000,0.000,,,390.031,349.349,0.074,0.000,99.000,112.000,1.000,1.000,,,,
1183081,,,08/01/2018,12:00:00AM,622.000,0.000,,,232.802,390.013,0.074,0.000,203.000,307.000,5.000,5.000,,,,
1183082,,,08/01/2018,12:00:00AM,608.000,0.000,,,349.769,259.055,0.074,0.000,151.000,135.000,3.000,3.000,,,,
1183083,,,08/01/2018,12:00:00AM,427.000,0.000,,,215.254,212.502,0.096,0.000,203.000,195.000,3.000,3.000,,,,
1183084,,,08/01/2018,12:00:00AM,633.000,0.000,,,324.270,309.480,0.074,0.000,13.000,19.000,29.000,27.000,,,,
1183085,,,08/01/2018,12:00:00AM,622.000,0.000,,,328.031,294.634,0.074,0.000,121.000,35.000,9.000,17.000,,,,
1183086,,,08/01/2018,12:00:00AM,925.000,0.000,,,369.286,555.918,0.074,0.000,55.000,76.000,36.000,46.000,,,,
1183087,,,08/01/2018,12:00:00AM,1016.000,0.000,,,558.148,457.875,0.074,0.000,108.000,182.000,4.000,5.000,,,,
1183088,,,08/01/2018,12:00:00AM,1194.000,0.000,,,396.508,798.253,0.074,0.000,63.000,143.000,23.000,8.000,,,,
1183090,,,08/01/2018,12:00:00AM,984.000,0.000,,,479.133,504.987,0.074,0.000,39.000,21.000,47.000,48.000,,,,
1183091,,,08/01/2018,12:00:00AM,1249.000,0.000,,,560.004,689.448,0.074,0.000,1.000,12.000,85.000,81.000,,,,
1183092,,,08/01/2018,12:00:00AM,939.000,0.000,,,366.335,572.794,0.074,0.000,11.000,24.000,60.000,64.000,,,,
