MeterID,ServiceLocationID,ESIID,ReadingDate,ReadingTime,kWh,rxKWh,KVARHImprt,KVARhExprt,kWhImprtRateA,kWhImprtRateB,kWhExprtRateA,kWhExprtRateB,kVARhImprtRateA,kVARhImprtRateB,kVARhExprtRateA,kVARhExprtRateB,kVARhTotalRateA,kVARhTotalRateB,ExprtkVARhTotalRateA,ExprtkVARhTotalRateB
1182847,,,12/01/2018,12:00:00AM,1397.000,0.000,,,565.788,831.583,0.074,0.000,34.000,22.000,84.000,147.000,,,,
1182848,,,12/01/2018,12:00:00AM,1856.000,0.000,,,726.029,1129.983,0.074,0.000,138.000,219.000,6.000,5.000,,,,
1182849,,,12/01/2018,12:00:00AM,903.000,0.000,,,473.028,430.896,0.074,0.000,47.000,66.000,14.000,11.000,,,,
1182850,,,12/01/2018,12:00:00AM,1581.000,0.000,,,642.009,939.139,0.074,0.000,118.000,225.000,6.000,5.000,,,,
1182851,,,12/01/2018,12:00:00AM,1288.000,0.000,,,649.180,639.737,0.074,0.000,162.000,304.000,5.000,4.000,,,,
1182852,,,12/01/2018,12:00:00AM,1333.000,0.000,,,610.955,722.635,0.074,0.000,65.000,84.000,121.000,105.000,,,,
1182853,,,12/01/2018,12:00:00AM,550.000,0.000,,,233.064,317.047,0.074,0.000,78.000,98.000,4.000,1.000,,,,
1182854,,,12/01/2018,12:00:00AM,378.000,0.000,,,192.717,185.498,0.074,0.000,250.000,250.000,0.000,0.000,,,,
1182855,,,12/01/2018,12:00:00AM,930.000,0.000,,,487.728,442.980,0.074,0.000,14.000,11.000,37.000,21.000,,,,
1182856,,,12/01/2018,12:00:00AM,1230.000,0.000,,,675.855,554.307,0.074,0.000,85.000,47.000,8.000,26.000,,,,
1182857,,,12/01/2018,12:00:00AM,758.000,0.000,,,308.116,449.902,0.074,0.000,38.000,49.000,24.000,31.000,,,,
1182858,,,12/01/2018,12:00:00AM,1414.000,0.000,,,720.361,693.844,0.074,0.000,190.000,206.000,30.000,13.000,,,,
1182859,,,12/01/2018,12:00:00AM,1648.000,0.000,,,775.302,873.488,0.074,0.000,10.000,18.000,215.000,202.000,,,,
1182860,,,12/01/2018,12:00:00AM,760.000,0.000,,,277.219,483.421,0.074,0.000,152.000,182.000,10.000,14.000,,,,
1182861,,,12/01/2018,12:00:00AM,1739.000,0.000,,,959.976,779.803,0.074,0.000,57.000,86.000,55.000,43.000,,,,
1182862,,,12/01/2018,12:00:00AM,1098.000,0.000,,,540.790,558.010,0.074,0.000,127.000,151.000,45.000,38.000,,,,
1182863,,,12/01/2018,12:00:00AM,434.000,0.000,,,309.920,124.910,0.074,0.000,50.000,50.000,6.000,1.000,,,,
1182864,,,12/01/2018,12:00:00AM,1292.000,0.000,,,591.126,701.028,0.074,0.000,241.000,243.000,4.000,4.000,,,,
1182865,,,12/01/2018,12:00:00AM,608.000,0.000,,,285.598,322.544,0.074,0.000,77.000,86.000,20.000,19.000,,,,
1182866,,,12/01/2018,12:00:00AM,1178.000,0.000,,,537.409,641.571,0.074,0.000,55.000,56.000,64.000,50.000,,,,
1182867,,,12/01/2018,12:00:00AM,599.000,0.000,,,266.378,333.073,0.074,0.000,14.000,15.000,55.000,69.000,,,,
1182868,,,12/01/2018,12:00:00AM,1433.000,0.000,,,771.126,662.686,0.074,0.000,94.000,133.000,40.000,23.000,,,,
1182869,,,12/01/2018,12:00:00AM,565.000,0.000,,,333.283,232.352,0.074,0.000,11.000,13.000,67.000,59.000,,,,
1182870,,,12/01/2018,12:00:00AM,2103.000,0.000,,,842.406,1260.832,0.074,0.000,98.000,140.000,83.000,79.000,,,,
1182871,,,12/01/2018,12:00:00AM,402.000,0.000,,,262.400,139.869,0.074,0.000,38.000,47.000,13.000,7.000,,,,
1182872,,,12/01/2018,12:00:00AM,1530.000,0.000,,,735.107,795.121,0.074,0.000,76.000,64.000,24.000,29.000,,,,
1182873,,,12/01/2018,12:00:00AM,191.000,0.000,,,116.091,75.881,0.074,0.000,35.000,29.000,2.000,3.000,,,,
1182874,,,12/01/2018,12:00:00AM,957.000,0.000,,,310.383,647.271,0.074,0.000,41.000,88.000,21.000,14.000,,,,
1182875,,,12/01/2018,12:00:00AM,369.000,0.000,,,213.468,155.584,0.074,0.000,135.000,143.000,3.000,1.000,,,,
1182876,,,12/01/2018,12:00:00AM,1082.000,0.000,,,728.699,353.307,0.074,0.000,220.000,18.000,35.000,53.000,,,,
1182877,,,12/01/2018,12:00:00AM,1064.000,0.000,,,429.663,634.550,0.074,0.000,24.000,12.000,80.000,79.000,,,,
1182878,,,12/01/2018,12:00:00AM,1765.000,0.000,,,822.391,943.430,0.096,0.000,236.000,247.000,1.000,2.000,,,,
1182879,,,12/01/2018,12:00:00AM,1225.000,0.000,,,530.400,694.606,0.074,0.000,183.000,164.000,9.000,16.000,,,,
1182880,,,12/01/2018,12:00:00AM,659.000,0.000,,,410.857,248.314,0.074,0.000,20.000,24.000,29.000,28.000,,,,
1182881,,,12/01/2018,12:00:00AM,1104.000,0.000,,,638.814,465.193,0.074,0.000,42.000,19.000,30.000,36.000,,,,
1182882,,,12/01/2018,12:00:00AM,1024.000,0.000,,,439.607,585.231,0.074,0.000,53.000,49.000,41.000,36.000,,,,
1182883,,,12/01/2018,12:00:00AM,566.000,0.000,,,270.314,296.636,0.074,0.000,238.000,238.000,2.000,2.000,,,,
1182884,,,12/01/2018,12:00:00AM,750.000,0.000,,,281.247,469.158,0.074,0.000,26.000,32.000,21.000,25.000,,,,
1182885,,,12/01/2018,12:00:00AM,807.000,0.000,,,264.041,543.938,0.074,0.000,28.000,97.000,13.000,13.000,,,,
1182886,,,12/01/2018,12:00:00AM,705.000,0.000,,,486.926,218.898,0.074,0.000,3.000,1.000,35.000,33.000,,,,
1182887,,,12/01/2018,12:00:00AM,647.000,0.000,,,255.497,392.000,0.074,0.000,70.000,85.000,3.000,4.000,,,,
1182888,,,12/01/2018,12:00:00AM,1676.000,0.000,,,591.424,1084.917,0.074,0.000,10.000,18.000,114.000,75.000,,,,
1182889,,,12/01/2018,12:00:00AM,1289.000,0.000,,,485.029,804.033,0.074,0.000,225.000,274.000,8.000,7.000,,,,
1182890,,,12/01/2018,12:00:00AM,1894.000,0.000,,,607.898,1286.851,0.074,0.000,26.000,115.000,35.000,17.000,,,,
1182891,,,12/01/2018,12:00:00AM,659.000,0.000,,,258.803,400.401,0.074,0.000,143.000,160.000,2.000,4.000,,,,
1182892,,,12/01/2018,12:00:00AM,1315.000,0.000,,,410.539,904.665,0.074,0.000,41.000,132.000,30.000,27.000,,,,
1182893,,,12/01/2018,12:00:00AM,1201.000,0.000,,,531.922,669.253,0.074,0.000,93.000,115.000,26.000,22.000,,,,
1182894,,,12/01/2018,12:00:00AM,1221.000,0.000,,,695.099,526.056,0.074,0.000,20.000,51.000,73.000,54.000,,,,
1182895,,,12/01/2018,12:00:00AM,759.000,0.000,,,286.455,472.600,0.074,0.000,49.000,37.000,9.000,11.000,,,,
1182896,,,12/01/2018,12:00:00AM,1341.000,0.000,,,525.032,816.654,0.074,0.000,98.000,235.000,40.000,30.000,,,,
1182897,,,12/01/2018,12:00:00AM,803.000,0.000,,,395.133,408.135,0.074,0.000,95.000,97.000,13.000,13.000,,,,
1182898,,,12/01/2018,12:00:00AM,1080.000,0.000,,,489.184,591.179,0.074,0.000,26.000,19.000,14.000,12.000,,,,
1182899,,,12/01/2018,12:00:00AM,983.000,0.000,,,489.349,494.312,0.074,0.000,76.000,50.000,3.000,6.000,,,,
1182900,,,12/01/2018,12:00:00AM,821.000,0.000,,,393.803,427.981,0.074,0.000,33.000,23.000,56.000,49.000,,,,
1182901,,,12/01/2018,12:00:00AM,909.000,0.000,,,463.848,445.555,0.074,0.000,38.000,94.000,21.000,12.000,,,,
1182902,,,12/01/2018,12:00:00AM,1287.000,0.000,,,595.397,692.388,0.074,0.000,216.000,260.000,0.000,1.000,,,,
1182903,,,12/01/2018,12:00:00AM,1677.000,0.000,,,599.337,1077.801,0.074,0.000,58.000,35.000,18.000,49.000,,,,
1182904,,,12/01/2018,12:00:00AM,2345.000,0.000,,,987.842,1357.927,0.074,0.000,84.000,100.000,35.000,30.000,,,,
1182905,,,12/01/2018,12:00:00AM,1382.000,0.000,,,631.101,751.763,0.074,0.000,164.000,164.000,8.000,6.000,,,,
1182906,,,12/01/2018,12:00:00AM,1218.000,0.000,,,495.760,722.693,0.074,0.000,156.000,192.000,4.000,5.000,,,,
1182907,,,12/01/2018,12:00:00AM,1330.000,0.000,,,495.028,835.941,0.074,0.000,275.000,300.000,5.000,4.000,,,,
1182908,,,12/01/2018,12:00:00AM,1942.000,0.000,,,893.154,1049.238,0.074,0.000,91.000,91.000,20.000,23.000,,,,
1182909,,,12/01/2018,12:00:00AM,784.000,0.000,,,353.802,430.459,0.074,0.000,100.000,100.000,32.000,40.000,,,,
1182910,,,12/01/2018,12:00:00AM,1227.000,0.000,,,570.927,656.183,0.074,0.000,179.000,150.000,5.000,11.000,,,,
1182911,,,12/01/2018,12:00:00AM,1294.000,0.000,,,544.861,749.665,0.074,0.000,120.000,168.000,7.000,7.000,,,,
1182912,,,12/01/2018,12:00:00AM,1367.000,0.000,,,571.272,796.343,0.074,0.000,281.000,361.000,12.000,15.000,,,,
1182913,,,12/01/2018,12:00:00AM,1651.000,0.000,,,929.525,722.369,0.074,0.000,74.000,180.000,25.000,12.000,,,,
1182914,,,12/01/2018,12:00:00AM,387.000,0.000,,,175.781,211.984,0.074,0.000,56.000,52.000,6.000,8.000,,,,
1182915,,,12/01/2018,12:00:00AM,1057.000,0.000,,,481.752,576.065,0.074,0.000,51.000,32.000,26.000,21.000,,,,
1182916,,,12/01/2018,12:00:00AM,1636.000,0.000,,,935.901,700.232,0.074,0.000,93.000,55.000,113.000,87.000,,,,
1182917,,,12/01/2018,12:00:00AM,996.000,0.000,,,512.341,484.548,0.095,0.000,13.000,35.000,100.000,63.000,,,,
1182918,,,12/01/2018,12:00:00AM,787.000,0.000,,,509.711,277.325,0.074,0.000,96.000,88.000,10.000,7.000,,,,
1182919,,,12/01/2018,12:00:00AM,468.000,0.000,,,194.534,274.066,0.148,0.000,22.000,24.000,8.000,14.000,,,,
1182920,,,12/01/2018,12:00:00AM,1572.000,0.000,,,665.250,907.546,0.148,0.000,20.000,6.000,96.000,143.000,,,,
1182921,,,12/01/2018,12:00:00AM,1755.000,0.000,,,1005.478,750.493,0.148,0.000,72.000,134.000,74.000,76.000,,,,
1182922,,,12/01/2018,12:00:00AM,1058.000,0.000,,,588.375,470.585,0.148,0.000,29.000,13.000,21.000,29.000,,,,
1182923,,,12/01/2018,12:00:00AM,450.000,0.000,,,264.631,185.405,0.148,0.000,133.000,122.000,16.000,18.000,,,,
1182924,,,12/01/2018,12:00:00AM,1212.000,0.000,,,574.979,637.881,0.148,0.000,85.000,116.000,20.000,14.000,,,,
1182925,,,12/01/2018,12:00:00AM,2823.000,0.000,,,1214.744,1608.721,0.148,0.000,144.000,225.000,10.000,7.000,,,,
1182926,,,12/01/2018,12:00:00AM,1218.000,0.000,,,523.136,694.991,0.148,0.000,18.000,17.000,78.000,83.000,,,,
1182927,,,12/01/2018,12:00:00AM,975.000,0.000,,,300.853,675.033,0.148,0.000,27.000,103.000,13.000,16.000,,,,
1182928,,,12/01/2018,12:00:00AM,980.000,0.000,,,468.785,511.276,0.148,0.000,315.000,324.000,1.000,1.000,,,,
1182929,,,12/01/2018,12:00:00AM,927.000,0.000,,,333.416,594.201,0.148,0.000,9.000,7.000,95.000,103.000,,,,
1182930,,,12/01/2018,12:00:00AM,687.000,0.000,,,502.050,185.047,0.148,0.000,477.000,144.000,8.000,10.000,,,,
1182931,,,12/01/2018,12:00:00AM,368.000,0.000,,,190.094,178.609,0.148,0.000,147.000,152.000,2.000,2.000,,,,
1182932,,,12/01/2018,12:00:00AM,951.000,0.000,,,421.387,530.032,0.148,0.000,32.000,28.000,26.000,21.000,,,,
1182933,,,12/01/2018,12:00:00AM,662.000,0.000,,,310.068,352.623,0.148,0.000,30.000,50.000,5.000,2.000,,,,
1182934,,,12/01/2018,12:00:00AM,1099.000,0.000,,,748.688,350.768,0.148,0.000,140.000,75.000,4.000,6.000,,,,
1182935,,,12/01/2018,12:00:00AM,2042.000,0.000,,,1097.087,944.999,0.148,0.000,60.000,47.000,193.000,124.000,,,,
1182936,,,12/01/2018,12:00:00AM,1740.000,0.000,,,578.697,1161.532,0.148,0.000,122.000,99.000,7.000,8.000,,,,
1182937,,,12/01/2018,12:00:00AM,1798.000,0.000,,,919.017,879.308,0.148,0.000,365.000,239.000,22.000,31.000,,,,
1182938,,,12/01/2018,12:00:00AM,1656.000,0.000,,,512.409,1144.540,0.148,0.000,13.000,105.000,87.000,65.000,,,,
1182939,,,12/01/2018,12:00:00AM,1870.000,0.000,,,816.640,1054.156,0.148,0.000,171.000,170.000,2.000,3.000,,,,
1182940,,,12/01/2018,12:00:00AM,520.000,0.000,,,329.025,191.679,0.148,0.000,83.000,60.000,1.000,1.000,,,,
1182941,,,12/01/2018,12:00:00AM,1193.000,0.000,,,577.364,616.347,0.148,0.000,101.000,104.000,34.000,32.000,,,,
1182943,,,12/01/2018,12:00:00AM,1549.000,0.000,,,724.072,825.035,0.148,0.000,52.000,58.000,81.000,83.000,,,,
1182944,,,12/01/2018,12:00:00AM,937.000,0.000,,,416.411,521.120,0.148,0.000,134.000,148.000,0.000,0.000,,,,
1182945,,,12/01/2018,12:00:00AM,820.000,0.000,,,405.096,415.803,0.148,0.000,93.000,112.000,4.000,5.000,,,,
1182946,,,12/01/2018,12:00:00AM,783.000,0.000,,,243.387,539.756,0.148,0.000,31.000,20.000,42.000,36.000,,,,
1182947,,,12/01/2018,12:00:00AM,640.000,0.000,,,295.420,344.833,0.148,0.000,237.000,250.000,1.000,1.000,,,,
1182948,,,12/01/2018,12:00:00AM,420.000,0.000,,,168.577,251.898,0.148,0.000,55.000,109.000,13.000,11.000,,,,
1182949,,,12/01/2018,12:00:00AM,1519.000,0.000,,,637.005,882.039,0.148,0.000,4.000,2.000,108.000,120.000,,,,
1182950,,,12/01/2018,12:00:00AM,1516.000,0.000,,,441.367,1075.556,0.148,0.000,98.000,89.000,8.000,12.000,,,,
1182951,,,12/01/2018,12:00:00AM,565.000,0.000,,,367.595,197.647,0.148,0.000,194.000,182.000,3.000,1.000,,,,
1182952,,,12/01/2018,12:00:00AM,745.000,0.000,,,459.811,285.741,0.148,0.000,44.000,35.000,11.000,11.000,,,,
1182953,,,12/01/2018,12:00:00AM,1046.000,0.000,,,455.960,590.456,0.148,0.000,35.000,58.000,23.000,23.000,,,,
1182954,,,12/01/2018,12:00:00AM,1317.000,0.000,,,476.560,840.980,0.148,0.000,50.000,43.000,28.000,42.000,,,,
1182955,,,12/01/2018,12:00:00AM,1395.000,0.000,,,720.577,675.276,0.148,0.000,38.000,76.000,143.000,143.000,,,,
1182956,,,12/01/2018,12:00:00AM,490.000,0.000,,,190.753,299.991,0.148,0.000,32.000,32.000,0.000,0.000,,,,
1182957,,,12/01/2018,12:00:00AM,1216.000,0.000,,,698.050,518.719,0.148,0.000,94.000,86.000,19.000,18.000,,,,
1182958,,,12/01/2018,12:00:00AM,1292.000,0.000,,,795.604,496.577,0.170,0.000,110.000,129.000,7.000,6.000,,,,
1182959,,,12/01/2018,12:00:00AM,1102.000,0.000,,,553.809,548.918,0.148,0.000,129.000,119.000,21.000,15.000,,,,
1182960,,,12/01/2018,12:00:00AM,1945.000,0.000,,,821.079,1124.077,0.148,0.000,33.000,104.000,128.000,64.000,,,,
1182961,,,12/01/2018,12:00:00AM,1511.000,0.000,,,744.591,766.742,0.148,0.000,77.000,175.000,6.000,4.000,,,,
1182962,,,12/01/2018,12:00:00AM,1989.000,0.000,,,1160.567,829.016,0.170,0.000,174.000,252.000,13.000,7.000,,,,
1182963,,,12/01/2018,12:00:00AM,539.000,0.000,,,227.548,312.280,0.148,0.000,16.000,6.000,24.000,23.000,,,,
1182964,,,12/01/2018,12:00:00AM,719.000,0.000,,,321.720,397.337,0.148,0.000,99.000,128.000,3.000,2.000,,,,
1182965,,,12/01/2018,12:00:00AM,1031.000,0.000,,,533.668,498.247,0.148,0.000,56.000,109.000,52.000,52.000,,,,
1182966,,,12/01/2018,12:00:00AM,836.000,0.000,,,365.596,471.139,0.148,0.000,39.000,108.000,16.000,12.000,,,,
1182967,,,12/01/2018,12:00:00AM,1603.000,0.000,,,594.147,1009.588,0.148,0.000,20.000,86.000,58.000,46.000,,,,
1182968,,,12/01/2018,12:00:00AM,878.000,0.000,,,330.151,548.315,0.148,0.000,11.000,25.000,44.000,53.000,,,,
1182969,,,12/01/2018,12:00:00AM,1270.000,0.000,,,447.744,823.227,0.148,0.000,230.000,286.000,1.000,1.000,,,,
1182970,,,12/01/2018,12:00:00AM,590.000,0.000,,,253.916,336.436,0.148,0.000,44.000,39.000,12.000,14.000,,,,
1182971,,,12/01/2018,12:00:00AM,2393.000,0.000,,,1228.435,1165.322,0.148,0.000,135.000,63.000,18.000,20.000,,,,
1182972,,,12/01/2018,12:00:00AM,1753.000,0.000,,,829.636,924.287,0.148,0.000,188.000,187.000,21.000,25.000,,,,
1182973,,,12/01/2018,12:00:00AM,1224.000,0.000,,,378.111,846.574,0.148,0.000,48.000,139.000,16.000,13.000,,,,
1182974,,,12/01/2018,12:00:00AM,794.000,0.000,,,351.071,443.549,0.148,0.000,17.000,19.000,24.000,24.000,,,,
1182975,,,12/01/2018,12:00:00AM,735.000,0.000,,,281.919,453.819,0.148,0.000,17.000,17.000,3.000,11.000,,,,
1182976,,,12/01/2018,12:00:00AM,1016.000,0.000,,,418.124,598.738,0.148,0.000,138.000,166.000,18.000,16.000,,,,
1182977,,,12/01/2018,12:00:00AM,767.000,0.000,,,396.244,371.211,0.148,0.000,23.000,26.000,21.000,14.000,,,,
1182978,,,12/01/2018,12:00:00AM,317.000,0.000,,,148.431,169.151,0.148,0.000,135.000,131.000,10.000,11.000,,,,
1182979,,,12/01/2018,12:00:00AM,1369.000,0.000,,,533.686,836.057,0.148,0.000,152.000,176.000,21.000,9.000,,,,
1182980,,,12/01/2018,12:00:00AM,1824.000,0.000,,,885.087,939.183,0.148,0.000,79.000,88.000,21.000,29.000,,,,
1182981,,,12/01/2018,12:00:00AM,509.000,0.000,,,436.917,72.757,0.148,0.000,19.000,13.000,7.000,3.000,,,,
1182982,,,12/01/2018,12:00:00AM,1276.000,0.000,,,385.248,891.552,0.148,0.000,63.000,126.000,40.000,31.000,,,,
1182983,,,12/01/2018,12:00:00AM,611.000,0.000,,,347.245,264.601,0.148,0.000,2.000,0.000,60.000,56.000,,,,
1182984,,,12/01/2018,12:00:00AM,570.000,0.000,,,356.230,214.673,0.148,0.000,37.000,28.000,39.000,40.000,,,,
1182985,,,12/01/2018,12:00:00AM,717.000,0.000,,,363.931,354.005,0.148,0.000,0.000,0.000,128.000,127.000,,,,
1182986,,,12/01/2018,12:00:00AM,416.000,0.000,,,211.323,205.600,0.148,0.000,12.000,12.000,0.000,0.000,,,,
1182987,,,12/01/2018,12:00:00AM,761.000,0.000,,,192.993,568.229,0.148,0.000,8.000,20.000,84.000,128.000,,,,
1182988,,,12/01/2018,12:00:00AM,1005.000,0.000,,,406.215,599.501,0.148,0.000,9.000,18.000,47.000,54.000,,,,
1182989,,,12/01/2018,12:00:00AM,1504.000,0.000,,,727.191,777.619,0.148,0.000,30.000,40.000,32.000,33.000,,,,
1182990,,,12/01/2018,12:00:00AM,797.000,0.000,,,357.438,440.453,0.148,0.000,73.000,83.000,3.000,4.000,,,,
1182991,,,12/01/2018,12:00:00AM,1423.000,0.000,,,508.326,914.749,0.148,0.000,10.000,29.000,79.000,93.000,,,,
1182992,,,12/01/2018,12:00:00AM,1106.000,0.000,,,500.028,606.357,0.148,0.000,72.000,41.000,3.000,5.000,,,,
1182993,,,12/01/2018,12:00:00AM,1435.000,0.000,,,700.151,734.865,0.148,0.000,51.000,28.000,97.000,68.000,,,,
1182994,,,12/01/2018,12:00:00AM,1140.000,0.000,,,488.059,652.656,0.148,0.000,52.000,75.000,12.000,11.000,,,,
1182995,,,12/01/2018,12:00:00AM,752.000,0.000,,,419.403,333.325,0.148,0.000,41.000,18.000,29.000,34.000,,,,
1182996,,,12/01/2018,12:00:00AM,745.000,0.000,,,317.550,428.005,0.148,0.000,58.000,49.000,16.000,21.000,,,,
1182997,,,12/01/2018,12:00:00AM,234.000,0.000,,,120.176,114.155,0.148,0.000,0.000,0.000,52.000,52.000,,,,
1182998,,,12/01/2018,12:00:00AM,691.000,0.000,,,286.449,405.289,0.148,0.000,121.000,131.000,2.000,2.000,,,,
1182999,,,12/01/2018,12:00:00AM,1877.000,0.000,,,1091.513,785.528,0.222,0.000,106.000,92.000,22.000,10.000,,,,
1183000,,,12/01/2018,12:00:00AM,612.000,0.000,,,298.435,313.745,0.222,0.000,160.000,158.000,0.000,0.000,,,,
