MeterID,ServiceLocationID,ESIID,ReadingDate,ReadingTime,kWh,rxKWh,KVARHImprt,KVARhExprt,kWhImprtRateA,kWhImprtRateB,kWhExprtRateA,kWhExprtRateB,kVARhImprtRateA,kVARhImprtRateB,kVARhExprtRateA,kVARhExprtRateB,kVARhTotalRateA,kVARhTotalRateB,ExprtkVARhTotalRateA,ExprtkVARhTotalRateB
1182850,,,11/01/2018,12:00:00AM,1569.000,0.000,,,634.627,934.905,0.074,0.000,118.000,225.000,6.000,5.000,,,,
1182851,,,11/01/2018,12:00:00AM,1282.000,0.000,,,646.028,636.254,0.074,0.000,161.000,304.000,5.000,4.000,,,,
1182852,,,11/01/2018,12:00:00AM,1326.000,0.000,,,606.944,719.291,0.074,0.000,65.000,84.000,120.000,104.000,,,,
1182853,,,11/01/2018,12:00:00AM,544.000,0.000,,,229.891,314.980,0.074,0.000,78.000,98.000,4.000,1.000,,,,
1182854,,,11/01/2018,12:00:00AM,375.000,0.000,,,191.392,184.172,0.074,0.000,248.000,248.000,0.000,0.000,,,,
1182855,,,11/01/2018,12:00:00AM,910.000,0.000,,,479.419,431.527,0.074,0.000,14.000,11.000,37.000,21.000,,,,
1182856,,,11/01/2018,12:00:00AM,1220.000,0.000,,,670.409,550.540,0.074,0.000,84.000,47.000,8.000,26.000,,,,
1182857,,,11/01/2018,12:00:00AM,755.000,0.000,,,307.152,448.616,0.074,0.000,37.000,48.000,24.000,31.000,,,,
1182858,,,11/01/2018,12:00:00AM,1409.000,0.000,,,717.677,691.491,0.074,0.000,189.000,205.000,29.000,13.000,,,,
1182859,,,11/01/2018,12:00:00AM,1643.000,0.000,,,772.698,870.630,0.074,0.000,10.000,17.000,213.000,200.000,,,,
1182860,,,11/01/2018,12:00:00AM,757.000,0.000,,,276.370,481.017,0.074,0.000,151.000,181.000,10.000,13.000,,,,
1182861,,,11/01/2018,12:00:00AM,1728.000,0.000,,,953.042,775.062,0.074,0.000,57.000,86.000,55.000,43.000,,,,
1182862,,,11/01/2018,12:00:00AM,1084.000,0.000,,,532.962,551.999,0.074,0.000,126.000,150.000,44.000,38.000,,,,
1182863,,,11/01/2018,12:00:00AM,432.000,0.000,,,308.330,124.437,0.074,0.000,50.000,49.000,6.000,1.000,,,,
1182864,,,11/01/2018,12:00:00AM,1287.000,0.000,,,588.327,698.835,0.074,0.000,240.000,242.000,4.000,3.000,,,,
1182865,,,11/01/2018,12:00:00AM,605.000,0.000,,,284.638,321.298,0.074,0.000,77.000,86.000,19.000,18.000,,,,
1182866,,,11/01/2018,12:00:00AM,1172.000,0.000,,,535.586,636.982,0.074,0.000,55.000,56.000,63.000,49.000,,,,
1182867,,,11/01/2018,12:00:00AM,596.000,0.000,,,264.527,331.529,0.074,0.000,14.000,15.000,54.000,68.000,,,,
1182868,,,11/01/2018,12:00:00AM,1418.000,0.000,,,763.471,655.315,0.074,0.000,93.000,132.000,40.000,23.000,,,,
1182869,,,11/01/2018,12:00:00AM,563.000,0.000,,,331.888,231.461,0.074,0.000,11.000,13.000,66.000,58.000,,,,
1182870,,,11/01/2018,12:00:00AM,2088.000,0.000,,,834.126,1254.838,0.074,0.000,98.000,140.000,82.000,78.000,,,,
1182871,,,11/01/2018,12:00:00AM,399.000,0.000,,,260.420,139.105,0.074,0.000,37.000,47.000,13.000,7.000,,,,
1182872,,,11/01/2018,12:00:00AM,1526.000,0.000,,,732.755,793.622,0.074,0.000,76.000,64.000,24.000,28.000,,,,
1182873,,,11/01/2018,12:00:00AM,190.000,0.000,,,115.562,74.612,0.074,0.000,35.000,29.000,2.000,3.000,,,,
1182874,,,11/01/2018,12:00:00AM,956.000,0.000,,,309.697,646.583,0.074,0.000,41.000,88.000,21.000,14.000,,,,
1182875,,,11/01/2018,12:00:00AM,366.000,0.000,,,212.887,154.035,0.074,0.000,135.000,142.000,3.000,1.000,,,,
1182876,,,11/01/2018,12:00:00AM,1074.000,0.000,,,723.819,350.955,0.074,0.000,219.000,17.000,35.000,53.000,,,,
1182877,,,11/01/2018,12:00:00AM,1039.000,0.000,,,422.629,617.134,0.074,0.000,23.000,12.000,80.000,79.000,,,,
1182878,,,11/01/2018,12:00:00AM,1761.000,0.000,,,820.471,940.994,0.096,0.000,235.000,246.000,1.000,2.000,,,,
1182879,,,11/01/2018,12:00:00AM,1220.000,0.000,,,527.940,692.074,0.074,0.000,183.000,163.000,9.000,15.000,,,,
1182880,,,11/01/2018,12:00:00AM,656.000,0.000,,,408.907,247.500,0.074,0.000,20.000,24.000,29.000,27.000,,,,
1182881,,,11/01/2018,12:00:00AM,1091.000,0.000,,,633.836,457.526,0.074,0.000,42.000,19.000,30.000,36.000,,,,
1182882,,,11/01/2018,12:00:00AM,1018.000,0.000,,,438.859,579.526,0.074,0.000,52.000,48.000,41.000,36.000,,,,
1182883,,,11/01/2018,12:00:00AM,564.000,0.000,,,269.195,295.689,0.074,0.000,237.000,237.000,2.000,2.000,,,,
1182884,,,11/01/2018,12:00:00AM,746.000,0.000,,,279.516,467.367,0.074,0.000,26.000,32.000,21.000,25.000,,,,
1182885,,,11/01/2018,12:00:00AM,805.000,0.000,,,262.974,542.251,0.074,0.000,28.000,97.000,13.000,12.000,,,,
1182886,,,11/01/2018,12:00:00AM,702.000,0.000,,,485.625,216.694,0.074,0.000,3.000,1.000,34.000,33.000,,,,
1182887,,,11/01/2018,12:00:00AM,644.000,0.000,,,254.093,390.109,0.074,0.000,70.000,85.000,3.000,4.000,,,,
1182888,,,11/01/2018,12:00:00AM,1666.000,0.000,,,588.560,1077.465,0.074,0.000,10.000,18.000,113.000,74.000,,,,
1182889,,,11/01/2018,12:00:00AM,1283.000,0.000,,,483.062,800.143,0.074,0.000,224.000,273.000,8.000,6.000,,,,
1182890,,,11/01/2018,12:00:00AM,1873.000,0.000,,,604.495,1268.700,0.074,0.000,26.000,113.000,34.000,17.000,,,,
1182891,,,11/01/2018,12:00:00AM,652.000,0.000,,,257.373,395.294,0.074,0.000,142.000,159.000,2.000,3.000,,,,
1182892,,,11/01/2018,12:00:00AM,1295.000,0.000,,,409.704,885.616,0.074,0.000,41.000,130.000,30.000,27.000,,,,
1182893,,,11/01/2018,12:00:00AM,1192.000,0.000,,,529.695,662.981,0.074,0.000,93.000,114.000,25.000,22.000,,,,
1182894,,,11/01/2018,12:00:00AM,1215.000,0.000,,,691.535,524.016,0.074,0.000,20.000,50.000,72.000,54.000,,,,
1182895,,,11/01/2018,12:00:00AM,753.000,0.000,,,283.690,469.415,0.074,0.000,49.000,37.000,9.000,11.000,,,,
1182896,,,11/01/2018,12:00:00AM,1330.000,0.000,,,517.485,812.885,0.074,0.000,97.000,234.000,40.000,30.000,,,,
1182897,,,11/01/2018,12:00:00AM,800.000,0.000,,,393.611,406.603,0.074,0.000,94.000,97.000,13.000,13.000,,,,
1182898,,,11/01/2018,12:00:00AM,1065.000,0.000,,,483.237,581.869,0.074,0.000,26.000,19.000,14.000,12.000,,,,
1182899,,,11/01/2018,12:00:00AM,972.000,0.000,,,483.818,488.425,0.074,0.000,76.000,50.000,3.000,6.000,,,,
1182900,,,11/01/2018,12:00:00AM,815.000,0.000,,,391.721,424.199,0.074,0.000,33.000,23.000,54.000,47.000,,,,
1182901,,,11/01/2018,12:00:00AM,904.000,0.000,,,461.297,443.643,0.074,0.000,37.000,94.000,21.000,12.000,,,,
1182902,,,11/01/2018,12:00:00AM,1280.000,0.000,,,591.150,689.579,0.074,0.000,215.000,259.000,0.000,1.000,,,,
1182903,,,11/01/2018,12:00:00AM,1670.000,0.000,,,596.533,1074.271,0.074,0.000,57.000,34.000,18.000,49.000,,,,
1182904,,,11/01/2018,12:00:00AM,2319.000,0.000,,,975.992,1343.636,0.074,0.000,84.000,100.000,34.000,30.000,,,,
1182905,,,11/01/2018,12:00:00AM,1375.000,0.000,,,626.086,749.676,0.074,0.000,163.000,163.000,8.000,6.000,,,,
1182906,,,11/01/2018,12:00:00AM,1206.000,0.000,,,490.122,716.795,0.074,0.000,155.000,191.000,4.000,5.000,,,,
1182907,,,11/01/2018,12:00:00AM,1328.000,0.000,,,493.864,834.362,0.074,0.000,274.000,300.000,5.000,4.000,,,,
1182908,,,11/01/2018,12:00:00AM,1936.000,0.000,,,891.603,1044.963,0.074,0.000,91.000,91.000,20.000,23.000,,,,
1182909,,,11/01/2018,12:00:00AM,776.000,0.000,,,350.149,425.857,0.074,0.000,99.000,99.000,32.000,40.000,,,,
1182910,,,11/01/2018,12:00:00AM,1218.000,0.000,,,568.449,649.737,0.074,0.000,179.000,150.000,5.000,11.000,,,,
1182911,,,11/01/2018,12:00:00AM,1289.000,0.000,,,542.258,747.431,0.074,0.000,119.000,167.000,6.000,7.000,,,,
1182912,,,11/01/2018,12:00:00AM,1359.000,0.000,,,566.441,793.125,0.074,0.000,280.000,360.000,12.000,15.000,,,,
1182913,,,11/01/2018,12:00:00AM,1643.000,0.000,,,924.958,718.411,0.074,0.000,74.000,179.000,25.000,12.000,,,,
1182914,,,11/01/2018,12:00:00AM,387.000,0.000,,,175.561,211.705,0.074,0.000,56.000,52.000,6.000,8.000,,,,
1182915,,,11/01/2018,12:00:00AM,1053.000,0.000,,,479.165,574.423,0.074,0.000,51.000,32.000,26.000,21.000,,,,
1182916,,,11/01/2018,12:00:00AM,1629.000,0.000,,,934.534,694.635,0.074,0.000,93.000,55.000,112.000,85.000,,,,
1182917,,,11/01/2018,12:00:00AM,990.000,0.000,,,509.096,481.064,0.095,0.000,13.000,35.000,99.000,62.000,,,,
1182918,,,11/01/2018,12:00:00AM,780.000,0.000,,,505.935,274.975,0.074,0.000,95.000,88.000,10.000,7.000,,,,
1182919,,,11/01/2018,12:00:00AM,466.000,0.000,,,193.487,272.789,0.148,0.000,22.000,24.000,8.000,14.000,,,,
1182920,,,11/01/2018,12:00:00AM,1567.000,0.000,,,664.203,903.591,0.148,0.000,20.000,6.000,95.000,142.000,,,,
1182921,,,11/01/2018,12:00:00AM,1753.000,0.000,,,1003.957,749.074,0.148,0.000,72.000,134.000,73.000,75.000,,,,
1182922,,,11/01/2018,12:00:00AM,1044.000,0.000,,,576.471,467.904,0.148,0.000,28.000,13.000,21.000,29.000,,,,
1182923,,,11/01/2018,12:00:00AM,447.000,0.000,,,263.017,184.536,0.148,0.000,132.000,121.000,16.000,18.000,,,,
1182924,,,11/01/2018,12:00:00AM,1196.000,0.000,,,565.880,630.641,0.148,0.000,85.000,116.000,19.000,14.000,,,,
1182925,,,11/01/2018,12:00:00AM,2793.000,0.000,,,1208.957,1584.834,0.148,0.000,143.000,224.000,10.000,7.000,,,,
1182926,,,11/01/2018,12:00:00AM,1209.000,0.000,,,519.123,690.439,0.148,0.000,18.000,17.000,77.000,82.000,,,,
1182927,,,11/01/2018,12:00:00AM,972.000,0.000,,,299.570,673.064,0.148,0.000,27.000,103.000,13.000,16.000,,,,
1182928,,,11/01/2018,12:00:00AM,975.000,0.000,,,466.076,509.573,0.148,0.000,314.000,323.000,1.000,1.000,,,,
1182929,,,11/01/2018,12:00:00AM,922.000,0.000,,,330.711,591.637,0.148,0.000,9.000,7.000,94.000,102.000,,,,
1182930,,,11/01/2018,12:00:00AM,679.000,0.000,,,496.080,183.861,0.148,0.000,468.000,143.000,8.000,10.000,,,,
1182931,,,11/01/2018,12:00:00AM,366.000,0.000,,,189.146,177.501,0.148,0.000,146.000,151.000,2.000,2.000,,,,
1182932,,,11/01/2018,12:00:00AM,944.000,0.000,,,417.508,527.298,0.148,0.000,31.000,28.000,26.000,21.000,,,,
1182933,,,11/01/2018,12:00:00AM,658.000,0.000,,,308.138,350.779,0.148,0.000,30.000,50.000,5.000,2.000,,,,
1182934,,,11/01/2018,12:00:00AM,1094.000,0.000,,,745.487,348.668,0.148,0.000,139.000,74.000,4.000,6.000,,,,
1182935,,,11/01/2018,12:00:00AM,2033.000,0.000,,,1090.798,942.977,0.148,0.000,60.000,47.000,191.000,123.000,,,,
1182936,,,11/01/2018,12:00:00AM,1718.000,0.000,,,574.908,1143.324,0.148,0.000,121.000,98.000,7.000,8.000,,,,
1182937,,,11/01/2018,12:00:00AM,1782.000,0.000,,,910.540,872.121,0.148,0.000,364.000,238.000,22.000,31.000,,,,
1182938,,,11/01/2018,12:00:00AM,1648.000,0.000,,,511.540,1136.802,0.148,0.000,13.000,105.000,87.000,64.000,,,,
1182939,,,11/01/2018,12:00:00AM,1863.000,0.000,,,813.033,1050.302,0.148,0.000,170.000,170.000,2.000,3.000,,,,
1182940,,,11/01/2018,12:00:00AM,513.000,0.000,,,324.117,188.955,0.148,0.000,83.000,60.000,1.000,1.000,,,,
1182941,,,11/01/2018,12:00:00AM,1187.000,0.000,,,573.723,613.541,0.148,0.000,100.000,104.000,34.000,31.000,,,,
1182943,,,11/01/2018,12:00:00AM,1536.000,0.000,,,721.122,815.499,0.148,0.000,51.000,58.000,81.000,82.000,,,,
1182944,,,11/01/2018,12:00:00AM,927.000,0.000,,,410.473,517.000,0.148,0.000,133.000,147.000,0.000,0.000,,,,
1182946,,,11/01/2018,12:00:00AM,780.000,0.000,,,241.931,538.779,0.148,0.000,31.000,19.000,42.000,35.000,,,,
1182947,,,11/01/2018,12:00:00AM,635.000,0.000,,,293.565,341.747,0.148,0.000,235.000,248.000,1.000,1.000,,,,
1182948,,,11/01/2018,12:00:00AM,418.000,0.000,,,168.311,250.638,0.148,0.000,55.000,108.000,13.000,11.000,,,,
1182949,,,11/01/2018,12:00:00AM,1504.000,0.000,,,631.197,872.836,0.148,0.000,4.000,2.000,107.000,119.000,,,,
1182950,,,11/01/2018,12:00:00AM,1514.000,0.000,,,440.470,1074.490,0.148,0.000,97.000,88.000,8.000,12.000,,,,
1182951,,,11/01/2018,12:00:00AM,563.000,0.000,,,366.779,196.958,0.148,0.000,194.000,182.000,3.000,1.000,,,,
1182952,,,11/01/2018,12:00:00AM,739.000,0.000,,,456.814,283.166,0.148,0.000,44.000,35.000,11.000,11.000,,,,
1182953,,,11/01/2018,12:00:00AM,1029.000,0.000,,,447.958,581.525,0.148,0.000,35.000,58.000,23.000,22.000,,,,
1182954,,,11/01/2018,12:00:00AM,1308.000,0.000,,,475.130,833.299,0.148,0.000,49.000,42.000,28.000,42.000,,,,
1182955,,,11/01/2018,12:00:00AM,1388.000,0.000,,,716.216,672.100,0.148,0.000,37.000,76.000,142.000,141.000,,,,
1182956,,,11/01/2018,12:00:00AM,486.000,0.000,,,188.390,298.427,0.148,0.000,31.000,32.000,0.000,0.000,,,,
1182957,,,11/01/2018,12:00:00AM,1195.000,0.000,,,685.369,509.713,0.148,0.000,93.000,85.000,18.000,17.000,,,,
1182958,,,11/01/2018,12:00:00AM,1258.000,0.000,,,790.172,468.578,0.170,0.000,110.000,128.000,7.000,6.000,,,,
1182959,,,11/01/2018,12:00:00AM,1097.000,0.000,,,551.395,545.930,0.148,0.000,128.000,119.000,20.000,15.000,,,,
1182960,,,11/01/2018,12:00:00AM,1932.000,0.000,,,814.428,1117.674,0.148,0.000,33.000,104.000,127.000,63.000,,,,
1182961,,,11/01/2018,12:00:00AM,1505.000,0.000,,,741.028,764.091,0.148,0.000,77.000,175.000,6.000,3.000,,,,
1182962,,,11/01/2018,12:00:00AM,1979.000,0.000,,,1153.994,825.510,0.170,0.000,173.000,251.000,13.000,7.000,,,,
1182963,,,11/01/2018,12:00:00AM,537.000,0.000,,,226.655,311.068,0.148,0.000,15.000,6.000,24.000,23.000,,,,
1182964,,,11/01/2018,12:00:00AM,715.000,0.000,,,319.142,396.111,0.148,0.000,98.000,128.000,3.000,2.000,,,,
1182965,,,11/01/2018,12:00:00AM,1026.000,0.000,,,531.282,494.951,0.148,0.000,56.000,109.000,52.000,51.000,,,,
1182966,,,11/01/2018,12:00:00AM,832.000,0.000,,,362.857,469.801,0.148,0.000,38.000,108.000,16.000,12.000,,,,
1182967,,,11/01/2018,12:00:00AM,1593.000,0.000,,,592.608,1001.285,0.148,0.000,20.000,86.000,58.000,45.000,,,,
1182968,,,11/01/2018,12:00:00AM,874.000,0.000,,,328.971,545.356,0.148,0.000,11.000,25.000,43.000,52.000,,,,
1182969,,,11/01/2018,12:00:00AM,1266.000,0.000,,,446.141,820.570,0.148,0.000,229.000,284.000,1.000,1.000,,,,
1182970,,,11/01/2018,12:00:00AM,588.000,0.000,,,252.912,335.428,0.148,0.000,44.000,38.000,12.000,14.000,,,,
1182971,,,11/01/2018,12:00:00AM,2367.000,0.000,,,1210.960,1156.407,0.148,0.000,132.000,63.000,18.000,20.000,,,,
1182972,,,11/01/2018,12:00:00AM,1745.000,0.000,,,827.072,917.931,0.148,0.000,187.000,186.000,21.000,25.000,,,,
1182973,,,11/01/2018,12:00:00AM,1219.000,0.000,,,375.667,844.303,0.148,0.000,48.000,139.000,15.000,13.000,,,,
1182974,,,11/01/2018,12:00:00AM,788.000,0.000,,,348.164,440.489,0.148,0.000,17.000,19.000,24.000,24.000,,,,
1182975,,,11/01/2018,12:00:00AM,728.000,0.000,,,279.620,448.773,0.148,0.000,16.000,15.000,3.000,11.000,,,,
1182976,,,11/01/2018,12:00:00AM,1004.000,0.000,,,413.432,590.604,0.148,0.000,137.000,165.000,18.000,15.000,,,,
1182977,,,11/01/2018,12:00:00AM,763.000,0.000,,,394.025,369.556,0.148,0.000,23.000,26.000,21.000,14.000,,,,
1182978,,,11/01/2018,12:00:00AM,316.000,0.000,,,147.756,168.469,0.148,0.000,134.000,130.000,10.000,11.000,,,,
1182979,,,11/01/2018,12:00:00AM,1362.000,0.000,,,530.236,831.865,0.148,0.000,152.000,175.000,20.000,9.000,,,,
1182980,,,11/01/2018,12:00:00AM,1811.000,0.000,,,876.778,934.483,0.148,0.000,79.000,88.000,21.000,29.000,,,,
1182981,,,11/01/2018,12:00:00AM,506.000,0.000,,,435.605,70.705,0.148,0.000,19.000,12.000,7.000,3.000,,,,
1182982,,,11/01/2018,12:00:00AM,1267.000,0.000,,,384.350,882.956,0.148,0.000,63.000,125.000,39.000,31.000,,,,
1182983,,,11/01/2018,12:00:00AM,607.000,0.000,,,344.719,262.644,0.148,0.000,2.000,0.000,60.000,56.000,,,,
1182984,,,11/01/2018,12:00:00AM,566.000,0.000,,,353.617,213.183,0.148,0.000,37.000,28.000,38.000,39.000,,,,
1182985,,,11/01/2018,12:00:00AM,711.000,0.000,,,360.792,350.870,0.148,0.000,0.000,0.000,127.000,126.000,,,,
1182986,,,11/01/2018,12:00:00AM,412.000,0.000,,,208.980,203.243,0.148,0.000,12.000,12.000,0.000,0.000,,,,
1182987,,,11/01/2018,12:00:00AM,758.000,0.000,,,192.500,566.439,0.148,0.000,8.000,20.000,83.000,127.000,,,,
1182988,,,11/01/2018,12:00:00AM,991.000,0.000,,,402.259,588.952,0.148,0.000,9.000,18.000,46.000,54.000,,,,
1182989,,,11/01/2018,12:00:00AM,1496.000,0.000,,,722.854,773.691,0.148,0.000,29.000,40.000,32.000,33.000,,,,
1182990,,,11/01/2018,12:00:00AM,794.000,0.000,,,355.997,438.902,0.148,0.000,72.000,82.000,3.000,4.000,,,,
1182991,,,11/01/2018,12:00:00AM,1418.000,0.000,,,506.897,912.068,0.148,0.000,10.000,29.000,78.000,93.000,,,,
1182993,,,11/01/2018,12:00:00AM,1424.000,0.000,,,694.403,730.594,0.148,0.000,51.000,28.000,96.000,68.000,,,,
1182994,,,11/01/2018,12:00:00AM,1137.000,0.000,,,486.856,650.817,0.148,0.000,52.000,75.000,11.000,11.000,,,,
1182995,,,11/01/2018,12:00:00AM,745.000,0.000,,,416.348,329.604,0.148,0.000,40.000,18.000,29.000,34.000,,,,
1182996,,,11/01/2018,12:00:00AM,730.000,0.000,,,313.151,417.507,0.148,0.000,57.000,49.000,16.000,21.000,,,,
1182997,,,11/01/2018,12:00:00AM,232.000,0.000,,,119.241,113.219,0.148,0.000,0.000,0.000,52.000,52.000,,,,
1182998,,,11/01/2018,12:00:00AM,691.000,0.000,,,286.449,405.289,0.148,0.000,121.000,131.000,2.000,2.000,,,,
1182999,,,11/01/2018,12:00:00AM,1863.000,0.000,,,1082.763,780.551,0.222,0.000,105.000,92.000,21.000,10.000,,,,
1183000,,,11/01/2018,12:00:00AM,610.000,0.000,,,297.830,313.071,0.222,0.000,159.000,157.000,0.000,0.000,,,,
1183001,,,11/01/2018,12:00:00AM,1181.000,0.000,,,584.881,596.870,0.222,0.000,206.000,268.000,2.000,2.000,,,,
1183002,,,11/01/2018,12:00:00AM,747.000,0.000,,,371.733,376.133,0.243,0.000,150.000,174.000,9.000,4.000,,,,
