MeterID,ServiceLocationID,ESIID,ReadingDate,ReadingTime,kWh,rxKWh,KVARHImprt,KVARhExprt,kWhImprtRateA,kWhImprtRateB,kWhExprtRateA,kWhExprtRateB,kVARhImprtRateA,kVARhImprtRateB,kVARhExprtRateA,kVARhExprtRateB,kVARhTotalRateA,kVARhTotalRateB,ExprtkVARhTotalRateA,ExprtkVARhTotalRateB
1182823,,,15/01/2018,12:00:00AM,782.000,0.000,,,361.731,420.909,0.074,0.000,137.000,122.000,19.000,23.000,,,,
1182824,,,15/01/2018,12:00:00AM,950.000,0.000,,,544.443,406.206,0.074,0.000,185.000,189.000,4.000,4.000,,,,
1182825,,,15/01/2018,12:00:00AM,2025.000,0.000,,,1114.081,910.977,0.074,0.000,81.000,114.000,12.000,2.000,,,,
1182826,,,15/01/2018,12:00:00AM,499.000,0.000,,,317.147,182.259,0.074,0.000,68.000,29.000,16.000,20.000,,,,
1182827,,,15/01/2018,12:00:00AM,1853.000,0.000,,,1043.864,809.782,0.074,0.000,282.000,239.000,1.000,0.000,,,,
1182828,,,15/01/2018,12:00:00AM,1459.000,0.000,,,496.345,963.368,0.074,0.000,192.000,138.000,10.000,54.000,,,,
1182829,,,15/01/2018,12:00:00AM,1577.000,0.000,,,731.266,845.966,0.074,0.000,109.000,220.000,43.000,35.000,,,,
1182830,,,15/01/2018,12:00:00AM,1706.000,0.000,,,850.745,856.001,0.074,0.000,49.000,56.000,78.000,51.000,,,,
1182831,,,15/01/2018,12:00:00AM,873.000,0.000,,,481.264,392.434,0.074,0.000,21.000,29.000,14.000,3.000,,,,
1182832,,,15/01/2018,12:00:00AM,803.000,0.000,,,363.277,440.419,0.074,0.000,4.000,1.000,191.000,200.000,,,,
1182833,,,15/01/2018,12:00:00AM,873.000,0.000,,,396.181,477.610,0.074,0.000,68.000,72.000,13.000,9.000,,,,
1182834,,,15/01/2018,12:00:00AM,765.000,0.000,,,424.324,341.625,0.074,0.000,136.000,91.000,2.000,5.000,,,,
1182835,,,15/01/2018,12:00:00AM,377.000,0.000,,,229.548,147.898,0.074,0.000,65.000,43.000,2.000,2.000,,,,
1182836,,,15/01/2018,12:00:00AM,1145.000,0.000,,,432.131,713.390,0.095,0.000,16.000,6.000,50.000,50.000,,,,
1182837,,,15/01/2018,12:00:00AM,391.000,0.000,,,186.049,204.993,0.074,0.000,82.000,69.000,2.000,3.000,,,,
1182838,,,15/01/2018,12:00:00AM,437.000,0.000,,,210.144,227.499,0.074,0.000,39.000,31.000,6.000,6.000,,,,
1182839,,,15/01/2018,12:00:00AM,1868.000,0.000,,,813.722,1055.221,0.074,0.000,233.000,284.000,21.000,17.000,,,,
1182840,,,15/01/2018,12:00:00AM,884.000,0.000,,,489.339,395.193,0.074,0.000,10.000,4.000,48.000,49.000,,,,
1182841,,,15/01/2018,12:00:00AM,559.000,0.000,,,331.853,227.915,0.074,0.000,8.000,6.000,26.000,18.000,,,,
1182842,,,15/01/2018,12:00:00AM,2065.000,0.000,,,978.516,1087.050,0.074,0.000,42.000,34.000,98.000,92.000,,,,
1182844,,,15/01/2018,12:00:00AM,695.000,0.000,,,384.655,310.449,0.074,0.000,198.000,221.000,1.000,1.000,,,,
1182845,,,15/01/2018,12:00:00AM,1525.000,0.000,,,722.395,802.653,0.074,0.000,51.000,17.000,78.000,108.000,,,,
1182846,,,15/01/2018,12:00:00AM,774.000,0.000,,,268.777,505.363,0.074,0.000,22.000,39.000,20.000,26.000,,,,
1182847,,,15/01/2018,12:00:00AM,1419.000,0.000,,,574.022,845.064,0.074,0.000,34.000,22.000,87.000,150.000,,,,
1182848,,,15/01/2018,12:00:00AM,1877.000,0.000,,,738.392,1139.187,0.074,0.000,139.000,221.000,6.000,5.000,,,,
1182849,,,15/01/2018,12:00:00AM,938.000,0.000,,,484.114,453.890,0.074,0.000,48.000,67.000,15.000,11.000,,,,
1182850,,,15/01/2018,12:00:00AM,1610.000,0.000,,,657.864,952.275,0.074,0.000,119.000,226.000,6.000,5.000,,,,
1182851,,,15/01/2018,12:00:00AM,1304.000,0.000,,,657.802,647.160,0.074,0.000,164.000,306.000,6.000,5.000,,,,
1182852,,,15/01/2018,12:00:00AM,1351.000,0.000,,,620.830,731.032,0.074,0.000,66.000,85.000,123.000,108.000,,,,
1182853,,,15/01/2018,12:00:00AM,564.000,0.000,,,240.774,323.243,0.074,0.000,80.000,100.000,4.000,2.000,,,,
1182854,,,15/01/2018,12:00:00AM,386.000,0.000,,,196.693,189.479,0.074,0.000,256.000,255.000,0.000,0.000,,,,
1182855,,,15/01/2018,12:00:00AM,973.000,0.000,,,500.402,473.307,0.074,0.000,14.000,11.000,38.000,21.000,,,,
1182856,,,15/01/2018,12:00:00AM,1243.000,0.000,,,684.788,558.294,0.074,0.000,85.000,47.000,8.000,26.000,,,,
1182857,,,15/01/2018,12:00:00AM,765.000,0.000,,,311.108,454.048,0.074,0.000,38.000,49.000,24.000,31.000,,,,
1182858,,,15/01/2018,12:00:00AM,1430.000,0.000,,,728.961,701.559,0.074,0.000,191.000,208.000,30.000,14.000,,,,
1182859,,,15/01/2018,12:00:00AM,1667.000,0.000,,,783.338,884.352,0.074,0.000,10.000,18.000,221.000,208.000,,,,
1182860,,,15/01/2018,12:00:00AM,772.000,0.000,,,281.995,490.434,0.074,0.000,154.000,184.000,11.000,14.000,,,,
1182861,,,15/01/2018,12:00:00AM,1778.000,0.000,,,979.699,798.998,0.074,0.000,58.000,87.000,57.000,45.000,,,,
1182862,,,15/01/2018,12:00:00AM,1132.000,0.000,,,557.355,574.901,0.074,0.000,130.000,155.000,47.000,39.000,,,,
1182863,,,15/01/2018,12:00:00AM,440.000,0.000,,,314.104,126.230,0.074,0.000,50.000,50.000,7.000,1.000,,,,
1182864,,,15/01/2018,12:00:00AM,1306.000,0.000,,,598.419,708.118,0.074,0.000,244.000,247.000,5.000,4.000,,,,
1182865,,,15/01/2018,12:00:00AM,619.000,0.000,,,292.426,327.151,0.074,0.000,78.000,87.000,20.000,19.000,,,,
1182866,,,15/01/2018,12:00:00AM,1207.000,0.000,,,547.857,659.463,0.074,0.000,55.000,57.000,66.000,52.000,,,,
1182867,,,15/01/2018,12:00:00AM,609.000,0.000,,,272.163,337.682,0.074,0.000,14.000,16.000,56.000,70.000,,,,
1182868,,,15/01/2018,12:00:00AM,1468.000,0.000,,,795.431,672.931,0.074,0.000,95.000,135.000,40.000,23.000,,,,
1182869,,,15/01/2018,12:00:00AM,575.000,0.000,,,340.305,235.408,0.074,0.000,11.000,13.000,69.000,60.000,,,,
1182870,,,15/01/2018,12:00:00AM,2150.000,0.000,,,869.639,1281.167,0.074,0.000,99.000,140.000,85.000,82.000,,,,
1182871,,,15/01/2018,12:00:00AM,410.000,0.000,,,267.880,142.136,0.074,0.000,38.000,48.000,13.000,7.000,,,,
1182872,,,15/01/2018,12:00:00AM,1542.000,0.000,,,741.967,800.332,0.074,0.000,77.000,64.000,25.000,30.000,,,,
1182873,,,15/01/2018,12:00:00AM,199.000,0.000,,,118.454,80.610,0.074,0.000,35.000,29.000,3.000,4.000,,,,
1182874,,,15/01/2018,12:00:00AM,964.000,0.000,,,313.433,650.942,0.074,0.000,42.000,89.000,22.000,15.000,,,,
1182875,,,15/01/2018,12:00:00AM,374.000,0.000,,,217.239,157.750,0.074,0.000,138.000,145.000,3.000,1.000,,,,
1182876,,,15/01/2018,12:00:00AM,1104.000,0.000,,,742.707,361.429,0.074,0.000,224.000,18.000,37.000,54.000,,,,
1182877,,,15/01/2018,12:00:00AM,1153.000,0.000,,,445.221,707.819,0.074,0.000,26.000,13.000,82.000,80.000,,,,
1182878,,,15/01/2018,12:00:00AM,1778.000,0.000,,,828.366,950.153,0.096,0.000,238.000,250.000,1.000,2.000,,,,
1182879,,,15/01/2018,12:00:00AM,1238.000,0.000,,,537.394,701.069,0.074,0.000,186.000,167.000,10.000,16.000,,,,
1182880,,,15/01/2018,12:00:00AM,674.000,0.000,,,422.583,252.409,0.074,0.000,20.000,25.000,30.000,29.000,,,,
1182881,,,15/01/2018,12:00:00AM,1129.000,0.000,,,649.434,480.354,0.074,0.000,43.000,19.000,31.000,37.000,,,,
1182882,,,15/01/2018,12:00:00AM,1050.000,0.000,,,447.829,602.646,0.074,0.000,54.000,49.000,43.000,38.000,,,,
1182883,,,15/01/2018,12:00:00AM,573.000,0.000,,,273.898,299.832,0.074,0.000,241.000,241.000,2.000,2.000,,,,
1182884,,,15/01/2018,12:00:00AM,765.000,0.000,,,287.544,477.908,0.074,0.000,27.000,33.000,22.000,25.000,,,,
1182885,,,15/01/2018,12:00:00AM,826.000,0.000,,,268.242,557.993,0.074,0.000,28.000,98.000,14.000,13.000,,,,
1182886,,,15/01/2018,12:00:00AM,720.000,0.000,,,493.474,227.229,0.074,0.000,3.000,1.000,35.000,34.000,,,,
1182887,,,15/01/2018,12:00:00AM,660.000,0.000,,,263.566,397.042,0.074,0.000,72.000,86.000,3.000,4.000,,,,
1182888,,,15/01/2018,12:00:00AM,1705.000,0.000,,,603.103,1102.211,0.074,0.000,10.000,18.000,117.000,78.000,,,,
1182889,,,15/01/2018,12:00:00AM,1307.000,0.000,,,492.766,814.756,0.074,0.000,228.000,278.000,8.000,7.000,,,,
1182890,,,15/01/2018,12:00:00AM,1952.000,0.000,,,629.628,1322.965,0.074,0.000,27.000,117.000,35.000,18.000,,,,
1182891,,,15/01/2018,12:00:00AM,684.000,0.000,,,268.341,416.066,0.074,0.000,145.000,162.000,2.000,4.000,,,,
1182892,,,15/01/2018,12:00:00AM,1397.000,0.000,,,433.675,964.248,0.074,0.000,43.000,138.000,31.000,28.000,,,,
1182893,,,15/01/2018,12:00:00AM,1233.000,0.000,,,545.853,687.807,0.074,0.000,94.000,117.000,26.000,23.000,,,,
1182894,,,15/01/2018,12:00:00AM,1233.000,0.000,,,702.426,530.710,0.074,0.000,21.000,51.000,75.000,56.000,,,,
1182895,,,15/01/2018,12:00:00AM,770.000,0.000,,,292.113,478.144,0.074,0.000,50.000,38.000,9.000,11.000,,,,
1182896,,,15/01/2018,12:00:00AM,1370.000,0.000,,,542.785,828.137,0.074,0.000,101.000,235.000,41.000,31.000,,,,
1182897,,,15/01/2018,12:00:00AM,811.000,0.000,,,399.350,412.157,0.074,0.000,96.000,98.000,13.000,14.000,,,,
1182898,,,15/01/2018,12:00:00AM,1110.000,0.000,,,497.255,612.757,0.074,0.000,27.000,19.000,15.000,12.000,,,,
1182899,,,15/01/2018,12:00:00AM,1017.000,0.000,,,506.582,511.386,0.074,0.000,77.000,51.000,3.000,6.000,,,,
1182900,,,15/01/2018,12:00:00AM,853.000,0.000,,,411.038,442.304,0.074,0.000,34.000,23.000,60.000,53.000,,,,
1182901,,,15/01/2018,12:00:00AM,924.000,0.000,,,473.914,450.698,0.074,0.000,39.000,95.000,22.000,13.000,,,,
1182902,,,15/01/2018,12:00:00AM,1308.000,0.000,,,606.642,701.567,0.074,0.000,221.000,263.000,0.000,1.000,,,,
1182903,,,15/01/2018,12:00:00AM,1697.000,0.000,,,610.028,1087.139,0.074,0.000,59.000,36.000,18.000,49.000,,,,
1182904,,,15/01/2018,12:00:00AM,2407.000,0.000,,,1006.832,1400.192,0.074,0.000,84.000,101.000,37.000,32.000,,,,
1182905,,,15/01/2018,12:00:00AM,1397.000,0.000,,,639.123,758.664,0.074,0.000,166.000,167.000,8.000,6.000,,,,
1182906,,,15/01/2018,12:00:00AM,1252.000,0.000,,,513.057,739.525,0.074,0.000,160.000,195.000,4.000,5.000,,,,
1182907,,,15/01/2018,12:00:00AM,1341.000,0.000,,,500.376,841.545,0.074,0.000,275.000,300.000,6.000,5.000,,,,
1182908,,,15/01/2018,12:00:00AM,1965.000,0.000,,,903.948,1061.338,0.074,0.000,92.000,93.000,21.000,24.000,,,,
1182909,,,15/01/2018,12:00:00AM,805.000,0.000,,,365.449,440.390,0.074,0.000,102.000,102.000,33.000,41.000,,,,
1182910,,,15/01/2018,12:00:00AM,1258.000,0.000,,,581.246,677.181,0.074,0.000,182.000,153.000,5.000,11.000,,,,
1182912,,,15/01/2018,12:00:00AM,1382.000,0.000,,,578.313,804.050,0.074,0.000,285.000,365.000,13.000,15.000,,,,
1182913,,,15/01/2018,12:00:00AM,1680.000,0.000,,,947.665,732.521,0.074,0.000,76.000,181.000,25.000,13.000,,,,
1182914,,,15/01/2018,12:00:00AM,389.000,0.000,,,176.580,212.675,0.074,0.000,57.000,53.000,6.000,8.000,,,,
1182915,,,15/01/2018,12:00:00AM,1070.000,0.000,,,488.968,581.250,0.074,0.000,52.000,33.000,27.000,22.000,,,,
1182916,,,15/01/2018,12:00:00AM,1682.000,0.000,,,964.628,717.427,0.074,0.000,94.000,55.000,116.000,89.000,,,,
1182917,,,15/01/2018,12:00:00AM,1021.000,0.000,,,526.940,494.491,0.095,0.000,13.000,35.000,102.000,65.000,,,,
1182918,,,15/01/2018,12:00:00AM,803.000,0.000,,,521.647,282.150,0.074,0.000,98.000,89.000,11.000,8.000,,,,
1182919,,,15/01/2018,12:00:00AM,479.000,0.000,,,199.346,279.705,0.148,0.000,23.000,25.000,8.000,15.000,,,,
1182920,,,15/01/2018,12:00:00AM,1589.000,0.000,,,672.621,916.581,0.148,0.000,21.000,7.000,97.000,144.000,,,,
1182921,,,15/01/2018,12:00:00AM,1767.000,0.000,,,1010.620,756.564,0.148,0.000,72.000,134.000,76.000,79.000,,,,
1182922,,,15/01/2018,12:00:00AM,1089.000,0.000,,,612.250,477.483,0.148,0.000,29.000,13.000,21.000,30.000,,,,
1182923,,,15/01/2018,12:00:00AM,458.000,0.000,,,269.966,188.416,0.148,0.000,136.000,124.000,16.000,19.000,,,,
1182924,,,15/01/2018,12:00:00AM,1248.000,0.000,,,593.229,655.573,0.148,0.000,86.000,117.000,20.000,14.000,,,,
1182925,,,15/01/2018,12:00:00AM,2917.000,0.000,,,1240.671,1676.815,0.148,0.000,145.000,225.000,11.000,8.000,,,,
1182926,,,15/01/2018,12:00:00AM,1260.000,0.000,,,543.291,717.339,0.148,0.000,18.000,17.000,80.000,85.000,,,,
1182927,,,15/01/2018,12:00:00AM,987.000,0.000,,,307.052,680.363,0.148,0.000,28.000,104.000,13.000,17.000,,,,
1182928,,,15/01/2018,12:00:00AM,992.000,0.000,,,475.457,516.616,0.148,0.000,320.000,329.000,1.000,1.000,,,,
1182929,,,15/01/2018,12:00:00AM,940.000,0.000,,,338.311,602.398,0.148,0.000,9.000,7.000,97.000,105.000,,,,
1182930,,,15/01/2018,12:00:00AM,697.000,0.000,,,508.014,189.280,0.148,0.000,484.000,147.000,8.000,10.000,,,,
1182931,,,15/01/2018,12:00:00AM,376.000,0.000,,,194.701,181.455,0.148,0.000,149.000,154.000,2.000,2.000,,,,
1182932,,,15/01/2018,12:00:00AM,969.000,0.000,,,430.926,538.300,0.148,0.000,33.000,28.000,26.000,22.000,,,,
1182933,,,15/01/2018,12:00:00AM,673.000,0.000,,,315.865,357.247,0.148,0.000,31.000,51.000,5.000,2.000,,,,
1182934,,,15/01/2018,12:00:00AM,1114.000,0.000,,,757.493,357.132,0.148,0.000,142.000,76.000,4.000,7.000,,,,
1182935,,,15/01/2018,12:00:00AM,2066.000,0.000,,,1112.962,953.903,0.148,0.000,60.000,48.000,199.000,127.000,,,,
1182936,,,15/01/2018,12:00:00AM,1789.000,0.000,,,590.759,1199.117,0.148,0.000,125.000,102.000,7.000,8.000,,,,
1182937,,,15/01/2018,12:00:00AM,1823.000,0.000,,,931.948,891.505,0.148,0.000,369.000,242.000,24.000,33.000,,,,
1182938,,,15/01/2018,12:00:00AM,1693.000,0.000,,,522.293,1171.265,0.148,0.000,14.000,105.000,90.000,68.000,,,,
1182939,,,15/01/2018,12:00:00AM,1894.000,0.000,,,828.109,1066.500,0.148,0.000,173.000,173.000,2.000,3.000,,,,
1182940,,,15/01/2018,12:00:00AM,534.000,0.000,,,334.606,199.781,0.148,0.000,85.000,61.000,1.000,1.000,,,,
1182941,,,15/01/2018,12:00:00AM,1212.000,0.000,,,587.606,624.451,0.148,0.000,102.000,106.000,36.000,33.000,,,,
1182943,,,15/01/2018,12:00:00AM,1617.000,0.000,,,754.761,862.275,0.148,0.000,53.000,59.000,84.000,85.000,,,,
1182944,,,15/01/2018,12:00:00AM,986.000,0.000,,,447.618,538.830,0.148,0.000,137.000,152.000,0.000,0.000,,,,
1182945,,,15/01/2018,12:00:00AM,831.000,0.000,,,409.603,422.120,0.148,0.000,94.000,113.000,4.000,5.000,,,,
1182946,,,15/01/2018,12:00:00AM,791.000,0.000,,,248.948,542.443,0.148,0.000,32.000,20.000,43.000,37.000,,,,
1182947,,,15/01/2018,12:00:00AM,654.000,0.000,,,302.875,352.058,0.148,0.000,241.000,254.000,1.000,1.000,,,,
1182948,,,15/01/2018,12:00:00AM,427.000,0.000,,,172.436,255.155,0.148,0.000,57.000,111.000,13.000,11.000,,,,
1182949,,,15/01/2018,12:00:00AM,1569.000,0.000,,,654.551,914.558,0.148,0.000,4.000,2.000,110.000,124.000,,,,
1182950,,,15/01/2018,12:00:00AM,1533.000,0.000,,,446.390,1086.621,0.148,0.000,99.000,90.000,9.000,13.000,,,,
1182951,,,15/01/2018,12:00:00AM,578.000,0.000,,,373.502,204.768,0.148,0.000,199.000,189.000,3.000,1.000,,,,
1182952,,,15/01/2018,12:00:00AM,758.000,0.000,,,466.981,291.836,0.148,0.000,45.000,35.000,11.000,12.000,,,,
1182953,,,15/01/2018,12:00:00AM,1080.000,0.000,,,469.893,610.666,0.148,0.000,36.000,59.000,23.000,23.000,,,,
1182954,,,15/01/2018,12:00:00AM,1325.000,0.000,,,478.188,847.413,0.148,0.000,50.000,44.000,28.000,42.000,,,,
1182955,,,15/01/2018,12:00:00AM,1428.000,0.000,,,741.492,686.576,0.148,0.000,38.000,76.000,148.000,148.000,,,,
1182956,,,15/01/2018,12:00:00AM,500.000,0.000,,,195.205,305.220,0.148,0.000,32.000,33.000,0.000,0.000,,,,
1182957,,,15/01/2018,12:00:00AM,1254.000,0.000,,,726.304,528.331,0.148,0.000,95.000,87.000,19.000,18.000,,,,
1182958,,,15/01/2018,12:00:00AM,1383.000,0.000,,,814.141,568.885,0.170,0.000,111.000,130.000,7.000,6.000,,,,
1182959,,,15/01/2018,12:00:00AM,1126.000,0.000,,,570.050,556.155,0.148,0.000,131.000,121.000,21.000,16.000,,,,
1182960,,,15/01/2018,12:00:00AM,1979.000,0.000,,,839.205,1139.986,0.148,0.000,33.000,104.000,133.000,67.000,,,,
1182961,,,15/01/2018,12:00:00AM,1531.000,0.000,,,756.463,774.598,0.148,0.000,78.000,176.000,6.000,4.000,,,,
1182962,,,15/01/2018,12:00:00AM,2017.000,0.000,,,1179.168,838.513,0.170,0.000,177.000,254.000,13.000,7.000,,,,
1182963,,,15/01/2018,12:00:00AM,547.000,0.000,,,231.849,316.093,0.148,0.000,16.000,6.000,25.000,24.000,,,,
1182964,,,15/01/2018,12:00:00AM,734.000,0.000,,,328.516,406.476,0.148,0.000,100.000,130.000,3.000,3.000,,,,
1182965,,,15/01/2018,12:00:00AM,1050.000,0.000,,,544.199,506.329,0.148,0.000,57.000,109.000,54.000,53.000,,,,
1182966,,,15/01/2018,12:00:00AM,847.000,0.000,,,371.202,475.941,0.148,0.000,40.000,108.000,16.000,13.000,,,,
1182967,,,15/01/2018,12:00:00AM,1644.000,0.000,,,609.790,1034.799,0.148,0.000,20.000,87.000,60.000,47.000,,,,
1182968,,,15/01/2018,12:00:00AM,892.000,0.000,,,336.049,556.548,0.148,0.000,11.000,25.000,45.000,54.000,,,,
1182969,,,15/01/2018,12:00:00AM,1285.000,0.000,,,454.906,830.921,0.148,0.000,236.000,290.000,1.000,1.000,,,,
1182970,,,15/01/2018,12:00:00AM,597.000,0.000,,,258.122,339.722,0.148,0.000,45.000,39.000,12.000,14.000,,,,
1182971,,,15/01/2018,12:00:00AM,2466.000,0.000,,,1277.592,1188.516,0.148,0.000,140.000,64.000,19.000,20.000,,,,
1182972,,,15/01/2018,12:00:00AM,1784.000,0.000,,,847.458,937.191,0.148,0.000,191.000,190.000,22.000,26.000,,,,
1182973,,,15/01/2018,12:00:00AM,1251.000,0.000,,,389.747,861.356,0.148,0.000,49.000,140.000,16.000,14.000,,,,
1182974,,,15/01/2018,12:00:00AM,813.000,0.000,,,359.543,453.789,0.148,0.000,18.000,20.000,24.000,25.000,,,,
1182975,,,15/01/2018,12:00:00AM,755.000,0.000,,,289.161,465.978,0.148,0.000,19.000,22.000,3.000,11.000,,,,
1182976,,,15/01/2018,12:00:00AM,1043.000,0.000,,,433.285,610.690,0.148,0.000,140.000,168.000,19.000,16.000,,,,
1182977,,,15/01/2018,12:00:00AM,779.000,0.000,,,401.807,377.855,0.148,0.000,23.000,26.000,21.000,14.000,,,,
1182978,,,15/01/2018,12:00:00AM,321.000,0.000,,,150.543,171.117,0.148,0.000,137.000,133.000,11.000,12.000,,,,
1182979,,,15/01/2018,12:00:00AM,1394.000,0.000,,,545.693,848.637,0.148,0.000,152.000,178.000,21.000,9.000,,,,
1182980,,,15/01/2018,12:00:00AM,1862.000,0.000,,,911.043,951.551,0.148,0.000,80.000,89.000,22.000,30.000,,,,
1182981,,,15/01/2018,12:00:00AM,518.000,0.000,,,441.884,76.998,0.148,0.000,20.000,13.000,7.000,3.000,,,,
1182982,,,15/01/2018,12:00:00AM,1297.000,0.000,,,390.184,907.309,0.148,0.000,64.000,127.000,41.000,32.000,,,,
1182983,,,15/01/2018,12:00:00AM,625.000,0.000,,,354.942,270.365,0.148,0.000,2.000,0.000,62.000,58.000,,,,
1182984,,,15/01/2018,12:00:00AM,581.000,0.000,,,362.264,218.763,0.148,0.000,38.000,29.000,39.000,41.000,,,,
1182985,,,15/01/2018,12:00:00AM,736.000,0.000,,,373.322,363.385,0.148,0.000,0.000,0.000,132.000,130.000,,,,
1182986,,,15/01/2018,12:00:00AM,431.000,0.000,,,218.353,212.668,0.148,0.000,12.000,12.000,0.000,0.000,,,,
1182987,,,15/01/2018,12:00:00AM,770.000,0.000,,,195.968,574.317,0.148,0.000,8.000,21.000,85.000,130.000,,,,
1182988,,,15/01/2018,12:00:00AM,1064.000,0.000,,,419.361,644.974,0.148,0.000,9.000,18.000,49.000,56.000,,,,
1182989,,,15/01/2018,12:00:00AM,1528.000,0.000,,,740.484,788.036,0.148,0.000,30.000,41.000,32.000,34.000,,,,
1182990,,,15/01/2018,12:00:00AM,806.000,0.000,,,362.303,444.662,0.148,0.000,73.000,83.000,3.000,4.000,,,,
1182991,,,15/01/2018,12:00:00AM,1446.000,0.000,,,515.902,930.852,0.148,0.000,10.000,30.000,80.000,95.000,,,,
1182992,,,15/01/2018,12:00:00AM,1131.000,0.000,,,512.795,619.043,0.148,0.000,73.000,41.000,4.000,5.000,,,,
1182993,,,15/01/2018,12:00:00AM,1460.000,0.000,,,712.122,748.519,0.148,0.000,51.000,28.000,99.000,71.000,,,,
1182994,,,15/01/2018,12:00:00AM,1152.000,0.000,,,494.429,658.187,0.148,0.000,53.000,76.000,12.000,12.000,,,,
1182995,,,15/01/2018,12:00:00AM,769.000,0.000,,,428.368,341.278,0.148,0.000,42.000,18.000,29.000,34.000,,,,
1182996,,,15/01/2018,12:00:00AM,785.000,0.000,,,327.619,458.011,0.148,0.000,59.000,50.000,16.000,21.000,,,,
1182997,,,15/01/2018,12:00:00AM,239.000,0.000,,,122.985,116.962,0.148,0.000,0.000,0.000,54.000,54.000,,,,
1182998,,,15/01/2018,12:00:00AM,691.000,0.000,,,286.449,405.289,0.148,0.000,121.000,131.000,2.000,2.000,,,,
1182999,,,15/01/2018,12:00:00AM,1929.000,0.000,,,1120.863,808.386,0.222,0.000,108.000,94.000,23.000,10.000,,,,
1183000,,,15/01/2018,12:00:00AM,616.000,0.000,,,300.182,316.011,0.222,0.000,161.000,160.000,0.000,0.000,,,,
