MeterID,ServiceLocationID,ESIID,ReadingDate,ReadingTime,kWh,rxKWh,KVARHImprt,KVARhExprt,kWhImprtRateA,kWhImprtRateB,kWhExprtRateA,kWhExprtRateB,kVARhImprtRateA,kVARhImprtRateB,kVARhExprtRateA,kVARhExprtRateB,kVARhTotalRateA,kVARhTotalRateB,ExprtkVARhTotalRateA,ExprtkVARhTotalRateB
1182849,,,13/01/2018,12:00:00AM,914.000,0.000,,,475.084,439.514,0.074,0.000,47.000,66.000,15.000,11.000,,,,
1182850,,,13/01/2018,12:00:00AM,1588.000,0.000,,,646.488,941.555,0.074,0.000,118.000,225.000,6.000,5.000,,,,
1182851,,,13/01/2018,12:00:00AM,1293.000,0.000,,,651.768,642.127,0.074,0.000,162.000,305.000,5.000,5.000,,,,
1182852,,,13/01/2018,12:00:00AM,1341.000,0.000,,,615.710,725.779,0.074,0.000,66.000,85.000,122.000,106.000,,,,
1182853,,,13/01/2018,12:00:00AM,553.000,0.000,,,233.994,319.460,0.074,0.000,79.000,99.000,4.000,1.000,,,,
1182854,,,13/01/2018,12:00:00AM,380.000,0.000,,,194.040,186.822,0.074,0.000,252.000,251.000,0.000,0.000,,,,
1182855,,,13/01/2018,12:00:00AM,946.000,0.000,,,494.052,452.866,0.074,0.000,14.000,11.000,38.000,21.000,,,,
1182856,,,13/01/2018,12:00:00AM,1233.000,0.000,,,677.862,555.461,0.074,0.000,85.000,47.000,8.000,26.000,,,,
1182857,,,13/01/2018,12:00:00AM,760.000,0.000,,,309.457,451.145,0.074,0.000,38.000,49.000,24.000,31.000,,,,
1182858,,,13/01/2018,12:00:00AM,1419.000,0.000,,,722.670,697.000,0.074,0.000,190.000,207.000,30.000,13.000,,,,
1182859,,,13/01/2018,12:00:00AM,1654.000,0.000,,,778.333,875.824,0.074,0.000,10.000,18.000,217.000,204.000,,,,
1182860,,,13/01/2018,12:00:00AM,763.000,0.000,,,278.103,485.588,0.074,0.000,152.000,183.000,11.000,14.000,,,,
1182861,,,13/01/2018,12:00:00AM,1755.000,0.000,,,968.357,786.671,0.074,0.000,58.000,86.000,56.000,43.000,,,,
1182862,,,13/01/2018,12:00:00AM,1111.000,0.000,,,548.332,563.323,0.074,0.000,129.000,152.000,45.000,38.000,,,,
1182863,,,13/01/2018,12:00:00AM,436.000,0.000,,,311.094,125.318,0.074,0.000,50.000,50.000,7.000,1.000,,,,
1182864,,,13/01/2018,12:00:00AM,1297.000,0.000,,,593.496,703.561,0.074,0.000,242.000,244.000,5.000,4.000,,,,
1182865,,,13/01/2018,12:00:00AM,610.000,0.000,,,287.084,323.844,0.074,0.000,77.000,86.000,20.000,19.000,,,,
1182866,,,13/01/2018,12:00:00AM,1187.000,0.000,,,541.115,646.063,0.074,0.000,55.000,56.000,64.000,51.000,,,,
1182867,,,13/01/2018,12:00:00AM,603.000,0.000,,,268.038,335.329,0.074,0.000,14.000,15.000,55.000,69.000,,,,
1182868,,,13/01/2018,12:00:00AM,1450.000,0.000,,,782.536,667.834,0.074,0.000,94.000,133.000,40.000,23.000,,,,
1182869,,,13/01/2018,12:00:00AM,568.000,0.000,,,335.418,233.293,0.074,0.000,11.000,13.000,67.000,59.000,,,,
1182870,,,13/01/2018,12:00:00AM,2112.000,0.000,,,844.079,1268.752,0.074,0.000,98.000,140.000,83.000,80.000,,,,
1182871,,,13/01/2018,12:00:00AM,404.000,0.000,,,263.912,140.482,0.074,0.000,38.000,48.000,13.000,7.000,,,,
1182872,,,13/01/2018,12:00:00AM,1534.000,0.000,,,737.650,797.041,0.074,0.000,76.000,64.000,25.000,29.000,,,,
1182873,,,13/01/2018,12:00:00AM,194.000,0.000,,,116.594,77.487,0.074,0.000,35.000,29.000,2.000,3.000,,,,
1182874,,,13/01/2018,12:00:00AM,959.000,0.000,,,311.142,647.979,0.074,0.000,41.000,88.000,21.000,14.000,,,,
1182875,,,13/01/2018,12:00:00AM,370.000,0.000,,,214.540,156.379,0.074,0.000,136.000,144.000,3.000,1.000,,,,
1182876,,,13/01/2018,12:00:00AM,1090.000,0.000,,,733.613,356.396,0.074,0.000,221.000,18.000,36.000,53.000,,,,
1182877,,,13/01/2018,12:00:00AM,1089.000,0.000,,,436.061,653.828,0.074,0.000,25.000,12.000,81.000,80.000,,,,
1182878,,,13/01/2018,12:00:00AM,1769.000,0.000,,,824.251,945.635,0.096,0.000,237.000,248.000,1.000,2.000,,,,
1182879,,,13/01/2018,12:00:00AM,1229.000,0.000,,,532.634,696.964,0.074,0.000,184.000,165.000,10.000,16.000,,,,
1182880,,,13/01/2018,12:00:00AM,663.000,0.000,,,413.932,250.010,0.074,0.000,20.000,24.000,30.000,28.000,,,,
1182881,,,13/01/2018,12:00:00AM,1116.000,0.000,,,642.603,473.535,0.074,0.000,42.000,19.000,30.000,37.000,,,,
1182882,,,13/01/2018,12:00:00AM,1035.000,0.000,,,440.848,594.858,0.074,0.000,53.000,49.000,42.000,37.000,,,,
1182883,,,13/01/2018,12:00:00AM,569.000,0.000,,,271.283,297.736,0.074,0.000,239.000,239.000,2.000,2.000,,,,
1182884,,,13/01/2018,12:00:00AM,751.000,0.000,,,281.413,470.142,0.074,0.000,26.000,32.000,21.000,25.000,,,,
1182885,,,13/01/2018,12:00:00AM,815.000,0.000,,,265.265,549.812,0.074,0.000,28.000,98.000,13.000,13.000,,,,
1182886,,,13/01/2018,12:00:00AM,711.000,0.000,,,489.273,222.601,0.074,0.000,3.000,1.000,35.000,33.000,,,,
1182887,,,13/01/2018,12:00:00AM,651.000,0.000,,,257.398,393.874,0.074,0.000,70.000,86.000,3.000,4.000,,,,
1182888,,,13/01/2018,12:00:00AM,1686.000,0.000,,,593.336,1092.827,0.074,0.000,10.000,18.000,115.000,76.000,,,,
1182889,,,13/01/2018,12:00:00AM,1292.000,0.000,,,486.092,806.848,0.074,0.000,226.000,275.000,8.000,7.000,,,,
1182890,,,13/01/2018,12:00:00AM,1913.000,0.000,,,613.888,1299.373,0.074,0.000,26.000,115.000,35.000,17.000,,,,
1182891,,,13/01/2018,12:00:00AM,665.000,0.000,,,260.239,405.536,0.074,0.000,144.000,160.000,2.000,4.000,,,,
1182892,,,13/01/2018,12:00:00AM,1337.000,0.000,,,412.227,925.375,0.074,0.000,42.000,134.000,31.000,27.000,,,,
1182893,,,13/01/2018,12:00:00AM,1209.000,0.000,,,535.683,673.666,0.074,0.000,93.000,116.000,26.000,22.000,,,,
1182894,,,13/01/2018,12:00:00AM,1225.000,0.000,,,697.945,527.854,0.074,0.000,21.000,51.000,74.000,55.000,,,,
1182895,,,13/01/2018,12:00:00AM,764.000,0.000,,,288.656,476.203,0.074,0.000,49.000,38.000,9.000,11.000,,,,
1182896,,,13/01/2018,12:00:00AM,1350.000,0.000,,,530.312,820.428,0.074,0.000,98.000,235.000,41.000,30.000,,,,
1182897,,,13/01/2018,12:00:00AM,805.000,0.000,,,396.371,409.530,0.074,0.000,95.000,97.000,13.000,13.000,,,,
1182898,,,13/01/2018,12:00:00AM,1093.000,0.000,,,493.462,599.964,0.074,0.000,27.000,19.000,14.000,12.000,,,,
1182899,,,13/01/2018,12:00:00AM,996.000,0.000,,,494.698,501.347,0.074,0.000,77.000,50.000,3.000,6.000,,,,
1182900,,,13/01/2018,12:00:00AM,826.000,0.000,,,396.142,430.421,0.074,0.000,33.000,23.000,58.000,50.000,,,,
1182901,,,13/01/2018,12:00:00AM,914.000,0.000,,,467.397,447.153,0.074,0.000,38.000,94.000,21.000,13.000,,,,
1182902,,,13/01/2018,12:00:00AM,1291.000,0.000,,,597.328,694.199,0.074,0.000,217.000,261.000,0.000,1.000,,,,
1182903,,,13/01/2018,12:00:00AM,1682.000,0.000,,,601.911,1080.866,0.074,0.000,58.000,35.000,18.000,49.000,,,,
1182904,,,13/01/2018,12:00:00AM,2366.000,0.000,,,992.407,1374.251,0.074,0.000,84.000,100.000,36.000,31.000,,,,
1182905,,,13/01/2018,12:00:00AM,1387.000,0.000,,,633.458,754.421,0.074,0.000,164.000,165.000,8.000,6.000,,,,
1182906,,,13/01/2018,12:00:00AM,1229.000,0.000,,,501.099,728.384,0.074,0.000,158.000,193.000,4.000,5.000,,,,
1182907,,,13/01/2018,12:00:00AM,1334.000,0.000,,,496.456,837.841,0.074,0.000,275.000,300.000,5.000,5.000,,,,
1182908,,,13/01/2018,12:00:00AM,1953.000,0.000,,,899.073,1054.438,0.074,0.000,92.000,92.000,20.000,23.000,,,,
1182909,,,13/01/2018,12:00:00AM,793.000,0.000,,,359.623,433.497,0.074,0.000,101.000,100.000,33.000,41.000,,,,
1182910,,,13/01/2018,12:00:00AM,1236.000,0.000,,,572.920,663.524,0.074,0.000,180.000,151.000,5.000,11.000,,,,
1182911,,,13/01/2018,12:00:00AM,1299.000,0.000,,,547.819,751.545,0.074,0.000,122.000,169.000,7.000,7.000,,,,
1182912,,,13/01/2018,12:00:00AM,1371.000,0.000,,,573.136,798.584,0.074,0.000,282.000,362.000,12.000,15.000,,,,
1182913,,,13/01/2018,12:00:00AM,1659.000,0.000,,,933.739,725.276,0.074,0.000,75.000,180.000,25.000,13.000,,,,
1182914,,,13/01/2018,12:00:00AM,388.000,0.000,,,176.006,212.257,0.074,0.000,56.000,52.000,6.000,8.000,,,,
1182915,,,13/01/2018,12:00:00AM,1062.000,0.000,,,484.392,577.788,0.074,0.000,52.000,32.000,27.000,21.000,,,,
1182916,,,13/01/2018,12:00:00AM,1652.000,0.000,,,946.235,706.109,0.074,0.000,93.000,55.000,114.000,88.000,,,,
1182917,,,13/01/2018,12:00:00AM,1000.000,0.000,,,513.495,487.082,0.095,0.000,13.000,35.000,101.000,63.000,,,,
1182918,,,13/01/2018,12:00:00AM,791.000,0.000,,,512.320,278.952,0.074,0.000,96.000,89.000,10.000,7.000,,,,
1182919,,,13/01/2018,12:00:00AM,471.000,0.000,,,195.486,275.875,0.148,0.000,23.000,24.000,8.000,15.000,,,,
1182920,,,13/01/2018,12:00:00AM,1579.000,0.000,,,668.048,911.347,0.148,0.000,21.000,7.000,96.000,143.000,,,,
1182921,,,13/01/2018,12:00:00AM,1759.000,0.000,,,1006.899,752.432,0.148,0.000,72.000,134.000,74.000,77.000,,,,
1182922,,,13/01/2018,12:00:00AM,1073.000,0.000,,,597.788,475.390,0.148,0.000,29.000,13.000,21.000,30.000,,,,
1182923,,,13/01/2018,12:00:00AM,453.000,0.000,,,266.823,186.850,0.148,0.000,134.000,123.000,16.000,19.000,,,,
1182924,,,13/01/2018,12:00:00AM,1230.000,0.000,,,585.384,645.355,0.148,0.000,85.000,116.000,20.000,14.000,,,,
1182925,,,13/01/2018,12:00:00AM,2852.000,0.000,,,1221.462,1630.762,0.148,0.000,144.000,225.000,11.000,7.000,,,,
1182926,,,13/01/2018,12:00:00AM,1228.000,0.000,,,526.369,702.378,0.148,0.000,18.000,17.000,78.000,83.000,,,,
1182927,,,13/01/2018,12:00:00AM,979.000,0.000,,,302.228,676.992,0.148,0.000,27.000,103.000,13.000,16.000,,,,
1182928,,,13/01/2018,12:00:00AM,983.000,0.000,,,471.045,512.824,0.148,0.000,317.000,326.000,1.000,1.000,,,,
1182929,,,13/01/2018,12:00:00AM,931.000,0.000,,,335.123,595.888,0.148,0.000,9.000,7.000,96.000,103.000,,,,
1182930,,,13/01/2018,12:00:00AM,692.000,0.000,,,505.841,186.909,0.148,0.000,483.000,146.000,8.000,10.000,,,,
1182931,,,13/01/2018,12:00:00AM,370.000,0.000,,,191.130,179.349,0.148,0.000,148.000,152.000,2.000,2.000,,,,
1182932,,,13/01/2018,12:00:00AM,956.000,0.000,,,423.501,533.043,0.148,0.000,32.000,28.000,26.000,21.000,,,,
1182933,,,13/01/2018,12:00:00AM,666.000,0.000,,,311.950,354.472,0.148,0.000,30.000,51.000,5.000,2.000,,,,
1182934,,,13/01/2018,12:00:00AM,1104.000,0.000,,,751.672,352.679,0.148,0.000,140.000,75.000,4.000,6.000,,,,
1182935,,,13/01/2018,12:00:00AM,2051.000,0.000,,,1102.463,948.577,0.148,0.000,60.000,47.000,195.000,125.000,,,,
1182936,,,13/01/2018,12:00:00AM,1761.000,0.000,,,582.657,1178.962,0.148,0.000,123.000,100.000,7.000,8.000,,,,
1182937,,,13/01/2018,12:00:00AM,1808.000,0.000,,,923.997,884.538,0.148,0.000,366.000,240.000,23.000,32.000,,,,
1182938,,,13/01/2018,12:00:00AM,1662.000,0.000,,,513.728,1148.459,0.148,0.000,13.000,105.000,88.000,66.000,,,,
1182939,,,13/01/2018,12:00:00AM,1878.000,0.000,,,820.144,1058.461,0.148,0.000,171.000,171.000,2.000,3.000,,,,
1182940,,,13/01/2018,12:00:00AM,526.000,0.000,,,330.843,195.660,0.148,0.000,84.000,61.000,1.000,1.000,,,,
1182941,,,13/01/2018,12:00:00AM,1199.000,0.000,,,580.490,619.424,0.148,0.000,101.000,105.000,35.000,32.000,,,,
1182943,,,13/01/2018,12:00:00AM,1577.000,0.000,,,736.112,841.490,0.148,0.000,52.000,58.000,82.000,84.000,,,,
1182944,,,13/01/2018,12:00:00AM,947.000,0.000,,,421.918,525.672,0.148,0.000,135.000,149.000,0.000,0.000,,,,
1182945,,,13/01/2018,12:00:00AM,824.000,0.000,,,407.037,417.809,0.148,0.000,93.000,112.000,4.000,5.000,,,,
1182946,,,13/01/2018,12:00:00AM,786.000,0.000,,,245.305,540.997,0.148,0.000,32.000,20.000,43.000,36.000,,,,
1182947,,,13/01/2018,12:00:00AM,644.000,0.000,,,297.230,347.179,0.148,0.000,238.000,251.000,1.000,1.000,,,,
1182948,,,13/01/2018,12:00:00AM,422.000,0.000,,,168.833,253.603,0.148,0.000,55.000,109.000,13.000,11.000,,,,
1182949,,,13/01/2018,12:00:00AM,1538.000,0.000,,,644.235,893.908,0.148,0.000,4.000,2.000,109.000,122.000,,,,
1182950,,,13/01/2018,12:00:00AM,1521.000,0.000,,,443.026,1078.788,0.148,0.000,98.000,89.000,8.000,12.000,,,,
1182951,,,13/01/2018,12:00:00AM,568.000,0.000,,,368.674,199.466,0.148,0.000,195.000,184.000,3.000,1.000,,,,
1182952,,,13/01/2018,12:00:00AM,750.000,0.000,,,462.825,287.544,0.148,0.000,45.000,35.000,11.000,11.000,,,,
1182953,,,13/01/2018,12:00:00AM,1061.000,0.000,,,462.453,598.632,0.148,0.000,36.000,59.000,23.000,23.000,,,,
1182954,,,13/01/2018,12:00:00AM,1323.000,0.000,,,477.693,846.018,0.148,0.000,50.000,43.000,28.000,42.000,,,,
1182955,,,13/01/2018,12:00:00AM,1405.000,0.000,,,726.260,678.893,0.148,0.000,38.000,76.000,145.000,144.000,,,,
1182956,,,13/01/2018,12:00:00AM,493.000,0.000,,,191.751,301.820,0.148,0.000,32.000,32.000,0.000,0.000,,,,
1182957,,,13/01/2018,12:00:00AM,1226.000,0.000,,,704.447,521.779,0.148,0.000,94.000,86.000,19.000,18.000,,,,
1182958,,,13/01/2018,12:00:00AM,1329.000,0.000,,,803.724,526.210,0.170,0.000,111.000,129.000,7.000,6.000,,,,
1182959,,,13/01/2018,12:00:00AM,1111.000,0.000,,,560.208,551.054,0.148,0.000,129.000,120.000,21.000,15.000,,,,
1182960,,,13/01/2018,12:00:00AM,1956.000,0.000,,,827.951,1128.974,0.148,0.000,33.000,104.000,130.000,65.000,,,,
1182961,,,13/01/2018,12:00:00AM,1518.000,0.000,,,748.981,769.578,0.148,0.000,77.000,175.000,6.000,4.000,,,,
1182962,,,13/01/2018,12:00:00AM,1998.000,0.000,,,1165.984,832.299,0.170,0.000,175.000,253.000,13.000,7.000,,,,
1182963,,,13/01/2018,12:00:00AM,541.000,0.000,,,228.189,313.394,0.148,0.000,16.000,6.000,24.000,23.000,,,,
1182964,,,13/01/2018,12:00:00AM,722.000,0.000,,,322.864,399.952,0.148,0.000,99.000,129.000,3.000,2.000,,,,
1182965,,,13/01/2018,12:00:00AM,1038.000,0.000,,,536.394,501.706,0.148,0.000,57.000,109.000,53.000,52.000,,,,
1182966,,,13/01/2018,12:00:00AM,839.000,0.000,,,366.793,472.625,0.148,0.000,39.000,108.000,16.000,12.000,,,,
1182967,,,13/01/2018,12:00:00AM,1617.000,0.000,,,597.575,1020.209,0.148,0.000,20.000,87.000,59.000,46.000,,,,
1182968,,,13/01/2018,12:00:00AM,884.000,0.000,,,331.879,552.436,0.148,0.000,11.000,25.000,44.000,53.000,,,,
1182969,,,13/01/2018,12:00:00AM,1274.000,0.000,,,449.238,825.748,0.148,0.000,232.000,287.000,1.000,1.000,,,,
1182970,,,13/01/2018,12:00:00AM,592.000,0.000,,,255.216,337.569,0.148,0.000,45.000,39.000,12.000,14.000,,,,
1182971,,,13/01/2018,12:00:00AM,2426.000,0.000,,,1249.234,1177.017,0.148,0.000,138.000,64.000,18.000,20.000,,,,
1182972,,,13/01/2018,12:00:00AM,1760.000,0.000,,,832.441,927.810,0.148,0.000,189.000,188.000,22.000,25.000,,,,
1182973,,,13/01/2018,12:00:00AM,1235.000,0.000,,,382.546,853.163,0.148,0.000,48.000,140.000,16.000,13.000,,,,
1182974,,,13/01/2018,12:00:00AM,802.000,0.000,,,354.723,448.142,0.148,0.000,18.000,20.000,24.000,24.000,,,,
1182975,,,13/01/2018,12:00:00AM,741.000,0.000,,,283.651,458.225,0.148,0.000,17.000,19.000,3.000,11.000,,,,
1182976,,,13/01/2018,12:00:00AM,1025.000,0.000,,,423.837,601.741,0.148,0.000,139.000,166.000,18.000,16.000,,,,
1182977,,,13/01/2018,12:00:00AM,771.000,0.000,,,398.120,373.110,0.148,0.000,23.000,26.000,21.000,14.000,,,,
1182978,,,13/01/2018,12:00:00AM,318.000,0.000,,,149.115,169.818,0.148,0.000,136.000,131.000,10.000,11.000,,,,
1182979,,,13/01/2018,12:00:00AM,1381.000,0.000,,,540.981,840.374,0.148,0.000,152.000,176.000,21.000,9.000,,,,
1182980,,,13/01/2018,12:00:00AM,1839.000,0.000,,,895.323,943.961,0.148,0.000,79.000,89.000,22.000,29.000,,,,
1182981,,,13/01/2018,12:00:00AM,512.000,0.000,,,438.109,74.105,0.148,0.000,19.000,13.000,7.000,3.000,,,,
1182982,,,13/01/2018,12:00:00AM,1279.000,0.000,,,386.080,893.412,0.148,0.000,63.000,126.000,40.000,32.000,,,,
1182983,,,13/01/2018,12:00:00AM,616.000,0.000,,,349.783,266.420,0.148,0.000,2.000,0.000,61.000,57.000,,,,
1182984,,,13/01/2018,12:00:00AM,573.000,0.000,,,357.506,216.421,0.148,0.000,37.000,29.000,39.000,40.000,,,,
1182985,,,13/01/2018,12:00:00AM,724.000,0.000,,,367.068,357.137,0.148,0.000,0.000,0.000,129.000,128.000,,,,
1182986,,,13/01/2018,12:00:00AM,421.000,0.000,,,213.672,207.957,0.148,0.000,12.000,12.000,0.000,0.000,,,,
1182987,,,13/01/2018,12:00:00AM,763.000,0.000,,,193.454,570.365,0.148,0.000,8.000,21.000,84.000,129.000,,,,
1182988,,,13/01/2018,12:00:00AM,1021.000,0.000,,,407.120,614.521,0.148,0.000,9.000,18.000,47.000,55.000,,,,
1182989,,,13/01/2018,12:00:00AM,1515.000,0.000,,,733.692,781.437,0.148,0.000,30.000,41.000,32.000,33.000,,,,
1182990,,,13/01/2018,12:00:00AM,800.000,0.000,,,359.104,441.751,0.148,0.000,73.000,83.000,3.000,4.000,,,,
1182991,,,13/01/2018,12:00:00AM,1430.000,0.000,,,510.021,920.518,0.148,0.000,10.000,30.000,79.000,94.000,,,,
1182992,,,13/01/2018,12:00:00AM,1114.000,0.000,,,503.517,610.783,0.148,0.000,72.000,41.000,3.000,5.000,,,,
1182993,,,13/01/2018,12:00:00AM,1443.000,0.000,,,704.830,738.652,0.148,0.000,51.000,28.000,98.000,69.000,,,,
1182994,,,13/01/2018,12:00:00AM,1144.000,0.000,,,489.600,654.415,0.148,0.000,53.000,75.000,12.000,11.000,,,,
1182995,,,13/01/2018,12:00:00AM,758.000,0.000,,,423.039,335.402,0.148,0.000,41.000,18.000,29.000,34.000,,,,
1182996,,,13/01/2018,12:00:00AM,756.000,0.000,,,318.852,437.526,0.148,0.000,58.000,49.000,16.000,21.000,,,,
1182997,,,13/01/2018,12:00:00AM,236.000,0.000,,,121.109,115.092,0.148,0.000,0.000,0.000,53.000,53.000,,,,
1182998,,,13/01/2018,12:00:00AM,691.000,0.000,,,286.449,405.289,0.148,0.000,121.000,131.000,2.000,2.000,,,,
1182999,,,13/01/2018,12:00:00AM,1890.000,0.000,,,1098.938,791.677,0.222,0.000,106.000,93.000,22.000,10.000,,,,
1183000,,,13/01/2018,12:00:00AM,613.000,0.000,,,299.011,314.452,0.222,0.000,160.000,159.000,0.000,0.000,,,,
1183001,,,13/01/2018,12:00:00AM,1192.000,0.000,,,591.452,601.406,0.222,0.000,208.000,270.000,2.000,2.000,,,,
1183002,,,13/01/2018,12:00:00AM,757.000,0.000,,,375.990,381.956,0.243,0.000,152.000,176.000,9.000,4.000,,,,
1183003,,,13/01/2018,12:00:00AM,3099.000,0.000,,,1342.808,1756.966,0.222,0.000,122.000,187.000,18.000,11.000,,,,
1183004,,,13/01/2018,12:00:00AM,1302.000,0.000,,,762.458,539.696,0.222,0.000,159.000,105.000,23.000,28.000,,,,
1183005,,,13/01/2018,12:00:00AM,567.000,0.000,,,287.198,280.358,0.222,0.000,0.000,0.000,13.000,13.000,,,,
1183006,,,13/01/2018,12:00:00AM,977.000,0.000,,,460.988,516.618,0.222,0.000,122.000,171.000,39.000,31.000,,,,
1183007,,,13/01/2018,12:00:00AM,332.000,0.000,,,170.214,162.488,0.222,0.000,288.000,280.000,0.000,0.000,,,,
1183008,,,13/01/2018,12:00:00AM,2525.000,0.000,,,1370.084,1155.189,0.222,0.000,149.000,140.000,15.000,13.000,,,,
1183009,,,13/01/2018,12:00:00AM,875.000,0.000,,,339.045,535.987,0.222,0.000,29.000,36.000,24.000,39.000,,,,
1183010,,,13/01/2018,12:00:00AM,1234.000,0.000,,,466.625,768.321,0.222,0.000,111.000,249.000,31.000,29.000,,,,
1183011,,,13/01/2018,12:00:00AM,1932.000,0.000,,,970.784,961.665,0.222,0.000,226.000,166.000,5.000,11.000,,,,
1183012,,,13/01/2018,12:00:00AM,665.000,0.000,,,423.680,242.153,0.222,0.000,28.000,52.000,13.000,2.000,,,,
1183013,,,13/01/2018,12:00:00AM,1456.000,0.000,,,577.223,879.689,0.222,0.000,145.000,179.000,16.000,16.000,,,,
1183014,,,13/01/2018,12:00:00AM,1100.000,0.000,,,405.590,695.165,0.222,0.000,211.000,302.000,1.000,0.000,,,,
1183015,,,13/01/2018,12:00:00AM,1436.000,0.000,,,788.728,647.725,0.222,0.000,13.000,14.000,111.000,90.000,,,,
1183016,,,13/01/2018,12:00:00AM,973.000,0.000,,,503.761,469.465,0.222,0.000,122.000,120.000,28.000,27.000,,,,
1183018,,,13/01/2018,12:00:00AM,3038.000,0.000,,,1230.318,1808.653,0.222,0.000,37.000,82.000,87.000,96.000,,,,
1183019,,,13/01/2018,12:00:00AM,1429.000,0.000,,,448.434,981.109,0.222,0.000,92.000,215.000,12.000,9.000,,,,
1183020,,,13/01/2018,12:00:00AM,923.000,0.000,,,384.608,539.225,0.222,0.000,157.000,191.000,9.000,10.000,,,,
1183021,,,13/01/2018,12:00:00AM,746.000,0.000,,,294.174,451.827,0.222,0.000,48.000,60.000,6.000,10.000,,,,
1183022,,,13/01/2018,12:00:00AM,2192.000,0.000,,,1223.559,969.089,0.222,0.000,59.000,232.000,84.000,64.000,,,,
1183023,,,13/01/2018,12:00:00AM,1892.000,0.000,,,856.513,1036.012,0.222,0.000,221.000,256.000,31.000,27.000,,,,
1183024,,,13/01/2018,12:00:00AM,1972.000,0.000,,,895.959,1076.409,0.222,0.000,140.000,100.000,30.000,34.000,,,,
1183025,,,13/01/2018,12:00:00AM,941.000,0.000,,,451.049,490.601,0.222,0.000,100.000,144.000,4.000,2.000,,,,
1183026,,,13/01/2018,12:00:00AM,862.000,0.000,,,319.486,542.898,0.222,0.000,103.000,155.000,2.000,3.000,,,,
1183027,,,13/01/2018,12:00:00AM,211.000,0.000,,,177.112,34.454,0.222,0.000,19.000,13.000,1.000,0.000,,,,
1183028,,,13/01/2018,12:00:00AM,551.000,0.000,,,259.459,291.614,0.222,0.000,7.000,5.000,78.000,72.000,,,,
1183029,,,13/01/2018,12:00:00AM,1923.000,0.000,,,537.288,1386.157,0.222,0.000,65.000,145.000,26.000,24.000,,,,
1183030,,,13/01/2018,12:00:00AM,329.000,0.000,,,181.155,148.001,0.222,0.000,127.000,118.000,0.000,1.000,,,,
1183031,,,13/01/2018,12:00:00AM,1370.000,0.000,,,744.152,626.737,0.222,0.000,23.000,62.000,54.000,35.000,,,,
1183032,,,13/01/2018,12:00:00AM,1448.000,0.000,,,749.812,698.643,0.222,0.000,33.000,15.000,132.000,103.000,,,,
1183033,,,13/01/2018,12:00:00AM,2105.000,0.000,,,770.940,1334.267,0.222,0.000,138.000,123.000,84.000,91.000,,,,
1183034,,,13/01/2018,12:00:00AM,1077.000,0.000,,,590.515,487.136,0.222,0.000,85.000,37.000,2.000,4.000,,,,
1183035,,,13/01/2018,12:00:00AM,2161.000,0.000,,,1013.897,1147.557,0.222,0.000,535.000,569.000,0.000,0.000,,,,
1183036,,,13/01/2018,12:00:00AM,1569.000,0.000,,,788.674,781.202,0.222,0.000,0.000,0.000,46.000,45.000,,,,
1183037,,,13/01/2018,12:00:00AM,159.000,0.000,,,82.626,76.621,0.222,0.000,0.000,0.000,46.000,46.000,,,,
1183038,,,13/01/2018,12:00:00AM,361.000,0.000,,,192.314,169.627,0.222,0.000,47.000,37.000,4.000,4.000,,,,
1183039,,,13/01/2018,12:00:00AM,852.000,0.000,,,445.737,407.107,0.149,0.000,54.000,54.000,19.000,20.000,,,,
1183040,,,13/01/2018,12:00:00AM,1162.000,0.000,,,600.862,561.268,0.148,0.000,89.000,69.000,7.000,8.000,,,,
1183041,,,13/01/2018,12:00:00AM,1574.000,0.000,,,943.917,630.952,0.148,0.000,104.000,114.000,18.000,16.000,,,,
1183042,,,13/01/2018,12:00:00AM,665.000,0.000,,,414.423,250.647,0.171,0.000,53.000,60.000,6.000,1.000,,,,
1183043,,,13/01/2018,12:00:00AM,226.000,0.000,,,117.832,108.687,0.148,0.000,170.000,167.000,0.000,0.000,,,,
1183044,,,13/01/2018,12:00:00AM,1281.000,0.000,,,667.571,614.126,0.149,0.000,39.000,37.000,74.000,66.000,,,,
1183046,,,13/01/2018,12:00:00AM,1706.000,0.000,,,839.867,866.297,0.148,0.000,202.000,178.000,13.000,15.000,,,,
1183047,,,13/01/2018,12:00:00AM,1134.000,0.000,,,505.405,629.020,0.148,0.000,28.000,203.000,88.000,59.000,,,,
1183048,,,13/01/2018,12:00:00AM,790.000,0.000,,,392.502,398.182,0.149,0.000,9.000,7.000,236.000,274.000,,,,
1183049,,,13/01/2018,12:00:00AM,842.000,0.000,,,340.933,501.790,0.149,0.000,51.000,62.000,2.000,3.000,,,,
1183050,,,13/01/2018,12:00:00AM,821.000,0.000,,,440.873,380.938,0.148,0.000,258.000,230.000,5.000,5.000,,,,
1183051,,,13/01/2018,12:00:00AM,834.000,0.000,,,500.476,334.322,0.149,0.000,225.000,198.000,0.000,0.000,,,,
1183052,,,13/01/2018,12:00:00AM,714.000,0.000,,,378.225,335.946,0.149,0.000,47.000,38.000,9.000,5.000,,,,
1183053,,,13/01/2018,12:00:00AM,439.000,0.000,,,252.682,186.995,0.149,0.000,163.000,157.000,9.000,6.000,,,,
1183054,,,13/01/2018,12:00:00AM,57.000,0.000,,,11.332,45.884,0.149,0.000,0.000,2.000,1.000,7.000,,,,
